idx	label	predict	radius	pABar	correct	time
4000	8	0	0.171	0.634	0	0:00:05.456779
4020	8	8	1.6	0.999	1	0:00:05.450586
4040	0	0	1.6	0.999	1	0:00:05.450407
4060	6	3	0.518	0.85	0	0:00:05.460795
4080	1	1	0.829	0.951	1	0:00:05.462917
4100	7	7	1.6	0.999	1	0:00:05.457918
4120	4	4	0.66	0.907	1	0:00:05.462169
4140	5	5	1.38	0.997	1	0:00:05.469906
4160	5	2	0.134	0.605	0	0:00:05.464655
4180	0	8	1.39	0.997	0	0:00:05.703332
4200	4	2	0.991	0.976	0	0:00:06.182148
4220	4	0	1.6	0.999	0	0:00:05.448819
4240	7	0	0.0824	0.565	0	0:00:05.436192
4260	8	8	1.6	0.999	1	0:00:05.875918
4280	8	-1	-0.0814	0.435	0	0:00:05.950411
4300	8	8	1.6	0.999	1	0:00:05.887587
4320	1	8	0.643	0.901	0	0:00:05.699769
4340	0	0	1.6	0.999	1	0:00:05.720519
4360	6	-1	-0.107	0.415	0	0:00:05.451137
4380	9	8	0.905	0.965	0	0:00:05.450126
4400	3	4	0.452	0.817	0	0:00:05.443866
4420	5	5	0.128	0.601	1	0:00:05.440064
4440	2	2	1.35	0.997	1	0:00:05.446035
4460	9	8	0.109	0.586	0	0:00:05.444197
4480	9	9	0.635	0.898	1	0:00:05.445720
4500	3	5	1.51	0.999	0	0:00:05.446686
4520	3	-1	-0.0207	0.484	0	0:00:05.449321
4540	9	9	1.27	0.995	1	0:00:05.445256
4560	1	1	1.53	0.999	1	0:00:06.033439
4580	6	4	0.664	0.908	0	0:00:05.994973
4600	4	-1	-0.164	0.371	0	0:00:05.799483
4620	7	3	1.2	0.992	0	0:00:05.429109
4640	2	2	1.6	0.999	1	0:00:05.421738
4660	7	7	0.302	0.727	1	0:00:05.711850
4680	9	9	0.0406	0.532	1	0:00:05.743789
4700	6	5	0.312	0.734	0	0:00:05.726880
4720	8	8	1.2	0.992	1	0:00:05.715157
4740	5	3	1.37	0.997	0	0:00:05.730512
4760	3	3	0.0324	0.526	1	0:00:05.733816
4780	0	0	0.744	0.932	1	0:00:05.708779
4800	9	9	1.6	0.999	1	0:00:05.728959
4820	3	3	1.6	0.999	1	0:00:05.736198
4840	0	0	1.6	0.999	1	0:00:05.628703
4860	5	5	1.56	0.999	1	0:00:05.765566
4880	0	2	0.216	0.667	0	0:00:05.499118
4900	3	3	0.163	0.628	1	0:00:05.644021
4920	7	7	1.6	0.999	1	0:00:05.373301
4940	6	2	0.0764	0.561	0	0:00:05.380888
4960	4	3	1.44	0.998	0	0:00:05.379486
4980	1	9	1.03	0.981	0	0:00:06.063745
5000	7	7	1.6	0.999	1	0:00:05.528729
5020	8	8	1.6	0.999	1	0:00:05.515890
5040	3	3	0.0994	0.579	1	0:00:05.529958
5060	6	3	0.0783	0.562	0	0:00:05.531835
5080	7	7	1.6	0.999	1	0:00:05.769289
5100	3	3	1.6	0.999	1	0:00:05.841198
5120	9	9	0.579	0.876	1	0:00:05.597011
5140	8	8	1.6	0.999	1	0:00:05.595444
5160	0	0	0.505	0.844	1	0:00:05.599092
5180	9	4	0.111	0.587	0	0:00:05.610630
5200	3	3	1.6	0.999	1	0:00:05.601924
5220	0	0	0.775	0.94	1	0:00:05.593689
5240	1	9	0.0277	0.522	0	0:00:05.612339
5260	0	0	1.6	0.999	1	0:00:05.572436
5280	0	8	0.426	0.803	0	0:00:05.581374
5300	9	9	0.765	0.937	1	0:00:05.607073
5320	7	7	1.6	0.999	1	0:00:06.096709
5340	3	4	1.6	0.999	0	0:00:05.418731
5360	9	9	0.518	0.85	1	0:00:05.536777
5380	1	1	0.401	0.789	1	0:00:06.157825
5400	9	9	1.6	0.999	1	0:00:06.132459
5420	6	6	1.56	0.999	1	0:00:05.386462
5440	9	9	1.6	0.999	1	0:00:05.379643
5460	0	0	1.6	0.999	1	0:00:05.388803
5480	1	1	0.433	0.807	1	0:00:05.390976
5500	8	8	1.56	0.999	1	0:00:05.389834
5520	4	3	0.211	0.663	0	0:00:05.392168
5540	5	3	0.0115	0.509	0	0:00:05.394615
5560	3	3	0.0902	0.572	1	0:00:05.392569
5580	5	3	1.53	0.999	0	0:00:05.792323
5600	6	4	0.128	0.601	0	0:00:05.405341
5620	3	6	1.44	0.998	0	0:00:05.398534
5640	2	2	1.6	0.999	1	0:00:05.397205
5660	9	9	0.581	0.877	1	0:00:05.584033
5680	2	3	1.3	0.995	0	0:00:05.715734
5700	3	-1	-7.59e-08	0.5	0	0:00:05.361058
5720	9	9	1.6	0.999	1	0:00:05.907317
5740	6	6	1.6	0.999	1	0:00:05.826970
5760	2	2	1.01	0.978	1	0:00:05.667020
5780	7	7	1.6	0.999	1	0:00:05.668368
5800	2	2	0.535	0.858	1	0:00:05.663691
5820	5	-1	-0.00752	0.494	0	0:00:05.664954
5840	2	2	0.886	0.962	1	0:00:05.648349
5860	0	0	0.277	0.71	1	0:00:05.594424
5880	0	0	1.44	0.998	1	0:00:05.433581
5900	4	-1	-0.0527	0.458	0	0:00:05.436321
5920	8	8	1.6	0.999	1	0:00:05.440552
5940	7	4	1.17	0.99	0	0:00:05.448951
5960	2	6	0.504	0.843	0	0:00:05.439900
5980	9	9	1.56	0.999	1	0:00:05.429498
6000	8	8	1.41	0.998	1	0:00:05.437234
6020	6	6	1.41	0.998	1	0:00:05.438164
6040	2	7	0.238	0.683	0	0:00:05.438325
6060	3	-1	-0.0251	0.48	0	0:00:05.428885
6080	1	1	1.21	0.992	1	0:00:05.442358
6100	1	1	1.53	0.999	1	0:00:05.435003
6120	5	5	1.53	0.999	1	0:00:05.430473
6140	9	9	1.6	0.999	1	0:00:05.436803
6160	2	2	0.491	0.837	1	0:00:05.439287
6180	0	0	1.23	0.993	1	0:00:05.435349
6200	3	3	1.39	0.997	1	0:00:05.435141
6220	2	5	0.983	0.975	0	0:00:05.441179
6240	2	2	1.41	0.998	1	0:00:05.452083
6260	2	6	0.472	0.827	0	0:00:05.447375
6280	8	5	0.827	0.951	0	0:00:05.443282
6300	1	1	0.586	0.879	1	0:00:05.448940
6320	0	0	0.941	0.97	1	0:00:05.442463
6340	3	3	1.6	0.999	1	0:00:05.435779
6360	2	2	1.31	0.996	1	0:00:05.431855
6380	3	3	1.33	0.996	1	0:00:05.452085
6400	0	0	0.912	0.966	1	0:00:05.436378
6420	7	7	1.6	0.999	1	0:00:05.438725
6440	3	3	0.695	0.918	1	0:00:05.444411
6460	3	3	1.6	0.999	1	0:00:05.427460
6480	0	0	1.6	0.999	1	0:00:05.431787
6500	7	6	0.0362	0.529	0	0:00:05.440754
6520	6	4	0.00288	0.502	0	0:00:05.442864
6540	8	8	1.6	0.999	1	0:00:05.428171
6560	6	6	0.792	0.943	1	0:00:05.437924
6580	1	7	0.157	0.624	0	0:00:05.437110
6600	7	7	1.6	0.999	1	0:00:05.433233
6620	7	7	1.6	0.999	1	0:00:05.440039
6640	5	3	1.6	0.999	0	0:00:05.430597
6660	0	0	1.04	0.981	1	0:00:05.430071
6680	3	3	1.09	0.986	1	0:00:05.443482
6700	6	-1	-0.11	0.413	0	0:00:05.438611
6720	2	2	0.775	0.94	1	0:00:05.435723
6740	2	2	0.844	0.954	1	0:00:05.439365
6760	5	5	1.53	0.999	1	0:00:05.440479
6780	7	7	1.6	0.999	1	0:00:05.436447
6800	6	2	0.455	0.819	0	0:00:05.442694
6820	1	1	1.6	0.999	1	0:00:05.418866
6840	9	9	0.244	0.687	1	0:00:05.439574
6860	0	0	1.11	0.987	1	0:00:05.423642
6880	2	2	1.01	0.978	1	0:00:06.027693
6900	3	5	0.6	0.885	0	0:00:05.389111
6920	5	4	0.445	0.813	0	0:00:05.392604
6940	1	1	1.6	0.999	1	0:00:05.383667
6960	9	9	0.298	0.725	1	0:00:05.390270
6980	0	8	0.363	0.766	0	0:00:05.627866
7000	2	8	0.334	0.748	0	0:00:05.971715
7020	7	7	1.6	0.999	1	0:00:05.355350
7040	7	8	1.24	0.994	0	0:00:05.359975
7060	8	8	1.6	0.999	1	0:00:05.358063
7080	5	4	1.24	0.993	0	0:00:05.863945
7100	9	3	1.6	0.999	0	0:00:05.501076
7120	7	5	0.718	0.925	0	0:00:06.010800
7140	4	4	0.0281	0.522	1	0:00:05.333528
7160	5	5	1.6	0.999	1	0:00:05.364284
7180	6	6	0.519	0.85	1	0:00:05.368064
7200	4	2	0.576	0.875	0	0:00:05.363265
7220	9	9	1.6	0.999	1	0:00:05.659878
7240	0	8	1.27	0.994	0	0:00:05.758440
7260	1	1	0.296	0.723	1	0:00:05.545393
7280	1	5	0.207	0.66	0	0:00:05.548166
7300	3	-1	-0.00714	0.494	0	0:00:05.548917
7320	8	8	0.991	0.976	1	0:00:05.541008
7340	2	4	0.664	0.908	0	0:00:05.556436
7360	2	-1	-0.0528	0.458	0	0:00:05.557050
7380	7	7	1.41	0.998	1	0:00:05.562195
7400	3	3	1.53	0.999	1	0:00:05.550189
7420	3	4	0.232	0.678	0	0:00:05.303243
7440	3	3	1.6	0.999	1	0:00:05.328775
7460	5	5	1.6	0.999	1	0:00:05.905107
7480	1	8	0.98	0.975	0	0:00:05.736166
7500	6	6	1.6	0.999	1	0:00:05.714953
7520	4	4	0.634	0.898	1	0:00:05.723208
7540	5	5	1.6	0.999	1	0:00:05.671252
7560	0	0	0.796	0.944	1	0:00:05.350590
7580	8	8	1.6	0.999	1	0:00:05.345609
7600	8	2	0.397	0.786	0	0:00:05.360833
7620	5	3	0.434	0.807	0	0:00:06.005067
7640	9	8	0.491	0.837	0	0:00:05.795284
7660	7	4	0.566	0.871	0	0:00:05.801751
7680	3	3	1.35	0.996	1	0:00:05.665770
7700	6	6	1.18	0.991	1	0:00:05.593228
7720	5	2	0.344	0.754	0	0:00:05.571293
7740	4	2	0.322	0.74	0	0:00:05.578590
7760	2	-1	-0.028	0.478	0	0:00:05.710677
7780	3	9	0.198	0.654	0	0:00:05.779964
7800	0	-1	-0.00765	0.494	0	0:00:05.652515
7820	5	-1	-0.0764	0.439	0	0:00:05.569999
7840	1	1	1.6	0.999	1	0:00:05.400818
7860	8	8	0.431	0.806	1	0:00:05.442875
7880	0	0	0.416	0.797	1	0:00:05.428777
7900	0	8	0.611	0.889	0	0:00:05.438354
7920	9	9	0.443	0.812	1	0:00:05.440308
7940	2	6	0.0688	0.555	0	0:00:05.444514
7960	0	0	0.743	0.931	1	0:00:05.435361
7980	3	3	0.977	0.975	1	0:00:05.451169
8000	9	9	1.6	0.999	1	0:00:05.437758
8020	6	3	1.6	0.999	0	0:00:05.438545
8040	2	2	1.6	0.999	1	0:00:05.449028
8060	6	6	0.857	0.957	1	0:00:05.449398
8080	4	4	0.614	0.89	1	0:00:05.747360
8100	6	6	0.347	0.756	1	0:00:05.619181
8120	8	9	1.3	0.995	0	0:00:05.574177
8140	5	4	1.04	0.981	0	0:00:05.589101
8160	6	6	1.6	0.999	1	0:00:05.578406
8180	4	4	0.395	0.785	1	0:00:05.568852
8200	3	4	0.903	0.965	0	0:00:05.565971
8220	6	5	0.103	0.582	0	0:00:05.576113
8240	7	7	1.6	0.999	1	0:00:05.568738
8260	1	1	1.6	0.999	1	0:00:05.573683
8280	4	5	0.958	0.972	0	0:00:05.572816
8300	5	2	1.01	0.978	0	0:00:05.631238
8320	7	3	0.699	0.919	0	0:00:05.476435
8340	5	3	0.12	0.595	0	0:00:05.471950
8360	7	7	1.6	0.999	1	0:00:05.814586
8380	9	9	1.3	0.995	1	0:00:05.824950
8400	0	-1	-0.114	0.41	0	0:00:05.715312
8420	3	6	0.115	0.591	0	0:00:05.718947
8440	5	3	0.327	0.744	0	0:00:05.461658
8460	8	8	1.6	0.999	1	0:00:05.485772
8480	2	2	1.01	0.979	1	0:00:05.507203
8500	4	4	1.51	0.999	1	0:00:05.505291
8520	8	8	1.51	0.999	1	0:00:05.516223
8540	4	2	0.333	0.747	0	0:00:05.512094
8560	7	7	1.53	0.999	1	0:00:05.513713
8580	3	3	0.548	0.863	1	0:00:05.509836
8600	3	3	1.33	0.996	1	0:00:05.513535
8620	3	4	0.298	0.724	0	0:00:05.512752
8640	1	1	0.00313	0.503	1	0:00:05.502920
8660	7	7	1.6	0.999	1	0:00:05.508153
8680	3	-1	-0.142	0.388	0	0:00:05.500058
8700	3	3	1.22	0.993	1	0:00:05.888253
8720	2	0	1.6	0.999	0	0:00:05.526254
8740	2	2	0.894	0.963	1	0:00:05.955619
8760	8	8	1.6	0.999	1	0:00:05.396216
8780	4	4	1.39	0.997	1	0:00:05.390930
8800	0	0	1.6	0.999	1	0:00:05.380546
8820	2	2	1.6	0.999	1	0:00:05.385964
8840	2	2	0.204	0.659	1	0:00:05.401376
8860	2	2	1.28	0.995	1	0:00:05.921134
8880	1	1	1.6	0.999	1	0:00:05.979004
8900	2	4	1.2	0.992	0	0:00:05.861061
8920	6	6	1.49	0.999	1	0:00:05.535203
8940	6	3	1.3	0.995	0	0:00:05.521610
8960	0	0	0.838	0.953	1	0:00:05.493676
8980	9	9	1.6	0.999	1	0:00:05.513156
9000	8	8	1.6	0.999	1	0:00:05.518063
9020	7	7	1.6	0.999	1	0:00:05.532176
9040	2	5	1.18	0.991	0	0:00:05.541508
9060	9	9	1.22	0.993	1	0:00:05.419597
9080	3	2	0.243	0.687	0	0:00:05.451535
9100	9	5	0.0138	0.511	0	0:00:05.460229
9120	3	3	0.242	0.686	1	0:00:05.454804
9140	7	-1	-0.172	0.366	0	0:00:05.453421
9160	5	5	0.455	0.818	1	0:00:05.449257
9180	5	5	1.6	0.999	1	0:00:05.616035
9200	8	8	1.6	0.999	1	0:00:05.817306
9220	8	8	1.6	0.999	1	0:00:05.820876
9240	8	8	1.6	0.999	1	0:00:05.483548
9260	5	5	1.6	0.999	1	0:00:05.604505
9280	9	8	0.727	0.927	0	0:00:05.828532
9300	5	2	0.384	0.779	0	0:00:05.825109
9320	9	9	1.6	0.999	1	0:00:05.807839
9340	1	1	1.6	0.999	1	0:00:05.716008
9360	5	5	0.949	0.971	1	0:00:05.407139
9380	5	3	1.51	0.999	0	0:00:05.836329
9400	6	2	0.0793	0.563	0	0:00:05.779817
9420	5	5	1.43	0.998	1	0:00:05.497110
9440	8	8	1.6	0.999	1	0:00:05.500521
9460	3	7	0.863	0.958	0	0:00:05.500897
9480	2	2	0.654	0.905	1	0:00:05.501779
9500	9	9	0.721	0.925	1	0:00:05.505620
9520	1	1	1.06	0.983	1	0:00:05.494483
9540	5	5	0.769	0.938	1	0:00:05.491971
9560	9	5	0.433	0.807	0	0:00:05.502968
9580	1	1	0.752	0.934	1	0:00:05.499953
9600	8	8	1.6	0.999	1	0:00:05.980823
9620	4	4	1.32	0.996	1	0:00:05.525903
9640	5	2	0.681	0.913	0	0:00:05.407485
9660	6	6	1.6	0.999	1	0:00:05.394864
9680	8	8	1.6	0.999	1	0:00:05.399885
9700	0	0	1.09	0.986	1	0:00:05.393429
9720	8	8	0.872	0.959	1	0:00:05.809471
9740	3	4	0.00665	0.505	0	0:00:06.021324
9760	9	3	1.17	0.99	0	0:00:05.863433
9780	4	4	0.0164	0.513	1	0:00:05.568076
9800	1	1	1.6	0.999	1	0:00:05.670400
9820	0	8	1.6	0.999	0	0:00:05.378994
9840	4	3	0.659	0.906	0	0:00:05.375281
9860	0	2	0.319	0.738	0	0:00:05.815739
9880	7	7	0.105	0.583	1	0:00:05.630491
9900	8	8	1.6	0.999	1	0:00:05.603054
9920	6	6	0.653	0.904	1	0:00:05.623878
9940	4	4	0.152	0.62	1	0:00:05.615690
9960	2	0	1.6	0.999	0	0:00:05.600754
9980	0	0	1.6	0.999	1	0:00:05.844552
