idx	label	predict	radius	pABar	correct	time
1500	1	1	1.07	0.984	1	0:00:04.964589
1520	7	7	0.818	0.949	1	0:00:04.958572
1540	8	8	1.56	0.999	1	0:00:04.954787
1560	7	7	1.6	0.999	1	0:00:04.948368
1580	6	-1	-0.0503	0.46	0	0:00:04.949672
1600	8	9	0.0238	0.519	0	0:00:04.954297
1620	5	4	0.00464	0.504	0	0:00:04.955183
1640	7	3	0.491	0.837	0	0:00:04.956566
1660	3	3	0.0878	0.57	1	0:00:04.953964
1680	6	6	0.84	0.953	1	0:00:04.941899
1700	5	5	0.00364	0.503	1	0:00:04.944855
1720	4	4	0.0439	0.535	1	0:00:04.934662
1740	1	1	0.51	0.846	1	0:00:05.352751
1760	0	0	0.585	0.879	1	0:00:05.001535
1780	7	7	0.783	0.941	1	0:00:05.038317
1800	4	4	0.0188	0.515	1	0:00:05.034865
1820	8	8	0.535	0.858	1	0:00:05.030764
1840	8	-1	-0.11	0.413	0	0:00:05.038440
1860	8	8	1.08	0.984	1	0:00:05.036975
1880	1	1	0.972	0.974	1	0:00:05.037737
1900	8	8	1.6	0.999	1	0:00:05.209116
1920	2	2	1.19	0.991	1	0:00:04.996467
1940	5	-1	-0.132	0.396	0	0:00:05.001048
1960	2	5	0.269	0.704	0	0:00:05.000313
1980	9	9	1.6	0.999	1	0:00:04.994093
2000	1	1	0.0721	0.557	1	0:00:05.003941
2020	9	9	1.53	0.999	1	0:00:04.997134
2040	0	0	0.845	0.955	1	0:00:05.347778
2060	5	3	0.73	0.928	0	0:00:04.994621
2080	1	1	0.236	0.681	1	0:00:04.959965
2100	2	2	0.78	0.941	1	0:00:04.966945
2120	4	8	0.476	0.83	0	0:00:04.960748
2140	9	9	1.28	0.995	1	0:00:04.961948
2160	0	0	0.388	0.781	1	0:00:04.954324
2180	4	4	0.981	0.975	1	0:00:04.957675
2200	0	2	0.0466	0.537	0	0:00:04.947278
2220	1	1	1.56	0.999	1	0:00:05.008130
2240	9	-1	-0.031	0.475	0	0:00:05.005171
2260	4	4	0.984	0.976	1	0:00:05.001917
2280	4	-1	-0.273	0.292	0	0:00:05.000736
2300	3	-1	-0.0754	0.44	0	0:00:05.003443
2320	5	2	0.824	0.95	0	0:00:04.940101
2340	7	7	1.6	0.999	1	0:00:04.968775
2360	7	7	0.0688	0.555	1	0:00:04.978690
2380	8	8	1.26	0.994	1	0:00:04.969268
2400	0	0	0.845	0.955	1	0:00:04.756569
2420	8	-1	-0.142	0.388	0	0:00:04.993403
2440	7	7	0.727	0.927	1	0:00:05.032081
2460	9	-1	-0.0139	0.489	0	0:00:05.030959
2480	8	8	1.32	0.996	1	0:00:05.031029
2500	4	4	0.201	0.656	1	0:00:05.032787
2520	1	1	0.542	0.861	1	0:00:05.029652
2540	2	-1	-0.159	0.375	0	0:00:05.036551
2560	7	7	0.272	0.707	1	0:00:05.031950
2580	6	6	0.0518	0.541	1	0:00:05.037189
2600	8	8	1.46	0.998	1	0:00:05.027889
2620	1	1	0.35	0.758	1	0:00:05.030882
2640	7	7	1.13	0.988	1	0:00:05.027204
2660	3	-1	-0.143	0.388	0	0:00:05.029794
2680	0	0	1.6	0.999	1	0:00:05.028451
2700	9	9	0.41	0.794	1	0:00:05.035817
2720	3	3	0.66	0.906	1	0:00:05.033382
2740	1	1	0.837	0.953	1	0:00:05.035371
2760	2	2	0.857	0.957	1	0:00:05.043537
2780	7	7	1.51	0.999	1	0:00:05.033538
2800	4	4	0.13	0.603	1	0:00:05.180448
2820	6	6	1.11	0.987	1	0:00:05.031811
2840	3	3	1.6	0.999	1	0:00:05.033251
2860	5	-1	-0.265	0.298	0	0:00:05.059569
2880	4	4	1.53	0.999	1	0:00:05.083861
2900	3	5	0.0252	0.52	0	0:00:04.895969
2920	2	3	0.549	0.864	0	0:00:05.016015
2940	3	0	0.807	0.947	0	0:00:05.015972
2960	9	9	0.598	0.884	1	0:00:05.007889
2980	8	8	0.645	0.901	1	0:00:05.011494
3000	5	5	1.44	0.998	1	0:00:04.954741
3020	1	1	0.975	0.974	1	0:00:04.924783
3040	7	7	1.6	0.999	1	0:00:04.864466
3060	7	7	0.802	0.946	1	0:00:04.872827
3080	1	1	0.412	0.795	1	0:00:04.874935
3100	0	0	1.02	0.979	1	0:00:04.864311
3120	4	2	0.0233	0.519	0	0:00:04.873604
3140	8	8	0.976	0.975	1	0:00:04.865558
3160	6	2	0.353	0.76	0	0:00:04.871781
3180	3	3	0.537	0.858	1	0:00:04.927002
3200	5	7	0.0992	0.579	0	0:00:04.938724
3220	3	-1	-0.035	0.472	0	0:00:04.917308
3240	4	-1	-0.249	0.31	0	0:00:04.907351
3260	7	7	1.11	0.987	1	0:00:04.904856
3280	3	5	0.527	0.854	0	0:00:04.907767
3300	4	4	0.349	0.758	1	0:00:04.909848
3320	2	7	1.08	0.984	0	0:00:04.916379
3340	6	6	0.478	0.83	1	0:00:04.916990
3360	4	4	0.184	0.644	1	0:00:04.907345
3380	8	8	1.37	0.997	1	0:00:04.904692
3400	6	4	0.697	0.918	0	0:00:04.907533
3420	5	3	0.262	0.7	0	0:00:04.910634
3440	2	3	0.692	0.917	0	0:00:04.914742
3460	1	1	0.807	0.947	1	0:00:04.913243
3480	2	2	1.6	0.999	1	0:00:04.906540
3500	1	1	0.401	0.789	1	0:00:04.912457
3520	1	1	1.49	0.999	1	0:00:04.905127
3540	6	6	0.791	0.943	1	0:00:04.913649
3560	1	-1	-0.119	0.406	0	0:00:04.908617
3580	4	4	0.157	0.623	1	0:00:04.912140
3600	4	2	1.1	0.986	0	0:00:04.905111
3620	0	-1	-0.219	0.331	0	0:00:04.903646
3640	6	2	0.454	0.818	0	0:00:04.906684
3660	0	0	0.679	0.913	1	0:00:04.904671
3680	0	-1	-0.225	0.326	0	0:00:04.907413
3700	3	3	0.818	0.949	1	0:00:04.909748
3720	2	2	1.47	0.998	1	0:00:05.212784
3740	0	0	1.01	0.978	1	0:00:04.953156
3760	7	7	1.16	0.99	1	0:00:04.955770
3780	4	4	0.181	0.641	1	0:00:04.957105
3800	9	9	0.581	0.877	1	0:00:04.930149
3820	0	-1	-0.0803	0.436	0	0:00:04.844352
3840	6	3	0.585	0.879	0	0:00:05.024947
3860	7	7	1.6	0.999	1	0:00:05.071464
3880	6	-1	-0.0622	0.45	0	0:00:04.885305
3900	3	6	0.681	0.913	0	0:00:04.896316
3920	7	-1	-0.0785	0.438	0	0:00:04.895792
3940	6	-1	-0.279	0.288	0	0:00:04.896912
3960	2	2	1.27	0.994	1	0:00:04.900111
3980	9	9	0.2	0.655	1	0:00:04.895206
4000	8	0	0.0635	0.55	0	0:00:04.891953
4020	8	8	0.613	0.89	1	0:00:04.895653
4040	0	0	1.6	0.999	1	0:00:04.891024
4060	6	6	0.142	0.612	1	0:00:04.895433
4080	1	1	0.758	0.935	1	0:00:04.899449
4100	7	7	1.6	0.999	1	0:00:04.891661
4120	4	4	0.819	0.949	1	0:00:04.893403
4140	5	5	0.829	0.951	1	0:00:04.884276
4160	5	-1	-0.129	0.398	0	0:00:04.876419
4180	0	8	0.102	0.581	0	0:00:04.869160
4200	4	2	0.226	0.675	0	0:00:05.046853
4220	4	0	1.28	0.995	0	0:00:04.996884
4240	7	0	0.317	0.737	0	0:00:05.049134
4260	8	8	1.32	0.996	1	0:00:04.955402
4280	8	-1	-0.0612	0.451	0	0:00:04.979531
4300	8	8	1.25	0.994	1	0:00:04.978445
4320	1	8	0.0316	0.525	0	0:00:04.976029
4340	0	0	1.04	0.982	1	0:00:04.979755
4360	6	-1	-0.0369	0.471	0	0:00:04.986394
4380	9	9	0.394	0.785	1	0:00:04.980652
4400	3	-1	-0.0935	0.426	0	0:00:04.987066
4420	5	5	0.336	0.749	1	0:00:04.979632
4440	2	2	0.542	0.861	1	0:00:04.979182
4460	9	9	0.338	0.75	1	0:00:04.957392
4480	9	9	1.29	0.995	1	0:00:04.970709
4500	3	5	0.52	0.851	0	0:00:04.971961
4520	3	6	0.245	0.688	0	0:00:04.972713
4540	9	9	1.43	0.998	1	0:00:04.968202
4560	1	1	1.11	0.987	1	0:00:04.966879
4580	6	-1	-0.0956	0.424	0	0:00:04.974301
4600	4	-1	-0.0954	0.424	0	0:00:04.979795
4620	7	3	0.345	0.755	0	0:00:04.980037
4640	2	2	0.486	0.835	1	0:00:04.975210
4660	7	7	0.112	0.589	1	0:00:04.974742
4680	9	-1	-0.0445	0.465	0	0:00:04.976977
4700	6	5	0.00138	0.501	0	0:00:04.976843
4720	8	8	0.257	0.696	1	0:00:04.974017
4740	5	3	0.747	0.933	0	0:00:05.033153
4760	3	-1	-0.0322	0.474	0	0:00:04.957242
4780	0	0	0.842	0.954	1	0:00:04.942231
4800	9	9	1.6	0.999	1	0:00:04.946155
4820	3	3	1.02	0.979	1	0:00:04.952140
4840	0	0	1.56	0.999	1	0:00:04.938983
4860	5	5	0.89	0.962	1	0:00:04.954180
4880	0	-1	-0.217	0.332	0	0:00:04.940114
4900	3	3	0.0435	0.535	1	0:00:04.945015
4920	7	7	1.53	0.999	1	0:00:04.949626
4940	6	-1	-0.00577	0.495	0	0:00:05.027676
4960	4	3	0.179	0.64	0	0:00:04.980711
4980	1	9	0.598	0.884	0	0:00:04.984043
5000	7	7	1.6	0.999	1	0:00:04.978261
5020	8	8	1.51	0.999	1	0:00:04.976659
5040	3	3	0.106	0.584	1	0:00:04.979598
5060	6	6	0.104	0.583	1	0:00:04.982484
5080	7	7	1.41	0.998	1	0:00:04.980108
5100	3	3	1.42	0.998	1	0:00:04.981697
5120	9	9	0.486	0.834	1	0:00:04.981162
5140	8	8	1.13	0.988	1	0:00:04.975802
5160	0	0	0.533	0.857	1	0:00:04.980224
5180	9	-1	-0.0269	0.479	0	0:00:04.980939
5200	3	3	1.39	0.997	1	0:00:04.982838
5220	0	0	0.783	0.941	1	0:00:04.977676
5240	1	-1	-0.0395	0.469	0	0:00:04.995210
5260	0	0	1.56	0.999	1	0:00:05.059345
5280	0	8	0.012	0.51	0	0:00:05.053392
5300	9	9	0.634	0.898	1	0:00:05.058996
5320	7	7	1.04	0.981	1	0:00:04.834201
5340	3	4	1.1	0.986	0	0:00:04.973002
5360	9	9	1.06	0.983	1	0:00:04.929810
5380	1	9	0.437	0.809	0	0:00:04.933781
5400	9	9	1.06	0.983	1	0:00:04.930301
5420	6	6	0.767	0.937	1	0:00:04.931883
5440	9	9	1.6	0.999	1	0:00:04.927768
5460	0	0	1.6	0.999	1	0:00:04.932351
5480	1	1	0.59	0.881	1	0:00:04.931867
5500	8	8	0.672	0.91	1	0:00:04.933697
5520	4	-1	-0.125	0.402	0	0:00:04.938263
5540	5	-1	-0.298	0.276	0	0:00:04.934594
5560	3	5	0.024	0.519	0	0:00:04.936113
5580	5	3	0.271	0.706	0	0:00:04.940247
5600	6	-1	-0.198	0.346	0	0:00:04.941319
5620	3	-1	-0.0074	0.494	0	0:00:04.935829
5640	2	2	0.652	0.904	1	0:00:04.931311
5660	9	9	0.369	0.77	1	0:00:04.935269
5680	2	3	0.54	0.86	0	0:00:04.937899
5700	3	3	0.0221	0.518	1	0:00:04.939312
5720	9	9	1.51	0.999	1	0:00:04.933123
5740	6	6	0.612	0.89	1	0:00:04.936885
5760	2	2	0.398	0.787	1	0:00:04.932206
5780	7	7	1.56	0.999	1	0:00:04.934189
5800	2	2	0.233	0.679	1	0:00:04.938852
5820	5	5	0.238	0.683	1	0:00:04.939435
5840	2	2	0.58	0.877	1	0:00:04.936186
5860	0	0	0.215	0.667	1	0:00:04.936448
5880	0	0	1.29	0.995	1	0:00:05.088348
5900	4	-1	-0.152	0.381	0	0:00:05.126433
5920	8	8	1.6	0.999	1	0:00:05.030927
5940	7	4	0.291	0.72	0	0:00:04.922176
5960	2	6	0.178	0.639	0	0:00:04.922607
5980	9	9	1.53	0.999	1	0:00:04.917285
6000	8	8	0.318	0.738	1	0:00:04.918669
6020	6	6	0.783	0.941	1	0:00:04.925328
6040	2	-1	-0.0124	0.49	0	0:00:04.921859
6060	3	3	0.105	0.583	1	0:00:04.920238
6080	1	1	0.677	0.912	1	0:00:05.731912
6100	1	1	1.14	0.989	1	0:00:05.114457
6120	5	5	0.877	0.96	1	0:00:04.999154
6140	9	9	1.12	0.988	1	0:00:05.088470
6160	2	2	0.304	0.728	1	0:00:04.958099
6180	0	0	0.771	0.939	1	0:00:04.911354
6200	3	3	0.685	0.915	1	0:00:04.906487
6220	2	5	0.27	0.705	0	0:00:04.894545
6240	2	2	0.248	0.69	1	0:00:04.913782
6260	2	-1	-0.0913	0.428	0	0:00:04.911434
6280	8	5	0.0754	0.56	0	0:00:04.913530
6300	1	1	0.476	0.829	1	0:00:04.914595
6320	0	0	0.686	0.915	1	0:00:04.914789
6340	3	3	0.992	0.976	1	0:00:05.109369
6360	2	2	0.375	0.774	1	0:00:05.035579
6380	3	3	0.197	0.653	1	0:00:05.056339
6400	0	-1	-0.0269	0.479	0	0:00:05.044960
6420	7	7	1.6	0.999	1	0:00:05.039012
6440	3	-1	-0.153	0.38	0	0:00:05.048141
6460	3	3	0.566	0.871	1	0:00:05.047244
6480	0	0	0.769	0.938	1	0:00:05.044274
6500	7	-1	-0.136	0.393	0	0:00:05.050691
6520	6	-1	-0.248	0.31	0	0:00:05.055374
6540	8	8	1.01	0.978	1	0:00:05.047510
6560	6	6	0.446	0.814	1	0:00:05.058285
6580	1	1	0.0335	0.527	1	0:00:05.051272
6600	7	7	1.6	0.999	1	0:00:05.054970
6620	7	7	1.25	0.994	1	0:00:05.059530
6640	5	3	0.981	0.975	0	0:00:04.997824
6660	0	0	1.07	0.984	1	0:00:05.023698
6680	3	3	0.398	0.787	1	0:00:05.260467
6700	6	6	0.198	0.654	1	0:00:05.167231
6720	2	2	0.537	0.858	1	0:00:05.062322
6740	2	2	0.411	0.794	1	0:00:05.017458
6760	5	5	1.12	0.987	1	0:00:05.010311
6780	7	7	1.44	0.998	1	0:00:05.011848
6800	6	-1	-0.272	0.294	0	0:00:05.157472
6820	1	1	1.56	0.999	1	0:00:05.078542
6840	9	9	0.597	0.884	1	0:00:05.223952
6860	0	0	0.346	0.756	1	0:00:05.161886
6880	2	2	0.661	0.907	1	0:00:04.961296
6900	3	-1	-0.0572	0.454	0	0:00:04.972204
6920	5	4	0.0171	0.514	0	0:00:04.984695
6940	1	1	1.6	0.999	1	0:00:04.980737
6960	9	9	0.0708	0.556	1	0:00:04.975983
6980	0	-1	-0.104	0.418	0	0:00:04.972406
7000	2	0	0.0387	0.531	0	0:00:04.974287
7020	7	7	1.56	0.999	1	0:00:04.975522
7040	7	-1	-0.0133	0.489	0	0:00:04.975891
7060	8	8	0.774	0.939	1	0:00:04.973350
7080	5	4	0.511	0.847	0	0:00:04.970731
7100	9	3	0.0613	0.549	0	0:00:04.973280
7120	7	5	0.31	0.732	0	0:00:04.973145
7140	4	4	0.0151	0.512	1	0:00:04.969246
7160	5	5	1.13	0.988	1	0:00:04.973526
7180	6	6	0.679	0.913	1	0:00:05.140145
7200	4	-1	-0.159	0.376	0	0:00:04.982137
7220	9	9	1.04	0.981	1	0:00:04.913977
7240	0	-1	-0.048	0.462	0	0:00:04.906831
7260	1	1	0.48	0.832	1	0:00:04.909254
7280	1	9	0.368	0.769	0	0:00:04.912348
7300	3	4	0.379	0.776	0	0:00:04.912622
7320	8	8	0.468	0.825	1	0:00:04.910782
7340	2	4	0.183	0.643	0	0:00:05.003414
7360	2	-1	-0.121	0.405	0	0:00:05.200582
7380	7	7	0.977	0.975	1	0:00:05.065634
7400	3	3	0.792	0.943	1	0:00:05.061408
7420	3	4	0.0683	0.554	0	0:00:05.050721
7440	3	3	0.734	0.929	1	0:00:05.061673
7460	5	5	1.26	0.994	1	0:00:05.140144
7480	1	8	0.69	0.916	0	0:00:05.077948
7500	6	6	1.6	0.999	1	0:00:04.971410
7520	4	4	0.294	0.721	1	0:00:04.984397
7540	5	5	1.4	0.997	1	0:00:04.984491
7560	0	0	0.523	0.852	1	0:00:04.974774
7580	8	8	1.3	0.995	1	0:00:04.971949
7600	8	9	0.132	0.604	0	0:00:04.981256
7620	5	3	0.284	0.715	0	0:00:04.974096
7640	9	-1	-0.0108	0.491	0	0:00:04.908987
7660	7	-1	-0.158	0.376	0	0:00:04.989171
7680	3	3	0.0182	0.515	1	0:00:04.980944
7700	6	6	1.2	0.992	1	0:00:04.973880
7720	5	-1	-0.0838	0.433	0	0:00:04.978919
7740	4	4	0.16	0.626	1	0:00:04.979511
7760	2	9	0.125	0.599	0	0:00:04.982691
7780	3	-1	-0.143	0.387	0	0:00:04.924136
7800	0	0	0.923	0.968	1	0:00:04.918779
7820	5	5	0.361	0.765	1	0:00:04.999512
7840	1	1	1.53	0.999	1	0:00:04.962234
7860	8	8	0.506	0.844	1	0:00:04.967021
7880	0	0	0.251	0.692	1	0:00:04.957262
7900	0	8	0.213	0.665	0	0:00:04.871032
7920	9	9	0.397	0.786	1	0:00:05.032473
7940	2	-1	-0.0942	0.425	0	0:00:04.939867
7960	0	0	0.495	0.839	1	0:00:04.933486
7980	3	3	0.433	0.807	1	0:00:04.937279
8000	9	9	1.13	0.988	1	0:00:04.935211
8020	6	3	0.841	0.954	0	0:00:04.930721
8040	2	2	1.26	0.994	1	0:00:04.936373
8060	6	6	0.747	0.933	1	0:00:04.931645
8080	4	4	0.0368	0.529	1	0:00:04.936987
8100	6	6	0.0377	0.53	1	0:00:04.934302
8120	8	9	0.659	0.906	0	0:00:04.935512
8140	5	-1	-0.047	0.463	0	0:00:04.934651
8160	6	6	1.28	0.995	1	0:00:04.931372
8180	4	4	0.268	0.704	1	0:00:04.932050
8200	3	4	0.46	0.821	0	0:00:04.936262
8220	6	-1	-0.267	0.297	0	0:00:04.933419
8240	7	7	1.51	0.999	1	0:00:04.936197
8260	1	1	1.6	0.999	1	0:00:04.932857
8280	4	5	0.206	0.66	0	0:00:04.956477
8300	5	2	0.0353	0.528	0	0:00:04.835537
8320	7	4	0.0528	0.542	0	0:00:04.914993
8340	5	3	0.391	0.783	0	0:00:04.961394
8360	7	7	1.51	0.999	1	0:00:04.893721
8380	9	9	1.18	0.991	1	0:00:05.148779
8400	0	-1	-0.295	0.278	0	0:00:04.939808
8420	3	6	0.447	0.814	0	0:00:04.938050
8440	5	-1	-0.0256	0.48	0	0:00:04.944767
8460	8	8	1.51	0.999	1	0:00:04.939178
8480	2	2	0.592	0.882	1	0:00:04.941122
8500	4	4	0.891	0.963	1	0:00:04.939344
8520	8	8	0.479	0.831	1	0:00:04.831428
8540	4	2	0.117	0.592	0	0:00:04.847265
8560	7	7	1.09	0.985	1	0:00:04.967779
8580	3	-1	-0.0328	0.474	0	0:00:04.895403
8600	3	3	0.494	0.838	1	0:00:04.898386
8620	3	-1	-0.0277	0.478	0	0:00:04.898223
8640	1	1	0.867	0.959	1	0:00:04.894820
8660	7	7	1.31	0.996	1	0:00:04.901010
8680	3	-1	-0.209	0.338	0	0:00:04.893142
8700	3	3	0.591	0.881	1	0:00:04.899244
8720	2	0	1.35	0.996	0	0:00:04.894624
8740	2	2	0.393	0.784	1	0:00:04.900226
8760	8	8	1.53	0.999	1	0:00:04.895669
8780	4	4	0.536	0.858	1	0:00:04.903006
8800	0	0	1.42	0.998	1	0:00:04.888969
8820	2	2	1.6	0.999	1	0:00:04.886284
8840	2	-1	-0.107	0.415	0	0:00:04.896713
8860	2	2	1.01	0.979	1	0:00:04.896460
8880	1	1	1.13	0.988	1	0:00:04.992084
8900	2	4	0.389	0.782	0	0:00:05.010079
8920	6	6	0.881	0.961	1	0:00:05.007006
8940	6	3	0.69	0.916	0	0:00:05.004887
8960	0	0	0.896	0.963	1	0:00:04.990759
8980	9	9	1.6	0.999	1	0:00:05.001687
9000	8	8	1.6	0.999	1	0:00:04.995173
9020	7	7	0.911	0.966	1	0:00:04.825047
9040	2	5	0.266	0.703	0	0:00:04.993235
9060	9	9	0.819	0.949	1	0:00:04.909172
9080	3	3	0.16	0.626	1	0:00:04.906178
9100	9	1	0.0548	0.544	0	0:00:04.918474
9120	3	-1	-0.0351	0.472	0	0:00:04.915637
9140	7	7	0.0465	0.537	1	0:00:04.919250
9160	5	3	0.392	0.784	0	0:00:04.911746
9180	5	5	1.43	0.998	1	0:00:04.922711
9200	8	8	1.49	0.999	1	0:00:04.912029
9220	8	8	1.53	0.999	1	0:00:04.923180
9240	8	8	0.962	0.973	1	0:00:04.958689
9260	5	5	0.86	0.957	1	0:00:04.866693
9280	9	8	0.0832	0.566	0	0:00:04.884952
9300	5	-1	-0.146	0.385	0	0:00:05.172511
9320	9	9	1.22	0.993	1	0:00:05.188530
9340	1	1	1.6	0.999	1	0:00:05.100142
9360	5	5	0.0431	0.534	1	0:00:04.940929
9380	5	3	0.794	0.944	0	0:00:04.980176
9400	6	6	0.57	0.873	1	0:00:04.979200
9420	5	5	1.12	0.987	1	0:00:05.116076
9440	8	8	1.53	0.999	1	0:00:04.925499
9460	3	7	0.556	0.867	0	0:00:05.101761
9480	2	2	0.0759	0.56	1	0:00:04.879192
9500	9	9	0.599	0.884	1	0:00:04.896831
9520	1	1	0.943	0.97	1	0:00:04.956960
9540	5	5	0.295	0.723	1	0:00:05.111560
9560	9	7	0.205	0.659	0	0:00:04.968822
9580	1	1	0.619	0.892	1	0:00:04.903979
9600	8	8	0.752	0.934	1	0:00:04.955007
9620	4	4	0.58	0.877	1	0:00:05.097647
9640	5	-1	-0.0881	0.43	0	0:00:05.068426
9660	6	6	1.6	0.999	1	0:00:04.951444
9680	8	8	1.53	0.999	1	0:00:04.886610
9700	0	0	1.06	0.983	1	0:00:04.876868
9720	8	-1	-0.176	0.362	0	0:00:05.103912
9740	3	6	0.151	0.618	0	0:00:05.037546
9760	9	3	0.0282	0.523	0	0:00:05.045871
9780	4	-1	-0.173	0.365	0	0:00:05.037700
9800	1	1	1.6	0.999	1	0:00:05.030988
9820	0	8	0.499	0.841	0	0:00:05.040586
9840	4	-1	-0.0264	0.479	0	0:00:05.034131
9860	0	5	0.183	0.642	0	0:00:05.028280
9880	7	7	0.179	0.64	1	0:00:05.038135
9900	8	8	0.771	0.938	1	0:00:05.023652
9920	6	6	0.726	0.927	1	0:00:04.948176
9940	4	5	0.217	0.668	0	0:00:04.894139
9960	2	0	1.33	0.996	0	0:00:04.964338
9980	0	0	1.6	0.999	1	0:00:05.083506
