idx	label	predict	radius	pABar	correct	time
3040	7	7	1.6	0.999	1	0:00:05.353375
3060	7	7	1.3	0.995	1	0:00:05.361730
3080	1	1	0.107	0.585	1	0:00:05.359923
3100	0	0	1.13	0.988	1	0:00:05.345922
3120	4	2	0.397	0.787	0	0:00:05.365126
3140	8	8	0.957	0.972	1	0:00:05.342600
3160	6	2	0.17	0.633	0	0:00:05.362846
3180	3	3	0.453	0.818	1	0:00:05.411940
3200	5	7	0.151	0.619	0	0:00:05.410318
3220	3	3	0.188	0.647	1	0:00:05.407430
3240	4	-1	-0.0561	0.455	0	0:00:05.402754
3260	7	7	0.717	0.924	1	0:00:05.406792
3280	3	5	1.11	0.987	0	0:00:05.385630
3300	4	4	0.213	0.665	1	0:00:05.322008
3320	2	7	0.896	0.963	0	0:00:05.320529
3340	6	-1	-0.168	0.369	0	0:00:05.320575
3360	4	-1	-0.12	0.405	0	0:00:05.323546
3380	8	8	1.6	0.999	1	0:00:05.309258
3400	6	4	0.522	0.852	0	0:00:05.326437
3420	5	5	0.0364	0.529	1	0:00:05.325419
3440	2	3	1.08	0.984	0	0:00:05.326729
3460	1	1	0.677	0.912	1	0:00:05.329074
3480	2	2	1.6	0.999	1	0:00:05.312519
3500	1	1	0.173	0.635	1	0:00:05.325868
3520	1	1	1.6	0.999	1	0:00:05.320066
3540	6	6	0.177	0.638	1	0:00:05.330275
3560	1	-1	-0.0532	0.458	0	0:00:05.323687
3580	4	4	0.598	0.884	1	0:00:05.349241
3600	4	2	1.3	0.995	0	0:00:05.498636
3620	0	-1	-0.0944	0.425	0	0:00:05.444541
3640	6	2	0.108	0.586	0	0:00:05.411474
3660	0	0	0.835	0.953	1	0:00:05.409852
3680	0	0	0.277	0.71	1	0:00:05.409648
3700	3	3	0.374	0.773	1	0:00:05.523948
3720	2	2	1.6	0.999	1	0:00:05.498455
3740	0	0	0.986	0.976	1	0:00:05.449410
3760	7	7	0.945	0.971	1	0:00:05.459701
3780	4	-1	-0.0374	0.47	0	0:00:05.449995
3800	9	9	0.341	0.752	1	0:00:05.449208
3820	0	0	0.0342	0.527	1	0:00:05.445846
3840	6	3	0.72	0.925	0	0:00:05.361111
3860	7	7	1.6	0.999	1	0:00:05.413805
3880	6	-1	-0.101	0.42	0	0:00:05.405199
3900	3	6	0.956	0.972	0	0:00:05.394906
3920	7	7	0.659	0.906	1	0:00:05.403175
3940	6	-1	-0.154	0.379	0	0:00:05.402503
3960	2	2	0.466	0.824	1	0:00:05.356572
3980	9	-1	-0.158	0.376	0	0:00:05.400568
4000	8	0	0.362	0.766	0	0:00:05.394754
4020	8	8	0.43	0.805	1	0:00:05.257609
4040	0	0	1.6	0.999	1	0:00:05.520679
4060	6	-1	-0.00852	0.493	0	0:00:05.464073
4080	1	1	0.252	0.693	1	0:00:05.461454
4100	7	7	1.6	0.999	1	0:00:05.457596
4120	4	4	1.42	0.998	1	0:00:05.445564
4140	5	-1	-0.0819	0.435	0	0:00:05.404321
4160	5	2	0.139	0.609	0	0:00:05.375110
4180	0	8	0.257	0.696	0	0:00:05.365154
4200	4	2	0.312	0.734	0	0:00:05.443970
4220	4	0	1.53	0.999	0	0:00:05.377533
4240	7	0	0.5	0.841	0	0:00:05.504747
4260	8	8	1.22	0.993	1	0:00:05.325887
4280	8	0	0.189	0.647	0	0:00:05.340433
4300	8	8	0.988	0.976	1	0:00:05.344072
4320	1	-1	-0.09	0.429	0	0:00:05.337105
4340	0	0	1.07	0.984	1	0:00:05.345561
4360	6	6	0.072	0.557	1	0:00:05.537316
4380	9	9	0.76	0.936	1	0:00:05.388549
4400	3	-1	-0.129	0.398	0	0:00:05.434221
4420	5	5	0.234	0.68	1	0:00:05.432703
4440	2	2	0.773	0.939	1	0:00:05.440717
4460	9	9	0.602	0.886	1	0:00:05.420913
4480	9	9	1.04	0.982	1	0:00:05.297798
4500	3	3	0.2	0.655	1	0:00:05.295369
4520	3	6	0.41	0.794	0	0:00:05.299947
4540	9	9	1.3	0.995	1	0:00:05.304646
4560	1	1	0.779	0.94	1	0:00:05.298387
4580	6	4	0.556	0.867	0	0:00:05.301586
4600	4	4	0.287	0.717	1	0:00:05.306460
4620	7	3	0.462	0.822	0	0:00:05.295898
4640	2	-1	-0.00865	0.493	0	0:00:05.293217
4660	7	-1	-0.0356	0.472	0	0:00:05.754763
4680	9	1	0.202	0.657	0	0:00:05.557945
4700	6	5	0.239	0.683	0	0:00:05.441033
4720	8	8	0.021	0.517	1	0:00:05.415658
4740	5	3	0.59	0.881	0	0:00:05.423836
4760	3	2	0.0688	0.555	0	0:00:05.419984
4780	0	0	0.803	0.946	1	0:00:05.412310
4800	9	9	1.6	0.999	1	0:00:05.416692
4820	3	3	1.43	0.998	1	0:00:05.467338
4840	0	0	1.6	0.999	1	0:00:05.432932
4860	5	5	0.466	0.824	1	0:00:05.459659
4880	0	8	0.024	0.519	0	0:00:05.445920
4900	3	6	0.0725	0.558	0	0:00:05.398839
4920	7	7	1.35	0.997	1	0:00:05.427118
4940	6	4	0.275	0.709	0	0:00:05.432115
4960	4	4	0.107	0.585	1	0:00:05.445213
4980	1	9	0.107	0.585	0	0:00:05.437726
5000	7	7	1.6	0.999	1	0:00:05.428484
5020	8	8	1.38	0.997	1	0:00:05.414193
5040	3	3	0.215	0.667	1	0:00:05.464349
5060	6	-1	-0.329	0.255	0	0:00:05.453491
5080	7	7	1.47	0.998	1	0:00:05.452729
5100	3	3	1.22	0.993	1	0:00:05.452018
5120	9	9	0.541	0.86	1	0:00:05.490967
5140	8	8	0.85	0.955	1	0:00:05.407862
5160	0	0	1.1	0.986	1	0:00:05.445153
5180	9	7	0.234	0.68	0	0:00:05.458629
5200	3	3	0.741	0.931	1	0:00:05.347060
5220	0	0	0.806	0.947	1	0:00:05.326463
5240	1	9	0.231	0.678	0	0:00:05.324223
5260	0	0	1.6	0.999	1	0:00:05.316358
5280	0	-1	-0.283	0.286	0	0:00:05.327139
5300	9	9	0.626	0.895	1	0:00:05.332218
5320	7	7	1.12	0.987	1	0:00:05.330595
5340	3	4	0.726	0.927	0	0:00:05.330157
5360	9	9	1.04	0.982	1	0:00:05.331071
5380	1	9	1.6	0.999	0	0:00:05.322694
5400	9	9	0.909	0.965	1	0:00:05.339524
5420	6	6	0.62	0.892	1	0:00:05.337257
5440	9	9	1.6	0.999	1	0:00:05.326360
5460	0	0	1.6	0.999	1	0:00:05.344880
5480	1	1	0.466	0.824	1	0:00:05.340945
5500	8	8	0.819	0.949	1	0:00:05.549055
5520	4	-1	-0.0889	0.429	0	0:00:05.702460
5540	5	5	0.17	0.633	1	0:00:05.536400
5560	3	5	0.175	0.637	0	0:00:05.375406
5580	5	3	0.116	0.592	0	0:00:05.408622
5600	6	-1	-0.0313	0.475	0	0:00:05.403838
5620	3	2	0.71	0.922	0	0:00:05.429713
5640	2	2	0.582	0.878	1	0:00:05.482825
5660	9	-1	-0.165	0.371	0	0:00:05.480984
5680	2	3	0.279	0.712	0	0:00:05.279023
5700	3	3	0.67	0.91	1	0:00:05.237803
5720	9	9	1.27	0.994	1	0:00:05.236350
5740	6	6	0.427	0.803	1	0:00:05.245069
5760	2	2	0.0926	0.573	1	0:00:05.424882
5780	7	7	1.6	0.999	1	0:00:05.726029
5800	2	2	0.173	0.636	1	0:00:05.537933
5820	5	5	0.529	0.855	1	0:00:05.446669
5840	2	2	0.458	0.82	1	0:00:05.446310
5860	0	0	0.69	0.916	1	0:00:05.429941
5880	0	0	1.53	0.999	1	0:00:05.423475
5900	4	3	0.0371	0.53	0	0:00:05.434012
5920	8	8	1.6	0.999	1	0:00:05.438677
5940	7	4	0.417	0.798	0	0:00:05.443168
5960	2	-1	-0.0678	0.446	0	0:00:05.419393
5980	9	9	1.32	0.996	1	0:00:05.474959
6000	8	8	0.505	0.844	1	0:00:05.474274
6020	6	6	0.573	0.874	1	0:00:05.452767
6040	2	5	0.0788	0.563	0	0:00:05.387805
6060	3	3	0.196	0.653	1	0:00:05.375806
6080	1	1	0.718	0.925	1	0:00:05.479480
6100	1	1	0.763	0.936	1	0:00:05.571157
6120	5	5	0.489	0.836	1	0:00:05.421264
6140	9	9	0.808	0.947	1	0:00:05.457036
6160	2	5	0.0425	0.534	0	0:00:05.452387
6180	0	0	0.709	0.922	1	0:00:05.451614
6200	3	3	0.802	0.946	1	0:00:05.442419
6220	2	5	0.586	0.879	0	0:00:05.307663
6240	2	2	0.0755	0.56	1	0:00:05.339031
6260	2	-1	-0.142	0.388	0	0:00:05.441378
6280	8	-1	-0.0818	0.435	0	0:00:05.484218
6300	1	1	0.0624	0.55	1	0:00:05.486876
6320	0	0	1.21	0.992	1	0:00:05.376275
6340	3	3	0.802	0.946	1	0:00:05.411125
6360	2	2	0.243	0.687	1	0:00:05.409221
6380	3	3	0.33	0.746	1	0:00:05.401057
6400	0	8	0.206	0.66	0	0:00:05.409656
6420	7	7	1.6	0.999	1	0:00:05.373794
6440	3	-1	-0.32	0.261	0	0:00:05.433289
6460	3	3	0.164	0.629	1	0:00:05.424222
6480	0	0	0.754	0.934	1	0:00:05.420194
6500	7	-1	-0.443	0.188	0	0:00:05.419300
6520	6	4	0.319	0.738	0	0:00:05.283274
6540	8	8	0.963	0.973	1	0:00:05.304713
6560	6	4	0.00176	0.501	0	0:00:05.309880
6580	1	8	0.154	0.621	0	0:00:05.307980
6600	7	7	1.56	0.999	1	0:00:05.309249
6620	7	7	0.367	0.769	1	0:00:05.312249
6640	5	3	1.13	0.988	0	0:00:05.308006
6660	0	0	1.53	0.999	1	0:00:05.305609
6680	3	3	0.173	0.636	1	0:00:05.315651
6700	6	6	0.28	0.712	1	0:00:05.582303
6720	2	2	1.15	0.989	1	0:00:05.743462
6740	2	2	0.386	0.78	1	0:00:05.595018
6760	5	5	1.21	0.992	1	0:00:05.327083
6780	7	7	1.51	0.999	1	0:00:05.403346
6800	6	2	0.032	0.526	0	0:00:05.659384
6820	1	1	1.6	0.999	1	0:00:05.531497
6840	9	9	0.947	0.971	1	0:00:05.481173
6860	0	2	0.154	0.621	0	0:00:05.474537
6880	2	2	0.349	0.757	1	0:00:05.485815
6900	3	-1	-0.17	0.367	0	0:00:05.478997
6920	5	2	0.479	0.831	0	0:00:05.359785
6940	1	1	1.6	0.999	1	0:00:05.245791
6960	9	-1	-0.198	0.346	0	0:00:05.258028
6980	0	0	0.112	0.589	1	0:00:05.658204
7000	2	8	0.0364	0.529	0	0:00:05.656789
7020	7	7	1.6	0.999	1	0:00:05.347941
7040	7	0	0.193	0.65	0	0:00:05.508833
7060	8	8	0.878	0.96	1	0:00:05.551376
7080	5	4	0.291	0.72	0	0:00:05.485028
7100	9	-1	-0.153	0.38	0	0:00:05.492373
7120	7	5	0.391	0.783	0	0:00:05.486058
7140	4	4	0.199	0.655	1	0:00:05.483038
7160	5	5	1.03	0.98	1	0:00:05.484849
7180	6	6	0.49	0.836	1	0:00:05.516845
7200	4	3	0.00828	0.507	0	0:00:05.376210
7220	9	-1	-0.1	0.421	0	0:00:05.391932
7240	0	0	0.0171	0.514	1	0:00:05.443142
7260	1	1	0.423	0.801	1	0:00:05.327001
7280	1	9	0.804	0.946	0	0:00:05.287440
7300	3	4	0.859	0.957	0	0:00:05.286846
7320	8	8	0.405	0.791	1	0:00:05.278621
7340	2	-1	-0.242	0.314	0	0:00:05.284643
7360	2	-1	-0.0812	0.436	0	0:00:05.659983
7380	7	7	0.979	0.975	1	0:00:05.539829
7400	3	3	0.8	0.945	1	0:00:05.418708
7420	3	2	0.0969	0.577	0	0:00:05.410261
7440	3	3	0.645	0.901	1	0:00:05.412528
7460	5	5	0.959	0.972	1	0:00:05.410114
7480	1	8	0.586	0.879	0	0:00:05.410307
7500	6	6	1.6	0.999	1	0:00:05.301818
7520	4	4	0.177	0.639	1	0:00:05.353656
7540	5	5	1.47	0.998	1	0:00:05.363920
7560	0	0	0.43	0.805	1	0:00:05.346994
7580	8	8	0.844	0.954	1	0:00:05.349377
7600	8	-1	-0.165	0.371	0	0:00:05.354584
7620	5	3	0.512	0.847	0	0:00:05.357407
7640	9	8	0.709	0.922	0	0:00:05.355676
7660	7	7	0.00928	0.507	1	0:00:05.361242
7680	3	-1	-0.0693	0.445	0	0:00:05.362723
7700	6	6	0.595	0.883	1	0:00:05.372187
7720	5	-1	-0.177	0.362	0	0:00:05.363856
7740	4	4	0.0318	0.525	1	0:00:05.359675
7760	2	2	0.22	0.67	1	0:00:05.365708
7780	3	8	0.0182	0.515	0	0:00:05.364981
7800	0	0	1.43	0.998	1	0:00:05.344121
7820	5	5	0.957	0.972	1	0:00:05.348497
7840	1	1	1.12	0.988	1	0:00:05.364038
7860	8	8	0.896	0.963	1	0:00:05.355622
7880	0	-1	-0.142	0.388	0	0:00:05.343420
7900	0	8	0.426	0.803	0	0:00:05.355296
7920	9	9	0.0994	0.579	1	0:00:05.355697
7940	2	-1	-0.0556	0.456	0	0:00:05.374083
7960	0	0	0.334	0.748	1	0:00:05.350286
7980	3	3	0.667	0.909	1	0:00:05.358912
8000	9	9	0.7	0.919	1	0:00:05.354122
8020	6	3	0.799	0.945	0	0:00:05.354888
8040	2	2	1.13	0.988	1	0:00:05.377671
8060	6	6	0.895	0.963	1	0:00:05.376996
8080	4	4	0.256	0.696	1	0:00:05.367312
8100	6	2	0.214	0.665	0	0:00:05.376970
8120	8	9	0.18	0.641	0	0:00:05.665603
8140	5	-1	-0.0805	0.436	0	0:00:05.498944
8160	6	6	0.709	0.922	1	0:00:05.287390
8180	4	4	0.393	0.784	1	0:00:05.481397
8200	3	4	0.484	0.833	0	0:00:05.634688
8220	6	-1	-0.275	0.291	0	0:00:05.396120
8240	7	7	1.42	0.998	1	0:00:05.528409
8260	1	1	1.6	0.999	1	0:00:05.310034
8280	4	3	0.337	0.75	0	0:00:05.313929
8300	5	-1	-0.12	0.406	0	0:00:05.315061
8320	7	4	0.485	0.834	0	0:00:05.592139
8340	5	3	0.375	0.773	0	0:00:05.609316
8360	7	7	1.49	0.999	1	0:00:05.605081
8380	9	9	1.44	0.998	1	0:00:05.434821
8400	0	-1	-0.158	0.376	0	0:00:05.463997
8420	3	6	0.221	0.67	0	0:00:05.466786
8440	5	3	0.023	0.518	0	0:00:05.538192
8460	8	8	1.6	0.999	1	0:00:05.399344
8480	2	2	0.0675	0.554	1	0:00:05.413076
8500	4	4	0.689	0.916	1	0:00:05.404324
8520	8	8	1.12	0.987	1	0:00:05.412258
8540	4	2	0.348	0.757	0	0:00:05.411929
8560	7	7	1.25	0.994	1	0:00:05.411202
8580	3	5	0.554	0.866	0	0:00:05.405557
8600	3	6	0.0324	0.526	0	0:00:05.410478
8620	3	4	0.0629	0.55	0	0:00:05.404723
8640	1	1	0.754	0.934	1	0:00:05.409406
8660	7	7	1.0	0.978	1	0:00:05.525345
8680	3	-1	-0.0749	0.44	0	0:00:05.371799
8700	3	3	1.18	0.991	1	0:00:05.406075
8720	2	0	1.53	0.999	0	0:00:05.398931
8740	2	5	0.269	0.705	0	0:00:05.414991
8760	8	8	1.6	0.999	1	0:00:05.399524
8780	4	4	0.589	0.881	1	0:00:05.407515
8800	0	0	0.804	0.946	1	0:00:05.396447
8820	2	2	1.43	0.998	1	0:00:05.404763
8840	2	5	0.261	0.699	0	0:00:05.398396
8860	2	2	1.28	0.995	1	0:00:05.389483
8880	1	1	1.12	0.988	1	0:00:05.366391
8900	2	4	0.33	0.745	0	0:00:05.381880
8920	6	6	0.502	0.842	1	0:00:05.686035
8940	6	3	0.734	0.929	0	0:00:06.017775
8960	0	0	1.24	0.994	1	0:00:05.802402
8980	9	9	1.6	0.999	1	0:00:05.689016
9000	8	8	1.6	0.999	1	0:00:05.628278
9020	7	7	1.02	0.979	1	0:00:05.642146
9040	2	-1	-0.00689	0.494	0	0:00:05.642564
9060	9	3	0.193	0.65	0	0:00:05.667740
9080	3	3	0.0499	0.54	1	0:00:05.732278
9100	9	-1	-0.0272	0.478	0	0:00:05.771229
9120	3	-1	-0.199	0.346	0	0:00:05.747868
9140	7	7	0.402	0.79	1	0:00:05.766451
9160	5	3	0.854	0.956	0	0:00:05.365602
9180	5	5	1.31	0.996	1	0:00:05.419637
9200	8	8	1.53	0.999	1	0:00:05.397986
9220	8	8	1.36	0.997	1	0:00:05.420708
9240	8	8	1.34	0.996	1	0:00:05.425799
9260	5	5	0.438	0.809	1	0:00:05.572124
9280	9	8	0.401	0.789	0	0:00:06.174804
9300	5	5	0.0372	0.53	1	0:00:05.870709
9320	9	9	1.33	0.996	1	0:00:05.829284
9340	1	1	1.6	0.999	1	0:00:05.851864
9360	5	5	0.367	0.769	1	0:00:05.477484
9380	5	3	1.24	0.993	0	0:00:05.686173
9400	6	-1	-0.127	0.399	0	0:00:06.005003
9420	5	5	1.26	0.994	1	0:00:05.373064
9440	8	8	1.6	0.999	1	0:00:05.803901
9460	3	7	0.069	0.555	0	0:00:05.749341
9480	2	4	0.106	0.584	0	0:00:05.925822
9500	9	9	0.162	0.627	1	0:00:05.692166
9520	1	1	1.17	0.99	1	0:00:05.773122
9540	5	5	0.261	0.699	1	0:00:05.761807
9560	9	7	0.452	0.817	0	0:00:05.635390
9580	1	8	0.21	0.662	0	0:00:05.357781
9600	8	8	0.8	0.945	1	0:00:05.345295
9620	4	4	0.595	0.883	1	0:00:05.833552
9640	5	5	0.788	0.943	1	0:00:05.763400
9660	6	6	1.6	0.999	1	0:00:05.637242
9680	8	8	1.33	0.996	1	0:00:05.690636
9700	0	0	1.14	0.989	1	0:00:05.669450
9720	8	8	0.259	0.698	1	0:00:05.810320
9740	3	-1	-0.0566	0.455	0	0:00:05.827799
9760	9	-1	-0.188	0.354	0	0:00:05.642151
9780	4	4	0.0619	0.549	1	0:00:05.642910
9800	1	1	1.6	0.999	1	0:00:05.612018
9820	0	8	0.292	0.721	0	0:00:05.630578
9840	4	-1	-0.0308	0.475	0	0:00:05.641552
9860	0	5	0.457	0.819	0	0:00:05.619069
9880	7	8	0.126	0.6	0	0:00:05.627862
9900	8	8	0.527	0.854	1	0:00:05.611658
9920	6	6	0.145	0.614	1	0:00:05.628891
9940	4	5	0.958	0.972	0	0:00:05.637742
9960	2	0	1.09	0.986	0	0:00:05.621189
9980	0	0	1.6	0.999	1	0:00:05.615947
