idx	label	predict	radius	pABar	correct	time
1800	4	-1	-0.0392	0.469	0	0:00:05.386917
1820	8	8	0.304	0.728	1	0:00:05.514652
1840	8	-1	-0.193	0.35	0	0:00:05.831938
1860	8	8	0.896	0.963	1	0:00:05.536014
1880	1	1	0.728	0.927	1	0:00:05.404721
1900	8	8	1.51	0.999	1	0:00:05.401080
1920	2	2	0.917	0.967	1	0:00:06.102745
1940	5	-1	-0.0547	0.456	0	0:00:05.771387
1960	2	5	0.423	0.801	0	0:00:05.350727
1980	9	9	1.51	0.999	1	0:00:06.093418
2000	1	1	0.0167	0.513	1	0:00:05.601347
2020	9	9	1.42	0.998	1	0:00:05.416642
2040	0	0	0.832	0.952	1	0:00:05.419693
2060	5	3	0.443	0.812	0	0:00:05.419174
2080	1	1	0.19	0.648	1	0:00:05.427705
2100	2	2	0.669	0.91	1	0:00:05.427200
2120	4	8	0.524	0.853	0	0:00:05.423156
2140	9	9	1.16	0.99	1	0:00:05.431149
2160	0	0	0.378	0.775	1	0:00:05.420985
2180	4	4	1.02	0.98	1	0:00:05.652040
2200	0	-1	-0.0581	0.454	0	0:00:06.008863
2220	1	1	1.56	0.999	1	0:00:05.451251
2240	9	9	0.00389	0.503	1	0:00:05.372397
2260	4	4	0.819	0.949	1	0:00:05.381377
2280	4	-1	-0.124	0.402	0	0:00:05.757825
2300	3	-1	-0.218	0.332	0	0:00:05.515861
2320	5	2	0.585	0.879	0	0:00:05.501227
2340	7	7	1.6	0.999	1	0:00:05.483787
2360	7	7	0.202	0.657	1	0:00:05.497160
2380	8	8	1.0	0.978	1	0:00:05.490205
2400	0	0	0.903	0.965	1	0:00:05.485242
2420	8	-1	-0.192	0.35	0	0:00:05.498745
2440	7	7	0.677	0.912	1	0:00:05.487450
2460	9	-1	-0.0518	0.459	0	0:00:05.496075
2480	8	8	1.07	0.984	1	0:00:05.982380
2500	4	4	0.0875	0.569	1	0:00:05.446930
2520	1	1	0.508	0.845	1	0:00:05.441681
2540	2	-1	-0.0395	0.469	0	0:00:05.448869
2560	7	7	0.359	0.764	1	0:00:05.447420
2580	6	6	0.00966	0.508	1	0:00:05.452644
2600	8	8	1.3	0.995	1	0:00:05.438448
2620	1	1	0.219	0.669	1	0:00:05.447835
2640	7	7	0.987	0.976	1	0:00:05.446466
2660	3	5	0.0107	0.509	0	0:00:05.442570
2680	0	0	1.6	0.999	1	0:00:05.436613
2700	9	9	0.365	0.767	1	0:00:05.452102
2720	3	3	0.676	0.912	1	0:00:05.451045
2740	1	1	0.673	0.911	1	0:00:05.457949
2760	2	2	0.629	0.896	1	0:00:05.456669
2780	7	7	1.41	0.998	1	0:00:05.448959
2800	4	4	0.144	0.613	1	0:00:05.455464
2820	6	6	1.02	0.979	1	0:00:05.458277
2840	3	3	1.6	0.999	1	0:00:05.444961
2860	5	-1	-0.202	0.343	0	0:00:05.451643
2880	4	4	1.33	0.996	1	0:00:05.503003
2900	3	5	0.0456	0.536	0	0:00:06.147879
2920	2	3	0.558	0.868	0	0:00:05.736667
2940	3	0	0.646	0.902	0	0:00:05.329262
2960	9	9	0.51	0.846	1	0:00:05.936054
2980	8	8	0.789	0.943	1	0:00:05.830398
3000	5	5	1.26	0.994	1	0:00:05.909209
3020	1	1	0.794	0.944	1	0:00:05.557304
3040	7	7	1.6	0.999	1	0:00:05.633493
3060	7	7	0.983	0.975	1	0:00:05.648692
3080	1	1	0.277	0.71	1	0:00:05.639866
3100	0	0	0.995	0.977	1	0:00:05.628793
3120	4	-1	-0.064	0.449	0	0:00:05.645329
3140	8	8	0.647	0.902	1	0:00:05.615155
3160	6	2	0.196	0.652	0	0:00:05.646708
3180	3	3	0.391	0.783	1	0:00:05.305175
3200	5	7	0.0342	0.527	0	0:00:05.746245
3220	3	-1	-0.0367	0.471	0	0:00:05.522686
3240	4	-1	-0.361	0.235	0	0:00:05.363061
3260	7	7	0.887	0.962	1	0:00:05.369368
3280	3	5	0.596	0.883	0	0:00:05.682295
3300	4	4	0.287	0.717	1	0:00:05.974374
3320	2	7	1.05	0.982	0	0:00:05.683020
3340	6	6	0.375	0.773	1	0:00:05.515195
3360	4	4	0.0979	0.578	1	0:00:05.394566
3380	8	8	1.29	0.995	1	0:00:05.393157
3400	6	4	0.565	0.871	0	0:00:05.391982
3420	5	3	0.0773	0.561	0	0:00:05.876842
3440	2	3	0.554	0.866	0	0:00:05.849265
3460	1	1	0.676	0.912	1	0:00:05.639320
3480	2	2	1.56	0.999	1	0:00:05.638049
3500	1	1	0.307	0.731	1	0:00:05.788582
3520	1	1	1.56	0.999	1	0:00:05.342465
3540	6	6	0.638	0.899	1	0:00:05.378593
3560	1	-1	-0.0629	0.45	0	0:00:05.384915
3580	4	4	0.197	0.653	1	0:00:05.479213
3600	4	2	1.01	0.979	0	0:00:06.004974
3620	0	-1	-0.125	0.402	0	0:00:05.303219
3640	6	2	0.371	0.771	0	0:00:05.821302
3660	0	0	0.745	0.932	1	0:00:05.847094
3680	0	-1	-0.129	0.398	0	0:00:05.901020
3700	3	3	0.525	0.853	1	0:00:05.607398
3720	2	2	1.4	0.997	1	0:00:05.403116
3740	0	0	0.886	0.962	1	0:00:05.396549
3760	7	7	1.18	0.991	1	0:00:05.405263
3780	4	4	0.132	0.604	1	0:00:05.404396
3800	9	9	0.483	0.833	1	0:00:05.396678
3820	0	0	0.0102	0.508	1	0:00:05.665477
3840	6	3	0.494	0.838	0	0:00:05.390775
3860	7	7	1.6	0.999	1	0:00:05.379814
3880	6	-1	-0.0522	0.458	0	0:00:05.378503
3900	3	6	0.653	0.904	0	0:00:05.363238
3920	7	7	0.101	0.58	1	0:00:05.381661
3940	6	-1	-0.242	0.314	0	0:00:05.392587
3960	2	2	0.853	0.956	1	0:00:05.389874
3980	9	9	0.199	0.655	1	0:00:05.754414
4000	8	0	0.0734	0.558	0	0:00:05.690073
4020	8	8	0.399	0.787	1	0:00:05.667564
4040	0	0	1.6	0.999	1	0:00:05.663890
4060	6	6	0.153	0.62	1	0:00:05.361543
4080	1	1	0.674	0.911	1	0:00:05.396605
4100	7	7	1.6	0.999	1	0:00:05.394789
4120	4	4	0.954	0.972	1	0:00:05.382853
4140	5	5	0.579	0.876	1	0:00:05.765543
4160	5	-1	-0.112	0.411	0	0:00:05.481648
4180	0	-1	-0.114	0.41	0	0:00:05.740303
4200	4	2	0.0399	0.532	0	0:00:05.580824
4220	4	0	1.21	0.992	0	0:00:05.393651
4240	7	0	0.388	0.781	0	0:00:05.396048
4260	8	8	1.14	0.989	1	0:00:05.587866
4280	8	-1	-0.248	0.31	0	0:00:05.610838
4300	8	8	0.824	0.95	1	0:00:05.517014
4320	1	-1	-0.129	0.398	0	0:00:05.509437
4340	0	0	0.938	0.97	1	0:00:05.506878
4360	6	9	0.0407	0.532	0	0:00:05.519608
4380	9	9	0.691	0.917	1	0:00:05.519116
4400	3	-1	-0.381	0.223	0	0:00:05.514016
4420	5	5	0.328	0.744	1	0:00:05.518983
4440	2	2	0.493	0.838	1	0:00:05.517884
4460	9	9	0.417	0.798	1	0:00:05.516715
4480	9	9	1.35	0.997	1	0:00:05.404975
4500	3	5	0.101	0.58	0	0:00:05.444152
4520	3	6	0.337	0.75	0	0:00:05.450746
4540	9	9	1.49	0.999	1	0:00:05.454302
4560	1	1	1.03	0.98	1	0:00:05.453992
4580	6	4	0.044	0.535	0	0:00:05.458600
4600	4	7	0.0202	0.516	0	0:00:05.455074
4620	7	3	0.26	0.698	0	0:00:05.439869
4640	2	2	0.206	0.66	1	0:00:05.434129
4660	7	7	0.0571	0.545	1	0:00:05.439044
4680	9	1	0.0635	0.55	0	0:00:05.421686
4700	6	-1	-0.0112	0.491	0	0:00:05.437160
4720	8	8	0.0897	0.571	1	0:00:05.431427
4740	5	3	0.583	0.878	0	0:00:05.443748
4760	3	-1	-0.0439	0.465	0	0:00:05.934592
4780	0	0	0.836	0.953	1	0:00:05.848681
4800	9	9	1.6	0.999	1	0:00:05.638047
4820	3	3	1.04	0.982	1	0:00:05.584588
4840	0	0	1.6	0.999	1	0:00:05.407025
4860	5	5	0.706	0.921	1	0:00:05.427694
4880	0	-1	-0.267	0.296	0	0:00:06.134754
4900	3	-1	-0.17	0.367	0	0:00:05.642406
4920	7	7	1.36	0.997	1	0:00:05.384331
4940	6	6	0.0773	0.561	1	0:00:05.892072
4960	4	-1	-0.0656	0.448	0	0:00:05.891238
4980	1	9	0.622	0.893	0	0:00:05.362448
5000	7	7	1.6	0.999	1	0:00:05.614196
5020	8	8	1.34	0.996	1	0:00:05.588071
5040	3	3	0.119	0.594	1	0:00:05.399493
5060	6	6	0.107	0.585	1	0:00:05.403475
5080	7	7	1.35	0.997	1	0:00:05.444394
5100	3	3	1.26	0.994	1	0:00:06.041739
5120	9	9	0.505	0.844	1	0:00:05.910517
5140	8	8	0.711	0.923	1	0:00:05.472716
5160	0	0	0.721	0.925	1	0:00:05.469817
5180	9	7	0.119	0.594	0	0:00:05.478939
5200	3	3	1.04	0.981	1	0:00:05.479682
5220	0	0	0.643	0.901	1	0:00:05.472029
5240	1	9	0.0707	0.556	0	0:00:05.479605
5260	0	0	1.6	0.999	1	0:00:05.467597
5280	0	-1	-0.0621	0.451	0	0:00:05.478895
5300	9	9	0.614	0.89	1	0:00:05.919216
5320	7	7	0.949	0.971	1	0:00:05.398525
5340	3	4	0.898	0.964	0	0:00:05.403172
5360	9	9	1.21	0.992	1	0:00:05.434710
5380	1	9	0.95	0.971	0	0:00:06.048965
5400	9	9	0.95	0.971	1	0:00:05.747188
5420	6	6	0.618	0.892	1	0:00:05.777420
5440	9	9	1.6	0.999	1	0:00:05.552315
5460	0	0	1.6	0.999	1	0:00:05.737530
5480	1	1	0.548	0.864	1	0:00:05.816828
5500	8	8	0.545	0.862	1	0:00:05.672411
5520	4	-1	-0.157	0.377	0	0:00:06.026696
5540	5	-1	-0.206	0.34	0	0:00:05.315850
5560	3	5	0.00564	0.505	0	0:00:05.806526
5580	5	3	0.0527	0.542	0	0:00:05.798928
5600	6	-1	-0.18	0.359	0	0:00:05.773160
5620	3	4	0.044	0.535	0	0:00:05.506645
5640	2	2	0.463	0.823	1	0:00:05.501868
5660	9	9	0.224	0.673	1	0:00:05.496968
5680	2	3	0.264	0.701	0	0:00:05.509156
5700	3	3	0.157	0.623	1	0:00:05.352103
5720	9	9	1.39	0.997	1	0:00:05.753140
5740	6	6	0.443	0.812	1	0:00:05.594060
5760	2	2	0.264	0.702	1	0:00:05.844478
5780	7	7	1.6	0.999	1	0:00:05.931653
5800	2	2	0.151	0.618	1	0:00:05.706262
5820	5	5	0.301	0.726	1	0:00:05.311544
5840	2	2	0.484	0.834	1	0:00:05.786600
5860	0	0	0.298	0.724	1	0:00:05.719482
5880	0	0	1.31	0.996	1	0:00:05.750526
5900	4	-1	-0.0755	0.44	0	0:00:05.422490
5920	8	8	1.6	0.999	1	0:00:05.434365
5940	7	4	0.18	0.641	0	0:00:05.437645
5960	2	6	0.0758	0.56	0	0:00:05.440509
5980	9	9	1.53	0.999	1	0:00:05.433803
6000	8	8	0.168	0.631	1	0:00:05.435235
6020	6	6	0.675	0.912	1	0:00:05.433165
6040	2	5	0.031	0.525	0	0:00:05.447837
6060	3	3	0.104	0.582	1	0:00:05.424773
6080	1	1	0.584	0.879	1	0:00:05.426211
6100	1	1	1.02	0.979	1	0:00:05.424756
6120	5	5	0.711	0.923	1	0:00:05.849760
6140	9	9	0.937	0.969	1	0:00:06.177133
6160	2	2	0.153	0.62	1	0:00:05.861207
6180	0	0	0.671	0.91	1	0:00:06.040240
6200	3	3	0.629	0.896	1	0:00:05.918288
6220	2	5	0.251	0.692	0	0:00:05.825237
6240	2	2	0.0811	0.564	1	0:00:05.829589
6260	2	-1	-0.302	0.273	0	0:00:05.814960
6280	8	-1	-0.106	0.416	0	0:00:05.810363
6300	1	1	0.356	0.762	1	0:00:05.802852
6320	0	0	0.754	0.934	1	0:00:05.823519
6340	3	3	0.774	0.939	1	0:00:05.620932
6360	2	2	0.212	0.665	1	0:00:05.362355
6380	3	3	0.0232	0.519	1	0:00:05.430699
6400	0	-1	-0.138	0.391	0	0:00:06.126294
6420	7	7	1.49	0.999	1	0:00:05.676304
6440	3	-1	-0.361	0.235	0	0:00:05.384504
6460	3	3	0.157	0.624	1	0:00:05.638677
6480	0	0	0.652	0.904	1	0:00:05.580295
6500	7	-1	-0.269	0.295	0	0:00:05.556797
6520	6	-1	-0.162	0.373	0	0:00:05.578279
6540	8	8	0.835	0.953	1	0:00:05.563308
6560	6	6	0.197	0.653	1	0:00:05.579487
6580	1	-1	-0.0174	0.486	0	0:00:05.562273
6600	7	7	1.6	0.999	1	0:00:05.565246
6620	7	7	0.827	0.951	1	0:00:05.559961
6640	5	3	0.811	0.948	0	0:00:05.541094
6660	0	0	1.24	0.993	1	0:00:05.551938
6680	3	3	0.262	0.7	1	0:00:05.563213
6700	6	6	0.241	0.685	1	0:00:05.568668
6720	2	2	0.557	0.867	1	0:00:05.567239
6740	2	2	0.348	0.757	1	0:00:05.468978
6760	5	5	1.06	0.983	1	0:00:05.495078
6780	7	7	1.46	0.998	1	0:00:05.508687
6800	6	-1	-0.239	0.316	0	0:00:05.505677
6820	1	1	1.56	0.999	1	0:00:05.491784
6840	9	9	0.826	0.951	1	0:00:05.501849
6860	0	0	0.176	0.637	1	0:00:05.489821
6880	2	2	0.502	0.842	1	0:00:05.514883
6900	3	-1	-0.239	0.317	0	0:00:05.507195
6920	5	2	0.0446	0.536	0	0:00:05.506658
6940	1	1	1.6	0.999	1	0:00:05.503382
6960	9	-1	-0.04	0.468	0	0:00:05.509648
6980	0	-1	-0.00815	0.493	0	0:00:05.499208
7000	2	0	0.179	0.64	0	0:00:05.502446
7020	7	7	1.42	0.998	1	0:00:05.512340
7040	7	-1	-0.298	0.275	0	0:00:05.497793
7060	8	8	0.614	0.89	1	0:00:05.511754
7080	5	4	0.35	0.758	0	0:00:05.502241
7100	9	5	0.0645	0.551	0	0:00:05.512655
7120	7	5	0.277	0.71	0	0:00:05.513583
7140	4	-1	-0.105	0.417	0	0:00:05.509661
7160	5	5	0.996	0.977	1	0:00:05.506362
7180	6	6	0.653	0.904	1	0:00:05.510060
7200	4	-1	-0.193	0.35	0	0:00:05.510423
7220	9	9	0.721	0.925	1	0:00:05.503378
7240	0	0	0.175	0.637	1	0:00:05.501851
7260	1	1	0.482	0.833	1	0:00:05.502485
7280	1	9	0.595	0.883	0	0:00:05.510643
7300	3	4	0.515	0.848	0	0:00:05.505794
7320	8	8	0.399	0.787	1	0:00:05.505630
7340	2	4	0.00853	0.507	0	0:00:05.500244
7360	2	-1	-0.211	0.337	0	0:00:05.502602
7380	7	7	0.921	0.967	1	0:00:05.508244
7400	3	3	0.693	0.917	1	0:00:05.512058
7420	3	-1	-0.035	0.472	0	0:00:05.504004
7440	3	3	0.534	0.857	1	0:00:05.507758
7460	5	5	1.09	0.986	1	0:00:05.503216
7480	1	8	0.783	0.941	0	0:00:05.497688
7500	6	6	1.6	0.999	1	0:00:05.493233
7520	4	4	0.176	0.637	1	0:00:05.507121
7540	5	5	1.35	0.996	1	0:00:05.509053
7560	0	0	0.47	0.826	1	0:00:05.494304
7580	8	8	0.907	0.965	1	0:00:05.498187
7600	8	9	0.165	0.629	0	0:00:05.501525
7620	5	3	0.249	0.691	0	0:00:05.506283
7640	9	8	0.106	0.584	0	0:00:05.511772
7660	7	-1	-0.12	0.405	0	0:00:05.510128
7680	3	-1	-0.245	0.312	0	0:00:05.515352
7700	6	6	1.07	0.984	1	0:00:05.515050
7720	5	-1	-0.132	0.396	0	0:00:06.165850
7740	4	4	0.152	0.619	1	0:00:05.495769
7760	2	9	0.0456	0.536	0	0:00:05.642407
7780	3	-1	-0.0688	0.445	0	0:00:05.567149
7800	0	0	1.06	0.983	1	0:00:05.331688
7820	5	5	0.504	0.843	1	0:00:05.907720
7840	1	1	1.36	0.997	1	0:00:05.832672
7860	8	8	0.553	0.866	1	0:00:05.585238
7880	0	0	0.15	0.618	1	0:00:05.501220
7900	0	8	0.137	0.608	0	0:00:05.502219
7920	9	9	0.318	0.738	1	0:00:05.617263
7940	2	-1	-0.127	0.4	0	0:00:05.402099
7960	0	0	0.377	0.775	1	0:00:05.391513
7980	3	3	0.43	0.805	1	0:00:05.400225
8000	9	9	0.851	0.956	1	0:00:05.394065
8020	6	3	0.704	0.921	0	0:00:05.400970
8040	2	2	1.05	0.982	1	0:00:05.406668
8060	6	6	0.795	0.944	1	0:00:05.408004
8080	4	-1	-0.043	0.466	0	0:00:05.810293
8100	6	2	0.142	0.612	0	0:00:05.879076
8120	8	9	0.471	0.827	0	0:00:05.686319
8140	5	-1	-0.295	0.278	0	0:00:05.601178
8160	6	6	0.901	0.964	1	0:00:05.700084
8180	4	4	0.207	0.661	1	0:00:05.664160
8200	3	4	0.39	0.782	0	0:00:05.314634
8220	6	-1	-0.124	0.402	0	0:00:05.318330
8240	7	7	1.43	0.998	1	0:00:05.319598
8260	1	1	1.6	0.999	1	0:00:05.660168
8280	4	-1	-0.0672	0.447	0	0:00:05.940696
8300	5	-1	-0.0968	0.423	0	0:00:05.618724
8320	7	4	0.12	0.595	0	0:00:05.616923
8340	5	3	0.463	0.823	0	0:00:05.564545
8360	7	7	1.46	0.998	1	0:00:05.395389
8380	9	9	1.27	0.994	1	0:00:05.383832
8400	0	-1	-0.0804	0.436	0	0:00:05.386414
8420	3	6	0.435	0.808	0	0:00:05.385149
8440	5	5	0.0284	0.523	1	0:00:05.381827
8460	8	8	1.28	0.995	1	0:00:05.689074
8480	2	2	0.433	0.807	1	0:00:05.827899
8500	4	4	0.712	0.923	1	0:00:05.565827
8520	8	8	0.483	0.833	1	0:00:05.716284
8540	4	2	0.0565	0.545	0	0:00:05.391803
8560	7	7	1.11	0.987	1	0:00:05.396310
8580	3	5	0.188	0.646	0	0:00:05.764503
8600	3	3	0.241	0.685	1	0:00:05.962178
8620	3	-1	-0.0913	0.428	0	0:00:05.868467
8640	1	1	0.973	0.974	1	0:00:05.811198
8660	7	7	1.01	0.978	1	0:00:05.831889
8680	3	-1	-0.187	0.354	0	0:00:05.309535
8700	3	3	0.664	0.908	1	0:00:05.616232
8720	2	0	1.25	0.994	0	0:00:05.688035
8740	2	2	0.131	0.603	1	0:00:05.704825
8760	8	8	1.56	0.999	1	0:00:05.689399
8780	4	4	0.508	0.845	1	0:00:05.692803
8800	0	0	1.23	0.993	1	0:00:05.663057
8820	2	2	1.53	0.999	1	0:00:05.457605
8840	2	-1	-0.128	0.399	0	0:00:05.479734
8860	2	2	1.07	0.984	1	0:00:05.481812
8880	1	1	0.908	0.965	1	0:00:05.487147
8900	2	4	0.259	0.698	0	0:00:05.485599
8920	6	6	0.749	0.933	1	0:00:05.482893
8940	6	3	0.635	0.898	0	0:00:05.489472
8960	0	0	0.958	0.972	1	0:00:05.477475
8980	9	9	1.6	0.999	1	0:00:05.482794
9000	8	8	1.6	0.999	1	0:00:05.481269
9020	7	7	0.804	0.946	1	0:00:05.490869
9040	2	5	0.0966	0.577	0	0:00:05.489133
9060	9	9	0.521	0.851	1	0:00:05.490064
9080	3	3	0.134	0.605	1	0:00:05.480399
9100	9	1	0.0612	0.549	0	0:00:05.494390
9120	3	-1	-0.149	0.383	0	0:00:05.488194
9140	7	7	0.176	0.637	1	0:00:05.494844
9160	5	3	0.564	0.87	0	0:00:05.485631
9180	5	5	1.38	0.997	1	0:00:05.493401
9200	8	8	1.29	0.995	1	0:00:05.483209
9220	8	8	1.36	0.997	1	0:00:05.483685
9240	8	8	0.857	0.957	1	0:00:05.487764
9260	5	5	0.548	0.863	1	0:00:05.485038
9280	9	8	0.0566	0.545	0	0:00:05.484060
9300	5	-1	-0.12	0.405	0	0:00:05.495498
9320	9	9	1.15	0.989	1	0:00:06.151552
9340	1	1	1.6	0.999	1	0:00:05.852830
9360	5	5	0.0107	0.509	1	0:00:05.849485
9380	5	3	0.721	0.925	0	0:00:05.777337
9400	6	6	0.526	0.854	1	0:00:05.774791
9420	5	5	1.14	0.989	1	0:00:05.748698
9440	8	8	1.56	0.999	1	0:00:05.638197
9460	3	7	0.411	0.794	0	0:00:05.811914
9480	2	-1	-0.0127	0.49	0	0:00:05.701204
9500	9	9	0.543	0.861	1	0:00:05.504079
9520	1	1	0.929	0.968	1	0:00:05.499729
9540	5	5	0.16	0.626	1	0:00:05.503511
9560	9	7	0.405	0.791	0	0:00:05.501012
9580	1	1	0.405	0.791	1	0:00:05.511831
9600	8	8	0.531	0.856	1	0:00:05.501052
9620	4	4	0.45	0.816	1	0:00:05.509679
9640	5	5	0.251	0.692	1	0:00:05.530283
9660	6	6	1.6	0.999	1	0:00:05.503558
9680	8	8	1.38	0.997	1	0:00:05.505770
9700	0	0	1.15	0.989	1	0:00:05.501260
9720	8	-1	-0.234	0.32	0	0:00:05.500198
9740	3	6	0.133	0.605	0	0:00:05.515834
9760	9	-1	-0.291	0.281	0	0:00:05.509889
9780	4	-1	-0.217	0.332	0	0:00:05.522560
9800	1	1	1.6	0.999	1	0:00:05.509939
9820	0	8	0.311	0.733	0	0:00:05.515107
9840	4	-1	-0.0414	0.467	0	0:00:05.514857
9860	0	5	0.371	0.771	0	0:00:05.505132
9880	7	7	0.0721	0.557	1	0:00:06.087492
9900	8	8	0.496	0.839	1	0:00:05.493685
9920	6	6	0.646	0.902	1	0:00:05.505404
9940	4	5	0.475	0.829	0	0:00:05.506133
9960	2	0	1.21	0.992	0	0:00:06.140117
9980	0	0	1.53	0.999	1	0:00:06.034591
