idx	label	predict	radius	pABar	correct	time
2720	3	3	0.67	0.91	1	0:00:04.885441
2740	1	1	0.763	0.936	1	0:00:04.889349
2760	2	2	0.724	0.926	1	0:00:04.892529
2780	7	7	1.47	0.998	1	0:00:04.885944
2800	4	4	0.142	0.612	1	0:00:04.890960
2820	6	6	1.08	0.985	1	0:00:04.889115
2840	3	3	1.6	0.999	1	0:00:04.883116
2860	5	-1	-0.24	0.316	0	0:00:04.889078
2880	4	4	1.46	0.998	1	0:00:05.171604
2900	3	5	0.0352	0.528	0	0:00:05.051242
2920	2	3	0.568	0.872	0	0:00:04.895806
2940	3	0	0.73	0.928	0	0:00:04.896612
2960	9	9	0.591	0.882	1	0:00:04.893412
2980	8	8	0.714	0.923	1	0:00:04.894706
3000	5	5	1.34	0.996	1	0:00:04.895961
3020	1	1	0.879	0.961	1	0:00:04.897129
3040	7	7	1.6	0.999	1	0:00:04.893409
3060	7	7	0.907	0.965	1	0:00:04.896024
3080	1	1	0.334	0.748	1	0:00:04.898111
3100	0	0	1.01	0.978	1	0:00:04.896330
3120	4	-1	-0.0118	0.491	0	0:00:04.898068
3140	8	8	0.783	0.941	1	0:00:04.899666
3160	6	2	0.268	0.704	0	0:00:04.900134
3180	3	3	0.446	0.814	1	0:00:04.897950
3200	5	7	0.061	0.549	0	0:00:04.899121
3220	3	-1	-0.132	0.396	0	0:00:04.899466
3240	4	-1	-0.36	0.235	0	0:00:04.899307
3260	7	7	1.01	0.979	1	0:00:04.898532
3280	3	5	0.561	0.869	0	0:00:04.894062
3300	4	4	0.324	0.742	1	0:00:04.900697
3320	2	7	1.06	0.983	0	0:00:04.897494
3340	6	6	0.43	0.805	1	0:00:04.898891
3360	4	4	0.142	0.611	1	0:00:04.897174
3380	8	8	1.34	0.996	1	0:00:04.892390
3400	6	4	0.644	0.901	0	0:00:04.898218
3420	5	3	0.156	0.623	0	0:00:04.905893
3440	2	3	0.617	0.891	0	0:00:04.897944
3460	1	1	0.718	0.925	1	0:00:04.899562
3480	2	2	1.6	0.999	1	0:00:04.890354
3500	1	1	0.367	0.769	1	0:00:04.900573
3520	1	1	1.49	0.999	1	0:00:04.899781
3540	6	6	0.717	0.924	1	0:00:04.901417
3560	1	-1	-0.0804	0.436	0	0:00:04.894030
3580	4	4	0.173	0.635	1	0:00:04.898846
3600	4	2	1.09	0.985	0	0:00:04.896292
3620	0	-1	-0.165	0.37	0	0:00:04.898224
3640	6	2	0.408	0.793	0	0:00:04.897424
3660	0	0	0.721	0.925	1	0:00:04.896473
3680	0	-1	-0.378	0.225	0	0:00:04.896912
3700	3	3	0.672	0.91	1	0:00:04.900423
3720	2	2	1.4	0.997	1	0:00:04.893067
3740	0	0	0.977	0.975	1	0:00:04.896989
3760	7	7	1.16	0.99	1	0:00:04.900692
3780	4	4	0.157	0.624	1	0:00:04.894630
3800	9	9	0.535	0.858	1	0:00:04.902046
3820	0	-1	-0.00577	0.495	0	0:00:04.900360
3840	6	3	0.549	0.864	0	0:00:04.897336
3860	7	7	1.6	0.999	1	0:00:04.891875
3880	6	-1	-0.0845	0.433	0	0:00:04.900823
3900	3	6	0.658	0.906	0	0:00:04.898135
3920	7	7	0.0347	0.528	1	0:00:04.897932
3940	6	-1	-0.336	0.251	0	0:00:04.898746
3960	2	2	1.05	0.982	1	0:00:04.899758
3980	9	9	0.227	0.675	1	0:00:04.901559
4000	8	0	0.0627	0.55	0	0:00:04.896598
4020	8	8	0.483	0.833	1	0:00:04.893824
4040	0	0	1.6	0.999	1	0:00:04.884413
4060	6	6	0.154	0.621	1	0:00:04.898499
4080	1	1	0.722	0.926	1	0:00:04.897047
4100	7	7	1.6	0.999	1	0:00:04.898135
4120	4	4	0.878	0.96	1	0:00:04.894007
4140	5	5	0.698	0.919	1	0:00:04.899637
4160	5	-1	-0.147	0.384	0	0:00:04.899866
4180	0	-1	-0.035	0.472	0	0:00:04.893732
4200	4	2	0.134	0.605	0	0:00:04.897659
4220	4	0	1.19	0.991	0	0:00:04.891291
4240	7	0	0.361	0.765	0	0:00:04.896867
4260	8	8	1.23	0.993	1	0:00:04.900954
4280	8	-1	-0.0639	0.449	0	0:00:05.075600
4300	8	8	1.04	0.982	1	0:00:05.038652
4320	1	-1	-0.0482	0.462	0	0:00:05.022064
4340	0	0	0.992	0.976	1	0:00:04.849892
4360	6	9	0.0132	0.511	0	0:00:04.858439
4380	9	9	0.57	0.873	1	0:00:04.860738
4400	3	-1	-0.116	0.408	0	0:00:04.859501
4420	5	5	0.33	0.745	1	0:00:05.093193
4440	2	2	0.532	0.857	1	0:00:05.038525
4460	9	9	0.386	0.78	1	0:00:05.046398
4480	9	9	1.42	0.998	1	0:00:04.995503
4500	3	5	0.318	0.738	0	0:00:04.929220
4520	3	6	0.305	0.729	0	0:00:04.925830
4540	9	9	1.46	0.998	1	0:00:04.917596
4560	1	1	1.09	0.985	1	0:00:04.901668
4580	6	4	0.0335	0.527	0	0:00:04.902059
4600	4	7	0.000376	0.5	0	0:00:04.904538
4620	7	3	0.299	0.725	0	0:00:04.904312
4640	2	2	0.354	0.761	1	0:00:04.902622
4660	7	7	0.0903	0.572	1	0:00:04.906162
4680	9	1	0.00564	0.505	0	0:00:05.103427
4700	6	5	0.000376	0.5	0	0:00:05.104489
4720	8	8	0.152	0.619	1	0:00:04.874024
4740	5	3	0.647	0.902	0	0:00:04.898775
4760	3	-1	-0.0258	0.479	0	0:00:04.898508
4780	0	0	0.838	0.953	1	0:00:04.891926
4800	9	9	1.6	0.999	1	0:00:04.895991
4820	3	3	1.0	0.978	1	0:00:05.075229
4840	0	0	1.56	0.999	1	0:00:05.098822
4860	5	5	0.788	0.943	1	0:00:04.985430
4880	0	-1	-0.18	0.36	0	0:00:04.960097
4900	3	-1	-0.0722	0.443	0	0:00:04.967412
4920	7	7	1.4	0.997	1	0:00:04.964513
4940	6	6	0.0444	0.535	1	0:00:04.964321
4960	4	3	0.0474	0.538	0	0:00:04.969871
4980	1	9	0.608	0.888	0	0:00:04.975077
5000	7	7	1.6	0.999	1	0:00:05.179302
5020	8	8	1.49	0.999	1	0:00:04.935404
5040	3	3	0.106	0.584	1	0:00:04.943574
5060	6	6	0.107	0.585	1	0:00:04.949008
5080	7	7	1.37	0.997	1	0:00:04.949357
5100	3	3	1.36	0.997	1	0:00:04.949817
5120	9	9	0.493	0.838	1	0:00:04.945792
5140	8	8	0.926	0.968	1	0:00:04.942495
5160	0	0	0.619	0.892	1	0:00:04.942401
5180	9	7	0.0422	0.534	0	0:00:04.950505
5200	3	3	1.21	0.992	1	0:00:04.951152
5220	0	0	0.753	0.934	1	0:00:04.947794
5240	1	9	0.0337	0.527	0	0:00:04.948422
5260	0	0	1.51	0.999	1	0:00:04.940145
5280	0	-1	-0.0275	0.478	0	0:00:04.942894
5300	9	9	0.641	0.9	1	0:00:04.946766
5320	7	7	0.994	0.977	1	0:00:04.943636
5340	3	4	0.998	0.977	0	0:00:04.945989
5360	9	9	1.19	0.992	1	0:00:04.949397
5380	1	9	0.708	0.922	0	0:00:04.947538
5400	9	9	1.06	0.983	1	0:00:04.947193
5420	6	6	0.679	0.913	1	0:00:04.949374
5440	9	9	1.6	0.999	1	0:00:04.935961
5460	0	0	1.6	0.999	1	0:00:04.950568
5480	1	1	0.573	0.874	1	0:00:04.953056
5500	8	8	0.595	0.883	1	0:00:04.946281
5520	4	-1	-0.0267	0.479	0	0:00:04.949133
5540	5	-1	-0.354	0.24	0	0:00:04.945363
5560	3	5	0.0174	0.514	0	0:00:04.951997
5580	5	3	0.139	0.609	0	0:00:04.958269
5600	6	-1	-0.185	0.356	0	0:00:04.941159
5620	3	4	0.102	0.581	0	0:00:04.950642
5640	2	2	0.544	0.862	1	0:00:04.942600
5660	9	9	0.296	0.723	1	0:00:04.947525
5680	2	3	0.399	0.787	0	0:00:04.945377
5700	3	3	0.0994	0.579	1	0:00:04.946690
5720	9	9	1.46	0.998	1	0:00:04.948286
5740	6	6	0.528	0.854	1	0:00:04.947742
5760	2	2	0.346	0.756	1	0:00:04.943275
5780	7	7	1.6	0.999	1	0:00:04.938238
5800	2	2	0.172	0.635	1	0:00:04.950021
5820	5	5	0.274	0.708	1	0:00:04.952981
5840	2	2	0.533	0.857	1	0:00:04.949398
5860	0	0	0.256	0.696	1	0:00:04.940765
5880	0	0	1.38	0.997	1	0:00:04.942510
5900	4	-1	-0.113	0.411	0	0:00:05.238967
5920	8	8	1.6	0.999	1	0:00:05.074040
5940	7	4	0.213	0.665	0	0:00:04.913308
5960	2	6	0.117	0.593	0	0:00:04.913935
5980	9	9	1.49	0.999	1	0:00:04.915132
6000	8	8	0.238	0.683	1	0:00:05.102500
6020	6	6	0.754	0.934	1	0:00:05.111432
6040	2	-1	-0.0482	0.462	0	0:00:04.905471
6060	3	3	0.105	0.583	1	0:00:04.899464
6080	1	1	0.625	0.894	1	0:00:04.902665
6100	1	1	1.12	0.987	1	0:00:04.902548
6120	5	5	0.789	0.943	1	0:00:05.055102
6140	9	9	1.03	0.98	1	0:00:05.076609
6160	2	2	0.218	0.668	1	0:00:04.979663
6180	0	0	0.732	0.928	1	0:00:04.976292
6200	3	3	0.644	0.901	1	0:00:04.974154
6220	2	5	0.255	0.695	0	0:00:04.980474
6240	2	2	0.166	0.63	1	0:00:04.984635
6260	2	-1	-0.195	0.348	0	0:00:05.067289
6280	8	-1	-0.00451	0.496	0	0:00:05.016646
6300	1	1	0.406	0.792	1	0:00:04.995130
6320	0	0	0.706	0.921	1	0:00:04.988201
6340	3	3	0.885	0.962	1	0:00:05.073285
6360	2	2	0.283	0.714	1	0:00:05.082551
6380	3	3	0.106	0.584	1	0:00:04.977073
6400	0	-1	-0.0965	0.423	0	0:00:04.973604
6420	7	7	1.56	0.999	1	0:00:04.970573
6440	3	-1	-0.269	0.295	0	0:00:04.979777
6460	3	3	0.339	0.751	1	0:00:04.979314
6480	0	0	0.704	0.92	1	0:00:04.973730
6500	7	-1	-0.291	0.28	0	0:00:04.999600
6520	6	-1	-0.0913	0.428	0	0:00:05.004365
6540	8	8	0.922	0.967	1	0:00:04.995825
6560	6	6	0.311	0.733	1	0:00:04.998405
6580	1	1	0.014	0.511	1	0:00:04.826591
6600	7	7	1.6	0.999	1	0:00:04.846544
6620	7	7	1.02	0.979	1	0:00:04.942432
6640	5	3	0.879	0.961	0	0:00:04.922111
6660	0	0	1.16	0.99	1	0:00:04.921924
6680	3	3	0.351	0.758	1	0:00:04.932871
6700	6	6	0.23	0.677	1	0:00:04.927652
6720	2	2	0.572	0.874	1	0:00:04.924809
6740	2	2	0.379	0.776	1	0:00:04.928319
6760	5	5	1.08	0.985	1	0:00:04.921460
6780	7	7	1.49	0.999	1	0:00:04.925333
6800	6	-1	-0.154	0.379	0	0:00:04.925626
6820	1	1	1.53	0.999	1	0:00:04.917902
6840	9	9	0.748	0.933	1	0:00:04.920909
6860	0	0	0.261	0.699	1	0:00:05.015021
6880	2	2	0.593	0.882	1	0:00:04.914306
6900	3	-1	-0.19	0.352	0	0:00:04.910930
6920	5	-1	-0.0492	0.461	0	0:00:04.903704
6940	1	1	1.6	0.999	1	0:00:04.904104
6960	9	9	0.0193	0.515	1	0:00:04.915091
6980	0	-1	-0.049	0.461	0	0:00:04.912286
7000	2	0	0.107	0.585	0	0:00:04.914104
7020	7	7	1.56	0.999	1	0:00:04.908228
7040	7	-1	-0.123	0.402	0	0:00:04.901916
7060	8	8	0.679	0.913	1	0:00:04.914451
7080	5	4	0.434	0.807	0	0:00:04.910094
7100	9	5	0.0708	0.556	0	0:00:04.911491
7120	7	5	0.291	0.719	0	0:00:04.911854
7140	4	-1	-0.0512	0.459	0	0:00:04.914713
7160	5	5	1.04	0.981	1	0:00:04.910453
7180	6	6	0.684	0.914	1	0:00:04.916314
7200	4	-1	-0.172	0.366	0	0:00:04.908723
7220	9	9	0.869	0.959	1	0:00:04.916060
7240	0	0	0.0721	0.557	1	0:00:05.023492
7260	1	1	0.495	0.839	1	0:00:04.995407
7280	1	9	0.497	0.84	0	0:00:04.811893
7300	3	4	0.462	0.822	0	0:00:05.007902
7320	8	8	0.441	0.811	1	0:00:05.113562
7340	2	4	0.0934	0.574	0	0:00:05.053373
7360	2	-1	-0.164	0.371	0	0:00:04.945969
7380	7	7	0.941	0.97	1	0:00:04.946274
7400	3	3	0.744	0.932	1	0:00:04.945022
7420	3	4	0.0177	0.514	0	0:00:04.945279
7440	3	3	0.643	0.901	1	0:00:04.947952
7460	5	5	1.18	0.991	1	0:00:04.944638
7480	1	8	0.733	0.929	0	0:00:04.948245
7500	6	6	1.6	0.999	1	0:00:04.937193
7520	4	4	0.221	0.671	1	0:00:04.945861
7540	5	5	1.36	0.997	1	0:00:04.855386
7560	0	0	0.511	0.847	1	0:00:04.956261
7580	8	8	1.11	0.987	1	0:00:04.914275
7600	8	9	0.156	0.623	0	0:00:04.918884
7620	5	3	0.265	0.702	0	0:00:04.922973
7640	9	8	0.0402	0.532	0	0:00:04.901705
7660	7	-1	-0.136	0.393	0	0:00:04.898775
7680	3	-1	-0.125	0.401	0	0:00:05.045568
7700	6	6	1.11	0.987	1	0:00:04.961352
7720	5	-1	-0.178	0.361	0	0:00:04.963717
7740	4	4	0.167	0.631	1	0:00:04.971911
7760	2	9	0.0899	0.571	0	0:00:05.035929
7780	3	-1	-0.0926	0.427	0	0:00:04.975091
7800	0	0	1.0	0.978	1	0:00:04.921572
7820	5	5	0.437	0.809	1	0:00:04.827946
7840	1	1	1.46	0.998	1	0:00:04.828324
7860	8	8	0.531	0.856	1	0:00:05.047428
7880	0	0	0.193	0.65	1	0:00:04.983538
7900	0	8	0.182	0.642	0	0:00:04.909581
7920	9	9	0.355	0.761	1	0:00:04.905977
7940	2	-1	-0.0998	0.421	0	0:00:04.892215
7960	0	0	0.439	0.81	1	0:00:05.014044
7980	3	3	0.426	0.803	1	0:00:04.877769
8000	9	9	1.0	0.977	1	0:00:05.015543
8020	6	3	0.756	0.935	0	0:00:05.146429
8040	2	2	1.16	0.99	1	0:00:05.114448
8060	6	6	0.804	0.946	1	0:00:05.054210
8080	4	-1	-0.00677	0.495	0	0:00:05.001865
8100	6	2	0.00665	0.505	0	0:00:05.011217
8120	8	9	0.56	0.869	0	0:00:05.102859
8140	5	-1	-0.217	0.332	0	0:00:05.039638
8160	6	6	1.1	0.986	1	0:00:05.122021
8180	4	4	0.226	0.674	1	0:00:05.006548
8200	3	4	0.439	0.81	0	0:00:04.913613
8220	6	-1	-0.17	0.367	0	0:00:04.910687
8240	7	7	1.53	0.999	1	0:00:04.906599
8260	1	1	1.6	0.999	1	0:00:04.907134
8280	4	5	0.0598	0.548	0	0:00:04.999002
8300	5	-1	-0.0401	0.468	0	0:00:05.165490
8320	7	4	0.114	0.59	0	0:00:05.030195
8340	5	3	0.426	0.803	0	0:00:05.057469
8360	7	7	1.49	0.999	1	0:00:05.064568
8380	9	9	1.28	0.995	1	0:00:04.979684
8400	0	-1	-0.0773	0.439	0	0:00:04.910762
8420	3	6	0.453	0.817	0	0:00:04.914876
8440	5	-1	-0.00313	0.497	0	0:00:04.925422
8460	8	8	1.39	0.997	1	0:00:05.185843
8480	2	2	0.511	0.846	1	0:00:05.114742
8500	4	4	0.803	0.946	1	0:00:05.047821
8520	8	8	0.471	0.827	1	0:00:04.985863
8540	4	2	0.0786	0.562	0	0:00:04.980383
8560	7	7	1.07	0.984	1	0:00:05.087980
8580	3	5	0.099	0.579	0	0:00:04.935225
8600	3	3	0.359	0.763	1	0:00:04.929809
8620	3	-1	-0.0577	0.454	0	0:00:05.140331
8640	1	1	0.951	0.971	1	0:00:05.055619
8660	7	7	1.18	0.991	1	0:00:05.097814
8680	3	-1	-0.199	0.345	0	0:00:05.020837
8700	3	3	0.628	0.896	1	0:00:05.054404
8720	2	0	1.3	0.995	0	0:00:05.043764
8740	2	2	0.269	0.705	1	0:00:05.051090
8760	8	8	1.49	0.999	1	0:00:05.029141
8780	4	4	0.535	0.858	1	0:00:04.891743
8800	0	0	1.33	0.996	1	0:00:04.881164
8820	2	2	1.56	0.999	1	0:00:04.881119
8840	2	-1	-0.0944	0.425	0	0:00:04.897375
8860	2	2	1.08	0.985	1	0:00:05.129060
8880	1	1	0.964	0.973	1	0:00:05.095974
8900	2	4	0.309	0.732	0	0:00:05.097222
8920	6	6	0.806	0.946	1	0:00:04.960786
8940	6	3	0.664	0.908	0	0:00:04.905004
8960	0	0	0.965	0.973	1	0:00:05.350085
8980	9	9	1.6	0.999	1	0:00:04.908532
9000	8	8	1.6	0.999	1	0:00:05.077321
9020	7	7	0.848	0.955	1	0:00:05.067116
9040	2	5	0.156	0.622	0	0:00:04.980887
9060	9	9	0.684	0.914	1	0:00:04.976763
9080	3	3	0.155	0.622	1	0:00:04.989619
9100	9	1	0.0739	0.559	0	0:00:04.987584
9120	3	-1	-0.0781	0.438	0	0:00:04.982213
9140	7	7	0.127	0.601	1	0:00:05.006882
9160	5	3	0.496	0.84	0	0:00:04.994436
9180	5	5	1.4	0.997	1	0:00:05.010645
9200	8	8	1.44	0.998	1	0:00:05.008204
9220	8	8	1.47	0.998	1	0:00:05.002761
9240	8	8	0.911	0.966	1	0:00:05.001962
9260	5	5	0.713	0.923	1	0:00:04.940795
9280	9	8	0.0767	0.561	0	0:00:04.868781
9300	5	-1	-0.168	0.368	0	0:00:04.892235
9320	9	9	1.2	0.992	1	0:00:04.875076
9340	1	1	1.6	0.999	1	0:00:04.865050
9360	5	-1	-0.124	0.402	0	0:00:04.874361
9380	5	3	0.765	0.937	0	0:00:04.875706
9400	6	6	0.547	0.863	1	0:00:04.874143
9420	5	5	1.18	0.991	1	0:00:05.143953
9440	8	8	1.53	0.999	1	0:00:04.964743
9460	3	7	0.473	0.828	0	0:00:04.985174
9480	2	2	0.0354	0.528	1	0:00:04.986524
9500	9	9	0.568	0.872	1	0:00:04.945646
9520	1	1	0.95	0.971	1	0:00:05.003948
9540	5	5	0.236	0.681	1	0:00:05.040239
9560	9	7	0.328	0.744	0	0:00:04.921778
9580	1	1	0.499	0.841	1	0:00:04.959776
9600	8	8	0.63	0.896	1	0:00:04.944405
9620	4	4	0.52	0.851	1	0:00:04.947545
9640	5	5	0.1	0.579	1	0:00:04.958097
9660	6	6	1.6	0.999	1	0:00:04.951277
9680	8	8	1.51	0.999	1	0:00:04.781040
9700	0	0	1.13	0.988	1	0:00:05.036275
9720	8	-1	-0.205	0.341	0	0:00:05.013120
9740	3	6	0.133	0.605	0	0:00:05.028654
9760	9	-1	-0.143	0.387	0	0:00:04.994814
9780	4	-1	-0.223	0.328	0	0:00:04.987420
9800	1	1	1.6	0.999	1	0:00:04.865147
9820	0	8	0.411	0.794	0	0:00:04.877470
9840	4	-1	-0.00915	0.493	0	0:00:04.872978
9860	0	5	0.298	0.725	0	0:00:04.872994
9880	7	7	0.136	0.607	1	0:00:04.879739
9900	8	8	0.614	0.89	1	0:00:04.874002
9920	6	6	0.68	0.913	1	0:00:04.878716
9940	4	5	0.367	0.768	0	0:00:04.877322
9960	2	0	1.27	0.994	0	0:00:04.878495
9980	0	0	1.6	0.999	1	0:00:04.867852
