idx	label	predict	radius	pABar	correct	time
4240	7	0	0.278	0.711	0	0:00:05.495316
4260	8	8	1.56	0.999	1	0:00:05.487151
4280	8	-1	-0.0522	0.458	0	0:00:05.494418
4300	8	8	1.56	0.999	1	0:00:05.485489
4320	1	8	0.167	0.63	0	0:00:05.487601
4340	0	0	1.35	0.997	1	0:00:05.491293
4360	6	-1	-0.0125	0.49	0	0:00:05.498028
4380	9	9	0.589	0.881	1	0:00:05.350355
4400	3	4	0.244	0.687	0	0:00:05.348621
4420	5	5	0.166	0.63	1	0:00:05.484167
4440	2	2	1.09	0.986	1	0:00:05.374257
4460	9	9	0.481	0.832	1	0:00:05.371448
4480	9	9	1.22	0.993	1	0:00:05.370559
4500	3	5	0.411	0.794	0	0:00:05.368866
4520	3	6	0.482	0.832	0	0:00:05.367530
4540	9	9	1.6	0.999	1	0:00:05.360678
4560	1	1	1.12	0.987	1	0:00:05.373490
4580	6	4	0.709	0.922	0	0:00:05.797359
4600	4	4	0.314	0.735	1	0:00:05.694086
4620	7	3	0.714	0.923	0	0:00:05.540479
4640	2	2	0.793	0.944	1	0:00:05.555042
4660	7	7	0.0595	0.547	1	0:00:05.547633
4680	9	1	0.0782	0.562	0	0:00:05.554931
4700	6	5	0.237	0.683	0	0:00:05.557107
4720	8	8	0.407	0.792	1	0:00:05.548775
4740	5	3	0.663	0.908	0	0:00:05.562626
4760	3	2	0.14	0.61	0	0:00:05.554596
4780	0	0	0.836	0.953	1	0:00:05.546058
4800	9	9	1.6	0.999	1	0:00:05.562884
4820	3	3	1.49	0.999	1	0:00:05.552956
4840	0	0	1.6	0.999	1	0:00:05.528648
4860	5	5	0.971	0.974	1	0:00:05.560712
4880	0	8	0.2	0.656	0	0:00:05.538517
4900	3	-1	-0.0547	0.456	0	0:00:05.566725
4920	7	7	1.6	0.999	1	0:00:05.557256
4940	6	4	0.209	0.662	0	0:00:05.560269
4960	4	3	0.149	0.617	0	0:00:05.561897
4980	1	9	0.682	0.914	0	0:00:05.564846
5000	7	7	1.6	0.999	1	0:00:05.552286
5020	8	8	1.6	0.999	1	0:00:05.546330
5040	3	3	0.208	0.661	1	0:00:05.570262
5060	6	-1	-0.231	0.322	0	0:00:05.588113
5080	7	7	1.6	0.999	1	0:00:05.576518
5100	3	3	1.6	0.999	1	0:00:05.573178
5120	9	9	0.584	0.879	1	0:00:05.565926
5140	8	8	1.53	0.999	1	0:00:05.546155
5160	0	0	0.712	0.923	1	0:00:05.555599
5180	9	7	0.0207	0.517	0	0:00:05.568230
5200	3	3	1.43	0.998	1	0:00:05.580707
5220	0	0	0.96	0.973	1	0:00:05.548312
5240	1	9	0.298	0.724	0	0:00:05.577068
5260	0	0	1.6	0.999	1	0:00:05.553927
5280	0	8	0.141	0.611	0	0:00:05.566231
5300	9	9	0.909	0.965	1	0:00:05.584014
5320	7	7	1.36	0.997	1	0:00:05.586668
5340	3	4	1.26	0.994	0	0:00:05.594631
5360	9	9	1.14	0.989	1	0:00:05.583587
5380	1	9	1.14	0.989	0	0:00:05.565042
5400	9	9	1.39	0.997	1	0:00:05.574637
5420	6	6	0.918	0.967	1	0:00:05.505407
5440	9	9	1.6	0.999	1	0:00:05.359121
5460	0	0	1.6	0.999	1	0:00:05.379880
5480	1	1	0.545	0.862	1	0:00:05.374067
5500	8	8	1.2	0.992	1	0:00:05.912931
5520	4	4	0.0164	0.513	1	0:00:05.914805
5540	5	-1	-0.108	0.414	0	0:00:05.435594
5560	3	5	0.139	0.61	0	0:00:05.416999
5580	5	3	0.416	0.797	0	0:00:05.421235
5600	6	-1	-0.0762	0.439	0	0:00:05.418805
5620	3	6	0.0795	0.563	0	0:00:05.423762
5640	2	2	0.943	0.97	1	0:00:05.423079
5660	9	9	0.277	0.71	1	0:00:05.578630
5680	2	3	0.672	0.911	0	0:00:06.191433
5700	3	3	0.467	0.825	1	0:00:05.710641
5720	9	9	1.6	0.999	1	0:00:05.488126
5740	6	6	1.25	0.994	1	0:00:05.499318
5760	2	2	0.609	0.888	1	0:00:05.493691
5780	7	7	1.6	0.999	1	0:00:05.494820
5800	2	2	0.25	0.692	1	0:00:05.504367
5820	5	5	0.315	0.735	1	0:00:05.504197
5840	2	2	0.813	0.948	1	0:00:05.501463
5860	0	0	0.508	0.845	1	0:00:05.495480
5880	0	0	1.6	0.999	1	0:00:05.488625
5900	4	-1	-0.26	0.301	0	0:00:05.497957
5920	8	8	1.6	0.999	1	0:00:05.494350
5940	7	4	0.644	0.901	0	0:00:05.498433
5960	2	6	0.185	0.644	0	0:00:06.153669
5980	9	9	1.51	0.999	1	0:00:05.866459
6000	8	8	0.923	0.968	1	0:00:05.429343
6020	6	6	1.08	0.984	1	0:00:05.430709
6040	2	7	0.0243	0.519	0	0:00:05.442156
6060	3	3	0.19	0.648	1	0:00:05.425320
6080	1	1	0.74	0.931	1	0:00:05.435851
6100	1	1	1.12	0.988	1	0:00:05.438693
6120	5	5	1.09	0.985	1	0:00:05.437924
6140	9	9	1.25	0.994	1	0:00:05.739060
6160	2	2	0.173	0.636	1	0:00:05.612828
6180	0	0	1.07	0.984	1	0:00:05.418388
6200	3	3	1.26	0.994	1	0:00:05.413995
6220	2	5	0.618	0.892	0	0:00:05.855975
6240	2	2	0.589	0.881	1	0:00:05.899244
6260	2	-1	-0.0741	0.441	0	0:00:05.659541
6280	8	5	0.262	0.7	0	0:00:05.474300
6300	1	1	0.44	0.811	1	0:00:05.476460
6320	0	0	1.15	0.989	1	0:00:05.471653
6340	3	3	1.35	0.996	1	0:00:05.471642
6360	2	2	0.647	0.902	1	0:00:05.468375
6380	3	3	0.527	0.854	1	0:00:05.471021
6400	0	-1	-0.0507	0.46	0	0:00:05.476706
6420	7	7	1.6	0.999	1	0:00:05.474988
6440	3	-1	-0.189	0.353	0	0:00:05.490055
6460	3	3	0.796	0.944	1	0:00:05.485367
6480	0	0	1.08	0.984	1	0:00:05.887867
6500	7	-1	-0.11	0.413	0	0:00:05.387140
6520	6	2	0.000627	0.501	0	0:00:06.067336
6540	8	8	1.27	0.995	1	0:00:05.767711
6560	6	-1	-0.0307	0.476	0	0:00:05.810727
6580	1	-1	-0.234	0.32	0	0:00:05.759825
6600	7	7	1.6	0.999	1	0:00:05.531786
6620	7	7	1.03	0.98	1	0:00:05.507045
6640	5	3	1.41	0.998	0	0:00:05.496140
6660	0	0	1.43	0.998	1	0:00:05.492728
6680	3	3	0.602	0.886	1	0:00:05.506757
6700	6	6	0.186	0.645	1	0:00:05.507895
6720	2	2	0.888	0.962	1	0:00:05.503636
6740	2	2	0.466	0.824	1	0:00:05.499465
6760	5	5	1.34	0.996	1	0:00:05.503591
6780	7	7	1.6	0.999	1	0:00:05.495498
6800	6	2	0.0227	0.518	0	0:00:05.581417
6820	1	1	1.6	0.999	1	0:00:05.466484
6840	9	9	0.806	0.947	1	0:00:05.477274
6860	0	0	0.0769	0.561	1	0:00:05.466299
6880	2	2	0.769	0.938	1	0:00:05.484969
6900	3	-1	-0.0575	0.454	0	0:00:05.482506
6920	5	2	0.0296	0.524	0	0:00:05.329360
6940	1	1	1.6	0.999	1	0:00:05.349154
6960	9	9	0.0547	0.544	1	0:00:05.355428
6980	0	-1	-0.0925	0.427	0	0:00:05.357521
7000	2	8	0.117	0.592	0	0:00:05.354869
7020	7	7	1.6	0.999	1	0:00:05.359924
7040	7	8	0.192	0.649	0	0:00:05.360256
7060	8	8	1.19	0.992	1	0:00:05.364620
7080	5	4	0.762	0.936	0	0:00:05.566958
7100	9	5	0.122	0.596	0	0:00:05.350564
7120	7	5	0.486	0.835	0	0:00:05.354572
7140	4	4	0.362	0.766	1	0:00:05.630657
7160	5	5	1.38	0.997	1	0:00:05.831354
7180	6	6	0.636	0.898	1	0:00:05.449025
7200	4	-1	-0.0819	0.435	0	0:00:05.417800
7220	9	9	0.734	0.929	1	0:00:05.423217
7240	0	8	0.318	0.738	0	0:00:05.413590
7260	1	1	0.558	0.868	1	0:00:05.410276
7280	1	9	0.724	0.926	0	0:00:05.669451
7300	3	4	0.485	0.834	0	0:00:05.577941
7320	8	8	0.8	0.945	1	0:00:05.412235
7340	2	4	0.123	0.597	0	0:00:05.409016
7360	2	4	0.172	0.635	0	0:00:05.414733
7380	7	7	1.19	0.991	1	0:00:05.416222
7400	3	3	1.16	0.99	1	0:00:05.418141
7420	3	-1	-0.0365	0.471	0	0:00:05.632823
7440	3	3	0.982	0.975	1	0:00:05.556638
7460	5	5	1.44	0.998	1	0:00:05.407712
7480	1	8	1.02	0.98	0	0:00:05.407153
7500	6	6	1.6	0.999	1	0:00:05.407268
7520	4	4	0.363	0.766	1	0:00:05.409451
7540	5	5	1.6	0.999	1	0:00:05.408619
7560	0	0	0.774	0.939	1	0:00:05.414725
7580	8	8	1.6	0.999	1	0:00:05.405925
7600	8	-1	-0.174	0.364	0	0:00:05.414013
7620	5	3	0.376	0.774	0	0:00:05.377350
7640	9	8	0.548	0.863	0	0:00:05.427303
7660	7	4	0.113	0.59	0	0:00:05.426079
7680	3	3	0.289	0.718	1	0:00:05.424942
7700	6	6	1.05	0.982	1	0:00:05.421028
7720	5	-1	-0.0854	0.432	0	0:00:05.423670
7740	4	2	0.0929	0.574	0	0:00:05.419733
7760	2	2	0.116	0.592	1	0:00:05.421653
7780	3	8	0.0893	0.571	0	0:00:05.421060
7800	0	0	1.13	0.988	1	0:00:05.412854
7820	5	5	0.655	0.905	1	0:00:05.418839
7840	1	1	1.53	0.999	1	0:00:05.456103
7860	8	8	0.886	0.962	1	0:00:05.489321
7880	0	0	0.241	0.685	1	0:00:05.473113
7900	0	8	0.62	0.892	0	0:00:05.480911
7920	9	9	0.292	0.72	1	0:00:05.455657
7940	2	2	0.00339	0.503	1	0:00:05.324995
7960	0	0	0.564	0.87	1	0:00:05.492178
7980	3	3	0.751	0.933	1	0:00:05.316364
8000	9	9	1.3	0.995	1	0:00:05.312272
8020	6	3	1.37	0.997	0	0:00:05.600279
8040	2	2	1.56	0.999	1	0:00:05.645328
8060	6	6	0.964	0.973	1	0:00:05.435379
8080	4	4	0.326	0.743	1	0:00:05.427285
8100	6	2	0.0367	0.529	0	0:00:05.436373
8120	8	9	0.542	0.861	0	0:00:05.429860
8140	5	-1	-0.0704	0.444	0	0:00:05.427603
8160	6	6	1.51	0.999	1	0:00:05.424873
8180	4	4	0.36	0.764	1	0:00:05.452660
8200	3	4	0.808	0.947	0	0:00:05.401439
8220	6	-1	-0.0993	0.421	0	0:00:05.415358
8240	7	7	1.6	0.999	1	0:00:05.405499
8260	1	1	1.6	0.999	1	0:00:05.411879
8280	4	5	0.0354	0.528	0	0:00:05.416677
8300	5	2	0.392	0.783	0	0:00:05.412173
8320	7	4	0.542	0.861	0	0:00:05.410495
8340	5	3	0.34	0.752	0	0:00:05.407950
8360	7	7	1.56	0.999	1	0:00:05.413836
8380	9	9	1.53	0.999	1	0:00:05.410072
8400	0	-1	-0.177	0.362	0	0:00:05.406385
8420	3	6	0.252	0.693	0	0:00:05.410866
8440	5	3	0.225	0.674	0	0:00:05.694607
8460	8	8	1.6	0.999	1	0:00:05.436696
8480	2	2	0.546	0.863	1	0:00:05.362229
8500	4	4	1.21	0.992	1	0:00:05.354826
8520	8	8	1.17	0.99	1	0:00:05.362843
8540	4	2	0.37	0.77	0	0:00:05.354649
8560	7	7	1.35	0.997	1	0:00:05.359016
8580	3	5	0.363	0.766	0	0:00:05.358194
8600	3	3	0.526	0.854	1	0:00:05.354291
8620	3	4	0.263	0.701	0	0:00:05.564039
8640	1	1	0.59	0.881	1	0:00:05.348172
8660	7	7	1.6	0.999	1	0:00:05.346535
8680	3	-1	-0.0852	0.432	0	0:00:05.353004
8700	3	3	1.0	0.978	1	0:00:05.647465
8720	2	0	1.6	0.999	0	0:00:05.323509
8740	2	2	0.0998	0.579	1	0:00:05.340726
8760	8	8	1.6	0.999	1	0:00:05.335971
8780	4	4	0.918	0.967	1	0:00:05.339603
8800	0	0	1.56	0.999	1	0:00:05.692106
8820	2	2	1.6	0.999	1	0:00:05.654522
8840	2	7	0.0353	0.528	0	0:00:05.499679
8860	2	2	1.33	0.996	1	0:00:05.514926
8880	1	1	1.32	0.996	1	0:00:05.373388
8900	2	4	0.765	0.937	0	0:00:05.369411
8920	6	6	0.716	0.924	1	0:00:05.376648
8940	6	3	0.864	0.958	0	0:00:05.355660
8960	0	0	1.11	0.987	1	0:00:05.364256
8980	9	9	1.6	0.999	1	0:00:05.788711
9000	8	8	1.6	0.999	1	0:00:05.353089
9020	7	7	1.23	0.993	1	0:00:05.373448
9040	2	5	0.311	0.733	0	0:00:05.559505
9060	9	9	0.497	0.84	1	0:00:05.776489
9080	3	3	0.155	0.622	1	0:00:05.670231
9100	9	-1	-0.0741	0.441	0	0:00:05.599199
9120	3	3	0.0671	0.553	1	0:00:05.492973
9140	7	7	0.199	0.655	1	0:00:05.355225
9160	5	3	0.537	0.859	0	0:00:05.353814
9180	5	5	1.53	0.999	1	0:00:05.564528
9200	8	8	1.6	0.999	1	0:00:05.498996
9220	8	8	1.6	0.999	1	0:00:05.899866
9240	8	8	1.51	0.999	1	0:00:05.618466
9260	5	5	1.32	0.996	1	0:00:05.821658
9280	9	8	0.673	0.911	0	0:00:05.727974
9300	5	3	0.0238	0.519	0	0:00:05.513250
9320	9	9	1.49	0.999	1	0:00:05.437829
9340	1	1	1.6	0.999	1	0:00:05.421130
9360	5	5	0.519	0.85	1	0:00:05.441728
9380	5	3	1.28	0.995	0	0:00:05.447520
9400	6	-1	-0.059	0.453	0	0:00:05.809318
9420	5	5	1.33	0.996	1	0:00:05.694846
9440	8	8	1.6	0.999	1	0:00:05.352925
9460	3	7	0.52	0.851	0	0:00:05.400368
9480	2	2	0.123	0.597	1	0:00:05.401079
9500	9	9	0.441	0.811	1	0:00:05.408723
9520	1	1	1.23	0.993	1	0:00:05.404269
9540	5	5	0.515	0.848	1	0:00:05.403541
9560	9	7	0.185	0.644	0	0:00:05.402086
9580	1	1	0.0583	0.546	1	0:00:05.401709
9600	8	8	1.16	0.99	1	0:00:05.394543
9620	4	4	0.907	0.965	1	0:00:06.130944
9640	5	5	0.515	0.848	1	0:00:05.445191
9660	6	6	1.6	0.999	1	0:00:05.441256
9680	8	8	1.6	0.999	1	0:00:05.430656
9700	0	0	1.32	0.996	1	0:00:05.424736
9720	8	8	0.535	0.858	1	0:00:05.434628
9740	3	-1	-0.305	0.271	0	0:00:05.447787
9760	9	3	0.416	0.797	0	0:00:05.442032
9780	4	2	0.0398	0.532	0	0:00:05.448379
9800	1	1	1.6	0.999	1	0:00:05.436329
9820	0	8	0.963	0.973	0	0:00:05.438476
9840	4	5	0.0589	0.547	0	0:00:05.449229
9860	0	5	0.243	0.686	0	0:00:05.434158
9880	7	7	0.108	0.586	1	0:00:05.462023
9900	8	8	1.19	0.991	1	0:00:05.476568
9920	6	6	0.3	0.725	1	0:00:05.485971
9940	4	5	0.432	0.806	0	0:00:05.489758
9960	2	0	1.36	0.997	0	0:00:05.472417
9980	0	0	1.6	0.999	1	0:00:05.470249
