idx	label	predict	radius	pABar	correct	time
920	6	-1	-0.27	0.295	0	0:00:05.064517
940	9	9	1.37	0.997	1	0:00:04.918316
960	9	9	1.35	0.997	1	0:00:04.921006
980	2	2	0.201	0.656	1	0:00:04.920853
1000	5	5	1.35	0.996	1	0:00:04.915902
1020	1	1	1.39	0.997	1	0:00:04.918668
1040	7	5	0.71	0.922	0	0:00:04.924389
1060	9	9	1.27	0.994	1	0:00:04.933715
1080	6	6	0.709	0.922	1	0:00:04.953547
1100	7	0	0.243	0.686	0	0:00:04.933376
1120	5	-1	-0.0926	0.427	0	0:00:04.929280
1140	6	6	0.228	0.676	1	0:00:04.940007
1160	8	0	0.245	0.688	0	0:00:05.109261
1180	3	3	0.522	0.852	1	0:00:05.224157
1200	8	8	0.391	0.783	1	0:00:05.146183
1220	9	3	0.2	0.655	0	0:00:05.020615
1240	2	6	0.424	0.802	0	0:00:05.016463
1260	1	9	0.146	0.615	0	0:00:05.007467
1280	3	3	0.0536	0.543	1	0:00:05.010743
1300	4	4	0.179	0.64	1	0:00:05.012285
1320	7	-1	-0.0594	0.453	0	0:00:05.003071
1340	1	1	1.6	0.999	1	0:00:04.992545
1360	7	7	0.621	0.893	1	0:00:05.033821
1380	4	5	1.03	0.98	0	0:00:05.009638
1400	5	3	0.519	0.85	0	0:00:05.007624
1420	4	4	0.164	0.629	1	0:00:05.013545
1440	0	0	0.0741	0.559	1	0:00:05.001883
1460	6	6	0.357	0.763	1	0:00:05.009030
1480	1	1	0.0916	0.573	1	0:00:05.102732
1500	1	1	0.632	0.897	1	0:00:05.103049
1520	7	7	0.0888	0.57	1	0:00:04.874456
1540	8	8	1.6	0.999	1	0:00:04.998371
1560	7	7	1.6	0.999	1	0:00:05.066059
1580	6	-1	-0.0256	0.48	0	0:00:05.042494
1600	8	-1	-0.214	0.334	0	0:00:05.034657
1620	5	-1	-0.0212	0.483	0	0:00:05.008472
1640	7	3	0.607	0.888	0	0:00:04.917369
1660	3	3	0.501	0.842	1	0:00:04.918942
1680	6	6	0.666	0.908	1	0:00:04.916063
1700	5	5	0.339	0.751	1	0:00:04.909914
1720	4	4	0.122	0.596	1	0:00:05.023855
1740	1	1	0.727	0.927	1	0:00:04.962546
1760	0	0	0.266	0.703	1	0:00:04.900448
1780	7	7	1.0	0.977	1	0:00:05.070642
1800	4	-1	-0.132	0.396	0	0:00:05.066618
1820	8	8	0.181	0.642	1	0:00:04.932730
1840	8	4	0.237	0.683	0	0:00:05.146881
1860	8	8	0.404	0.79	1	0:00:05.136532
1880	1	1	0.144	0.614	1	0:00:05.024255
1900	8	8	1.6	0.999	1	0:00:05.031090
1920	2	2	1.15	0.989	1	0:00:04.960199
1940	5	-1	-0.0798	0.437	0	0:00:04.993638
1960	2	5	0.684	0.914	0	0:00:04.994653
1980	9	9	1.51	0.999	1	0:00:04.989760
2000	1	6	0.156	0.623	0	0:00:04.996829
2020	9	9	1.51	0.999	1	0:00:04.989982
2040	0	0	1.35	0.996	1	0:00:04.994124
2060	5	3	0.247	0.69	0	0:00:04.998533
2080	1	-1	-0.00138	0.499	0	0:00:05.018707
2100	2	2	0.974	0.974	1	0:00:04.938157
2120	4	8	1.04	0.981	0	0:00:04.933410
2140	9	9	1.15	0.989	1	0:00:04.937328
2160	0	0	0.172	0.634	1	0:00:04.931339
2180	4	4	1.6	0.999	1	0:00:04.939800
2200	0	0	0.0531	0.542	1	0:00:05.035300
2220	1	1	1.49	0.999	1	0:00:05.066415
2240	9	-1	-0.143	0.387	0	0:00:05.070523
2260	4	4	1.01	0.979	1	0:00:05.076729
2280	4	8	0.482	0.832	0	0:00:05.070300
2300	3	-1	-0.086	0.432	0	0:00:05.070733
2320	5	2	0.5	0.842	0	0:00:04.993134
2340	7	7	1.6	0.999	1	0:00:04.914872
2360	7	7	0.286	0.716	1	0:00:04.926934
2380	8	8	1.43	0.998	1	0:00:04.920299
2400	0	0	1.25	0.994	1	0:00:04.919066
2420	8	5	0.0753	0.56	0	0:00:04.929296
2440	7	7	0.726	0.927	1	0:00:04.926326
2460	9	-1	-0.138	0.391	0	0:00:05.115334
2480	8	8	1.21	0.992	1	0:00:05.154712
2500	4	4	0.36	0.764	1	0:00:05.062352
2520	1	1	0.294	0.722	1	0:00:05.035423
2540	2	-1	-0.18	0.36	0	0:00:05.044395
2560	7	7	0.339	0.751	1	0:00:05.033827
2580	6	6	0.139	0.61	1	0:00:05.033891
2600	8	8	1.51	0.999	1	0:00:05.034102
2620	1	0	0.0574	0.546	0	0:00:04.928767
2640	7	7	0.727	0.927	1	0:00:05.084843
2660	3	2	0.0645	0.551	0	0:00:04.986371
2680	0	0	1.6	0.999	1	0:00:04.978429
2700	9	9	0.257	0.696	1	0:00:04.992020
2720	3	3	0.924	0.968	1	0:00:04.990318
2740	1	1	0.0668	0.553	1	0:00:04.995019
2760	2	2	1.17	0.99	1	0:00:04.992016
2780	7	7	1.4	0.997	1	0:00:04.991060
2800	4	4	0.215	0.666	1	0:00:04.990456
2820	6	6	0.583	0.878	1	0:00:04.994546
2840	3	3	1.6	0.999	1	0:00:04.988545
2860	5	5	0.0765	0.561	1	0:00:04.991000
2880	4	4	1.56	0.999	1	0:00:04.990846
2900	3	-1	-0.244	0.313	0	0:00:04.999609
2920	2	3	0.85	0.956	0	0:00:04.994521
2940	3	0	0.657	0.906	0	0:00:05.025949
2960	9	9	0.413	0.795	1	0:00:05.103420
2980	8	8	1.43	0.998	1	0:00:05.069379
3000	5	5	1.13	0.988	1	0:00:05.036127
3020	1	1	0.614	0.89	1	0:00:04.990122
3040	7	7	1.6	0.999	1	0:00:04.992549
3060	7	7	1.28	0.995	1	0:00:04.992445
3080	1	1	0.196	0.652	1	0:00:04.992582
3100	0	0	1.2	0.992	1	0:00:04.980150
3120	4	2	0.508	0.845	0	0:00:04.994338
3140	8	8	1.07	0.984	1	0:00:05.074394
3160	6	2	0.231	0.678	0	0:00:05.059764
3180	3	3	0.552	0.865	1	0:00:05.047279
3200	5	7	0.13	0.602	0	0:00:05.052667
3220	3	3	0.186	0.645	1	0:00:05.006845
3240	4	-1	-0.088	0.43	0	0:00:04.968568
3260	7	7	0.88	0.961	1	0:00:04.973241
3280	3	5	1.14	0.989	0	0:00:04.972133
3300	4	4	0.271	0.706	1	0:00:04.975582
3320	2	7	0.983	0.975	0	0:00:04.982673
3340	6	-1	-0.0932	0.426	0	0:00:04.977591
3360	4	-1	-0.0292	0.477	0	0:00:04.979602
3380	8	8	1.6	0.999	1	0:00:04.971485
3400	6	4	0.777	0.94	0	0:00:04.984335
3420	5	-1	-0.0475	0.462	0	0:00:04.979806
3440	2	3	1.06	0.983	0	0:00:04.980627
3460	1	1	0.711	0.922	1	0:00:04.988581
3480	2	2	1.6	0.999	1	0:00:05.021444
3500	1	1	0.2	0.655	1	0:00:05.045604
3520	1	1	1.6	0.999	1	0:00:04.921718
3540	6	6	0.283	0.714	1	0:00:04.855021
3560	1	-1	-0.0836	0.434	0	0:00:05.017185
3580	4	4	0.586	0.879	1	0:00:05.055475
3600	4	2	1.3	0.995	0	0:00:05.131572
3620	0	-1	-0.087	0.431	0	0:00:04.952226
3640	6	2	0.103	0.581	0	0:00:04.968539
3660	0	0	0.771	0.939	1	0:00:05.025209
3680	0	0	0.212	0.665	1	0:00:05.020798
3700	3	3	0.529	0.855	1	0:00:05.027774
3720	2	2	1.6	0.999	1	0:00:05.011477
3740	0	0	1.08	0.985	1	0:00:05.019711
3760	7	7	1.02	0.979	1	0:00:05.029571
3780	4	-1	-0.0267	0.479	0	0:00:05.031928
3800	9	9	0.395	0.785	1	0:00:05.026208
3820	0	-1	-0.0148	0.488	0	0:00:05.020192
3840	6	3	0.784	0.942	0	0:00:05.028801
3860	7	7	1.6	0.999	1	0:00:05.019875
3880	6	-1	-0.132	0.396	0	0:00:05.013239
3900	3	6	1.03	0.98	0	0:00:05.006263
3920	7	7	0.624	0.894	1	0:00:04.994596
3940	6	-1	-0.133	0.395	0	0:00:04.872180
3960	2	2	0.654	0.905	1	0:00:04.888172
3980	9	-1	-0.0531	0.458	0	0:00:04.881511
4000	8	0	0.351	0.759	0	0:00:05.110092
4020	8	8	0.571	0.873	1	0:00:04.990937
4040	0	0	1.6	0.999	1	0:00:05.068334
4060	6	6	0.0176	0.514	1	0:00:05.131782
4080	1	1	0.325	0.742	1	0:00:05.059567
4100	7	7	1.6	0.999	1	0:00:05.148452
4120	4	4	1.35	0.997	1	0:00:04.996045
4140	5	5	0.144	0.614	1	0:00:04.996283
4160	5	2	0.193	0.65	0	0:00:04.917443
4180	0	8	0.358	0.763	0	0:00:05.048266
4200	4	2	0.355	0.761	0	0:00:04.975143
4220	4	0	1.6	0.999	0	0:00:05.083281
4240	7	0	0.468	0.825	0	0:00:05.022935
4260	8	8	1.35	0.996	1	0:00:05.012006
4280	8	0	0.043	0.534	0	0:00:05.010591
4300	8	8	1.09	0.985	1	0:00:05.011794
4320	1	-1	-0.0757	0.44	0	0:00:05.007451
4340	0	0	1.15	0.989	1	0:00:05.009855
4360	6	6	0.0349	0.528	1	0:00:05.012286
4380	9	9	0.767	0.938	1	0:00:05.007256
4400	3	4	0.0194	0.516	0	0:00:05.012475
4420	5	5	0.224	0.673	1	0:00:05.066575
4440	2	2	0.879	0.961	1	0:00:05.011927
4460	9	9	0.603	0.886	1	0:00:04.926171
4480	9	9	1.12	0.988	1	0:00:04.970382
4500	3	3	0.163	0.628	1	0:00:04.968459
4520	3	6	0.456	0.819	0	0:00:04.965630
4540	9	9	1.38	0.997	1	0:00:05.112350
4560	1	1	0.844	0.954	1	0:00:05.058045
4580	6	4	0.616	0.891	0	0:00:05.018352
4600	4	4	0.29	0.719	1	0:00:05.014928
4620	7	3	0.508	0.845	0	0:00:05.008488
4640	2	2	0.165	0.629	1	0:00:05.003140
4660	7	-1	-0.018	0.486	0	0:00:05.008150
4680	9	1	0.197	0.653	0	0:00:05.053388
4700	6	5	0.239	0.684	0	0:00:04.978622
4720	8	8	0.104	0.582	1	0:00:05.063270
4740	5	3	0.56	0.869	0	0:00:04.904774
4760	3	2	0.0975	0.577	0	0:00:04.901976
4780	0	0	0.823	0.95	1	0:00:04.899315
4800	9	9	1.6	0.999	1	0:00:04.904354
4820	3	3	1.47	0.998	1	0:00:04.907517
4840	0	0	1.6	0.999	1	0:00:04.897578
4860	5	5	0.561	0.869	1	0:00:04.906410
4880	0	8	0.12	0.595	0	0:00:05.168683
4900	3	6	0.0557	0.544	0	0:00:05.035568
4920	7	7	1.49	0.999	1	0:00:05.007067
4940	6	4	0.278	0.711	0	0:00:05.015455
4960	4	4	0.0735	0.558	1	0:00:05.018072
4980	1	9	0.262	0.7	0	0:00:05.016189
5000	7	7	1.6	0.999	1	0:00:05.005685
5020	8	8	1.46	0.998	1	0:00:05.003668
5040	3	3	0.2	0.655	1	0:00:05.122733
5060	6	-1	-0.384	0.221	0	0:00:05.049882
5080	7	7	1.51	0.999	1	0:00:05.049614
5100	3	3	1.32	0.996	1	0:00:05.054241
5120	9	9	0.562	0.869	1	0:00:04.914727
5140	8	8	1.03	0.98	1	0:00:04.852573
5160	0	0	0.969	0.974	1	0:00:05.150820
5180	9	7	0.226	0.675	0	0:00:04.996908
5200	3	3	0.88	0.961	1	0:00:04.998840
5220	0	0	0.978	0.975	1	0:00:04.986069
5240	1	9	0.25	0.691	0	0:00:05.006332
5260	0	0	1.6	0.999	1	0:00:04.985314
5280	0	8	0.00313	0.503	0	0:00:04.989363
5300	9	9	0.709	0.922	1	0:00:05.002182
5320	7	7	1.18	0.991	1	0:00:04.996626
5340	3	4	0.855	0.956	0	0:00:04.935831
5360	9	9	1.11	0.987	1	0:00:05.090696
5380	1	9	1.56	0.999	0	0:00:04.970728
5400	9	9	1.05	0.982	1	0:00:04.917716
5420	6	6	0.669	0.91	1	0:00:04.915006
5440	9	9	1.6	0.999	1	0:00:04.905496
5460	0	0	1.6	0.999	1	0:00:04.920809
5480	1	1	0.512	0.847	1	0:00:04.913711
5500	8	8	0.906	0.965	1	0:00:04.916733
5520	4	-1	-0.096	0.424	0	0:00:04.921530
5540	5	5	0.115	0.591	1	0:00:04.918578
5560	3	5	0.17	0.633	0	0:00:04.916847
5580	5	3	0.137	0.608	0	0:00:05.137456
5600	6	5	0.0102	0.508	0	0:00:05.029964
5620	3	2	0.358	0.763	0	0:00:05.217560
5640	2	2	0.622	0.893	1	0:00:04.899114
5660	9	9	0.0431	0.534	1	0:00:05.029240
5680	2	3	0.314	0.735	0	0:00:04.941928
5700	3	3	0.638	0.899	1	0:00:05.150744
5720	9	9	1.4	0.997	1	0:00:05.149521
5740	6	6	0.663	0.908	1	0:00:05.022638
5760	2	2	0.245	0.688	1	0:00:05.020220
5780	7	7	1.53	0.999	1	0:00:05.021651
5800	2	2	0.179	0.64	1	0:00:05.021075
5820	5	5	0.48	0.832	1	0:00:05.023270
5840	2	2	0.571	0.873	1	0:00:05.113999
5860	0	0	0.666	0.908	1	0:00:04.997931
5880	0	0	1.56	0.999	1	0:00:04.994255
5900	4	-1	-0.0349	0.472	0	0:00:05.003647
5920	8	8	1.6	0.999	1	0:00:05.004656
5940	7	4	0.464	0.823	0	0:00:05.003938
5960	2	-1	-0.0374	0.47	0	0:00:05.249593
5980	9	9	1.38	0.997	1	0:00:05.016879
6000	8	8	0.597	0.884	1	0:00:04.956410
6020	6	6	0.67	0.91	1	0:00:04.952158
6040	2	-1	-0.0837	0.434	0	0:00:04.957222
6060	3	3	0.213	0.665	1	0:00:04.952382
6080	1	1	0.705	0.921	1	0:00:04.959033
6100	1	1	0.843	0.954	1	0:00:05.278198
6120	5	5	0.648	0.902	1	0:00:05.188124
6140	9	9	0.888	0.962	1	0:00:04.983938
6160	2	-1	-0.0089	0.493	0	0:00:04.985156
6180	0	0	0.819	0.949	1	0:00:04.989268
6200	3	3	0.942	0.97	1	0:00:04.979525
6220	2	5	0.577	0.876	0	0:00:04.993851
6240	2	2	0.199	0.655	1	0:00:04.996175
6260	2	-1	-0.217	0.332	0	0:00:04.992355
6280	8	-1	-0.0247	0.48	0	0:00:04.991633
6300	1	1	0.136	0.607	1	0:00:05.169091
6320	0	0	1.21	0.992	1	0:00:05.042266
6340	3	3	0.913	0.966	1	0:00:05.315749
6360	2	2	0.314	0.735	1	0:00:05.078982
6380	3	3	0.361	0.765	1	0:00:04.957575
6400	0	8	0.178	0.639	0	0:00:04.957870
6420	7	7	1.6	0.999	1	0:00:04.958133
6440	3	-1	-0.394	0.215	0	0:00:04.959147
6460	3	3	0.278	0.711	1	0:00:04.960035
6480	0	0	0.802	0.946	1	0:00:05.272934
6500	7	-1	-0.429	0.195	0	0:00:05.320771
6520	6	4	0.293	0.721	0	0:00:05.153453
6540	8	8	1.03	0.98	1	0:00:05.145478
6560	6	-1	-0.0581	0.454	0	0:00:05.127604
6580	1	8	0.0834	0.566	0	0:00:05.136687
6600	7	7	1.6	0.999	1	0:00:04.881916
6620	7	7	0.464	0.823	1	0:00:04.917728
6640	5	3	1.15	0.989	0	0:00:05.303941
6660	0	0	1.56	0.999	1	0:00:05.140117
6680	3	3	0.268	0.704	1	0:00:05.158740
6700	6	6	0.286	0.716	1	0:00:04.996924
6720	2	2	1.09	0.985	1	0:00:04.901922
6740	2	2	0.405	0.791	1	0:00:05.126538
6760	5	5	1.26	0.994	1	0:00:05.064569
6780	7	7	1.6	0.999	1	0:00:05.064832
6800	6	2	0.0344	0.527	0	0:00:05.072960
6820	1	1	1.6	0.999	1	0:00:05.050654
6840	9	9	0.941	0.97	1	0:00:05.065269
6860	0	2	0.119	0.594	0	0:00:05.041808
6880	2	2	0.464	0.823	1	0:00:04.956093
6900	3	-1	-0.152	0.38	0	0:00:04.948293
6920	5	2	0.403	0.79	0	0:00:04.950734
6940	1	1	1.6	0.999	1	0:00:04.940162
6960	9	-1	-0.142	0.388	0	0:00:04.947129
6980	0	0	0.0656	0.552	1	0:00:04.951662
7000	2	8	0.0269	0.521	0	0:00:04.943319
7020	7	7	1.6	0.999	1	0:00:04.940447
7040	7	0	0.108	0.586	0	0:00:04.945977
7060	8	8	0.976	0.975	1	0:00:04.901973
7080	5	4	0.406	0.791	0	0:00:05.157245
7100	9	-1	-0.0302	0.476	0	0:00:05.014331
7120	7	5	0.407	0.792	0	0:00:05.005862
7140	4	4	0.178	0.639	1	0:00:04.852272
7160	5	5	1.09	0.985	1	0:00:04.888475
7180	6	6	0.516	0.849	1	0:00:04.926622
7200	4	-1	-0.1	0.42	0	0:00:04.992362
7220	9	9	0.102	0.581	1	0:00:05.005621
7240	0	-1	-0.0518	0.459	0	0:00:04.999976
7260	1	1	0.502	0.842	1	0:00:04.940548
7280	1	9	0.832	0.952	0	0:00:04.997739
7300	3	4	0.753	0.934	0	0:00:04.921169
7320	8	8	0.519	0.851	1	0:00:04.916009
7340	2	-1	-0.155	0.378	0	0:00:04.920075
7360	2	4	0.00263	0.502	0	0:00:04.924765
7380	7	7	1.04	0.981	1	0:00:04.924653
7400	3	3	0.906	0.965	1	0:00:04.929857
7420	3	2	0.0469	0.537	0	0:00:04.922291
7440	3	3	0.702	0.92	1	0:00:04.926309
7460	5	5	1.12	0.988	1	0:00:04.924993
7480	1	8	0.775	0.94	0	0:00:04.923986
7500	6	6	1.6	0.999	1	0:00:04.915020
7520	4	4	0.204	0.658	1	0:00:04.922130
7540	5	5	1.51	0.999	1	0:00:04.925532
7560	0	0	0.544	0.862	1	0:00:04.849268
7580	8	8	1.04	0.981	1	0:00:04.850635
7600	8	-1	-0.152	0.381	0	0:00:04.861535
7620	5	3	0.459	0.821	0	0:00:04.863130
7640	9	8	0.673	0.911	0	0:00:05.070485
7660	7	-1	-0.0297	0.476	0	0:00:05.110626
7680	3	-1	-0.00928	0.493	0	0:00:04.927406
7700	6	6	0.66	0.907	1	0:00:04.938044
7720	5	-1	-0.222	0.329	0	0:00:04.935228
7740	4	4	0.0079	0.506	1	0:00:04.931247
7760	2	2	0.209	0.662	1	0:00:04.930877
7780	3	8	0.0723	0.558	0	0:00:05.064437
7800	0	0	1.44	0.998	1	0:00:05.023103
7820	5	5	0.927	0.968	1	0:00:04.839291
7840	1	1	1.21	0.992	1	0:00:04.848096
7860	8	8	0.886	0.962	1	0:00:04.847633
7880	0	-1	-0.198	0.346	0	0:00:04.840753
7900	0	8	0.51	0.846	0	0:00:04.846339
7920	9	9	0.15	0.618	1	0:00:05.044230
7940	2	-1	-0.0528	0.458	0	0:00:05.005581
7960	0	0	0.375	0.774	1	0:00:04.992105
7980	3	3	0.682	0.914	1	0:00:04.991264
8000	9	9	0.85	0.955	1	0:00:04.991847
8020	6	3	0.863	0.958	0	0:00:05.019274
8040	2	2	1.26	0.994	1	0:00:04.861102
8060	6	6	0.957	0.972	1	0:00:04.867665
8080	4	4	0.262	0.7	1	0:00:04.866059
8100	6	2	0.326	0.743	0	0:00:04.866571
8120	8	9	0.245	0.688	0	0:00:04.862047
8140	5	-1	-0.132	0.396	0	0:00:04.864909
8160	6	6	0.888	0.962	1	0:00:04.856448
8180	4	4	0.396	0.786	1	0:00:04.864821
8200	3	4	0.612	0.89	0	0:00:04.997758
8220	6	-1	-0.0625	0.45	0	0:00:04.932657
8240	7	7	1.43	0.998	1	0:00:04.932160
8260	1	1	1.6	0.999	1	0:00:04.927629
8280	4	3	0.25	0.691	0	0:00:04.940345
8300	5	2	0.0191	0.515	0	0:00:04.982551
8320	7	4	0.537	0.859	0	0:00:04.881124
8340	5	3	0.375	0.773	0	0:00:04.879555
8360	7	7	1.53	0.999	1	0:00:04.878827
8380	9	9	1.46	0.998	1	0:00:04.882740
8400	0	-1	-0.175	0.363	0	0:00:04.882874
8420	3	6	0.248	0.69	0	0:00:04.887461
8440	5	3	0.0836	0.566	0	0:00:04.881856
8460	8	8	1.6	0.999	1	0:00:04.876340
8480	2	2	0.182	0.642	1	0:00:04.888040
8500	4	4	0.841	0.954	1	0:00:04.880954
8520	8	8	1.1	0.986	1	0:00:04.885166
8540	4	2	0.348	0.757	0	0:00:05.102313
8560	7	7	1.34	0.996	1	0:00:05.053183
8580	3	5	0.546	0.862	0	0:00:04.923844
8600	3	-1	-0.132	0.396	0	0:00:04.931684
8620	3	4	0.117	0.593	0	0:00:04.928981
8640	1	1	0.729	0.927	1	0:00:04.923607
8660	7	7	1.16	0.99	1	0:00:04.920318
8680	3	-1	-0.0619	0.451	0	0:00:04.915762
8700	3	3	1.12	0.988	1	0:00:04.923462
8720	2	0	1.46	0.998	0	0:00:04.910052
8740	2	5	0.178	0.639	0	0:00:04.918906
8760	8	8	1.6	0.999	1	0:00:04.910556
8780	4	4	0.655	0.905	1	0:00:04.918746
8800	0	0	1.01	0.978	1	0:00:04.912524
8820	2	2	1.53	0.999	1	0:00:04.912361
8840	2	5	0.187	0.646	0	0:00:04.926847
8860	2	2	1.39	0.997	1	0:00:04.916341
8880	1	1	1.2	0.992	1	0:00:04.921677
8900	2	4	0.423	0.801	0	0:00:04.925246
8920	6	6	0.545	0.862	1	0:00:04.925826
8940	6	3	0.772	0.939	0	0:00:04.918077
8960	0	0	1.24	0.993	1	0:00:04.904494
8980	9	9	1.6	0.999	1	0:00:04.909019
9000	8	8	1.6	0.999	1	0:00:04.905144
9020	7	7	1.09	0.985	1	0:00:04.917691
9040	2	5	0.0476	0.538	0	0:00:04.914299
9060	9	-1	-0.0824	0.435	0	0:00:04.911278
9080	3	3	0.0981	0.578	1	0:00:04.902261
9100	9	-1	-0.0601	0.452	0	0:00:04.915943
9120	3	-1	-0.134	0.395	0	0:00:04.891367
9140	7	7	0.36	0.765	1	0:00:04.904510
9160	5	3	0.788	0.942	0	0:00:04.896276
9180	5	5	1.37	0.997	1	0:00:04.895848
9200	8	8	1.6	0.999	1	0:00:04.868948
9220	8	8	1.46	0.998	1	0:00:05.120776
9240	8	8	1.33	0.996	1	0:00:05.078265
9260	5	5	0.636	0.898	1	0:00:05.177006
9280	9	8	0.507	0.845	0	0:00:05.074157
9300	5	-1	-0.11	0.413	0	0:00:05.082005
9320	9	9	1.43	0.998	1	0:00:05.075231
9340	1	1	1.6	0.999	1	0:00:05.072790
9360	5	5	0.392	0.784	1	0:00:05.082476
9380	5	3	1.21	0.992	0	0:00:04.922037
9400	6	-1	-0.0913	0.428	0	0:00:04.933877
9420	5	5	1.25	0.994	1	0:00:04.942810
9440	8	8	1.56	0.999	1	0:00:04.927807
9460	3	7	0.175	0.637	0	0:00:04.940914
9480	2	4	0.0389	0.531	0	0:00:04.940062
9500	9	9	0.239	0.683	1	0:00:04.940921
9520	1	1	1.17	0.99	1	0:00:05.236753
9540	5	5	0.3	0.726	1	0:00:05.194215
9560	9	7	0.449	0.815	0	0:00:05.068135
9580	1	8	0.143	0.612	0	0:00:04.946527
9600	8	8	0.882	0.961	1	0:00:04.929587
9620	4	4	0.66	0.906	1	0:00:04.936502
9640	5	5	0.788	0.943	1	0:00:04.934509
9660	6	6	1.6	0.999	1	0:00:04.931382
9680	8	8	1.49	0.999	1	0:00:04.933985
9700	0	0	1.23	0.993	1	0:00:04.924335
9720	8	8	0.318	0.737	1	0:00:05.127341
9740	3	-1	-0.143	0.388	0	0:00:05.009460
9760	9	-1	-0.0612	0.451	0	0:00:05.006548
9780	4	-1	-0.0426	0.466	0	0:00:05.013426
9800	1	1	1.6	0.999	1	0:00:05.001136
9820	0	8	0.431	0.806	0	0:00:05.001575
9840	4	-1	-0.0366	0.471	0	0:00:05.006571
9860	0	5	0.424	0.802	0	0:00:04.991789
9880	7	8	0.0557	0.544	0	0:00:05.000550
9900	8	8	0.66	0.906	1	0:00:04.994665
9920	6	6	0.185	0.644	1	0:00:05.005087
9940	4	5	0.857	0.957	0	0:00:05.013309
9960	2	0	1.18	0.991	0	0:00:04.999154
9980	0	0	1.6	0.999	1	0:00:04.994914
