idx	label	predict	radius	pABar	correct	time
3960	2	2	0.859	0.957	1	0:00:04.941072
3980	9	9	0.153	0.62	1	0:00:04.941783
4000	8	0	0.156	0.622	0	0:00:04.937328
4020	8	8	0.519	0.851	1	0:00:04.931878
4040	0	0	1.6	0.999	1	0:00:04.925362
4060	6	6	0.122	0.596	1	0:00:04.941217
4080	1	1	0.601	0.885	1	0:00:04.936259
4100	7	7	1.6	0.999	1	0:00:04.933343
4120	4	4	1.09	0.986	1	0:00:04.935658
4140	5	5	0.531	0.856	1	0:00:04.942511
4160	5	-1	-0.0148	0.488	0	0:00:04.941527
4180	0	8	0.0809	0.564	0	0:00:04.940289
4200	4	2	0.169	0.632	0	0:00:04.940956
4220	4	0	1.38	0.997	0	0:00:04.934642
4240	7	0	0.384	0.779	0	0:00:04.936848
4260	8	8	1.27	0.994	1	0:00:04.937046
4280	8	-1	-0.106	0.416	0	0:00:04.946090
4300	8	8	0.975	0.974	1	0:00:04.946898
4320	1	-1	-0.102	0.419	0	0:00:04.935354
4340	0	0	1.07	0.984	1	0:00:04.937580
4360	6	-1	-0.0449	0.464	0	0:00:04.949291
4380	9	9	0.686	0.915	1	0:00:04.941406
4400	3	-1	-0.0328	0.474	0	0:00:04.943286
4420	5	5	0.329	0.745	1	0:00:04.944480
4440	2	2	0.695	0.918	1	0:00:04.946292
4460	9	9	0.481	0.832	1	0:00:04.944831
4480	9	9	1.33	0.996	1	0:00:04.941488
4500	3	5	0.0671	0.553	0	0:00:04.942751
4520	3	6	0.395	0.785	0	0:00:04.948057
4540	9	9	1.53	0.999	1	0:00:04.942899
4560	1	1	1.03	0.98	1	0:00:04.946442
4580	6	4	0.26	0.699	0	0:00:04.950771
4600	4	4	0.0561	0.545	1	0:00:04.946235
4620	7	3	0.373	0.772	0	0:00:04.938843
4640	2	2	0.285	0.716	1	0:00:04.937189
4660	7	7	0.0387	0.531	1	0:00:04.938244
4680	9	1	0.0852	0.568	0	0:00:04.940149
4700	6	5	0.104	0.582	0	0:00:04.941402
4720	8	8	0.127	0.6	1	0:00:05.052245
4740	5	3	0.638	0.899	0	0:00:05.201361
4760	3	2	0.00276	0.502	0	0:00:05.035399
4780	0	0	0.87	0.959	1	0:00:05.033329
4800	9	9	1.6	0.999	1	0:00:05.038435
4820	3	3	1.23	0.993	1	0:00:05.038231
4840	0	0	1.56	0.999	1	0:00:05.024613
4860	5	5	0.717	0.924	1	0:00:05.037979
4880	0	-1	-0.0563	0.455	0	0:00:05.032185
4900	3	-1	-0.000752	0.499	0	0:00:05.034714
4920	7	7	1.42	0.998	1	0:00:05.008443
4940	6	-1	-0.0636	0.449	0	0:00:05.061157
4960	4	-1	-0.0513	0.459	0	0:00:05.055752
4980	1	9	0.626	0.895	0	0:00:05.026285
5000	7	7	1.6	0.999	1	0:00:04.815909
5020	8	8	1.6	0.999	1	0:00:04.971938
5040	3	3	0.167	0.631	1	0:00:05.091593
5060	6	6	0.00865	0.507	1	0:00:04.867397
5080	7	7	1.47	0.998	1	0:00:04.934357
5100	3	3	1.33	0.996	1	0:00:05.026511
5120	9	9	0.528	0.855	1	0:00:04.995438
5140	8	8	0.866	0.958	1	0:00:04.992161
5160	0	0	0.767	0.937	1	0:00:04.988724
5180	9	7	0.162	0.627	0	0:00:05.003348
5200	3	3	1.05	0.982	1	0:00:05.093211
5220	0	0	0.802	0.946	1	0:00:04.950164
5240	1	9	0.12	0.595	0	0:00:04.888146
5260	0	0	1.53	0.999	1	0:00:04.885919
5280	0	-1	-0.0342	0.473	0	0:00:04.884596
5300	9	9	0.685	0.915	1	0:00:04.986772
5320	7	7	1.07	0.984	1	0:00:05.087408
5340	3	4	0.926	0.968	0	0:00:05.030272
5360	9	9	1.22	0.993	1	0:00:05.027895
5380	1	9	1.16	0.99	0	0:00:05.019517
5400	9	9	1.08	0.984	1	0:00:05.023357
5420	6	6	0.669	0.91	1	0:00:04.956049
5440	9	9	1.6	0.999	1	0:00:04.972573
5460	0	0	1.6	0.999	1	0:00:04.972850
5480	1	1	0.547	0.863	1	0:00:04.981819
5500	8	8	0.702	0.92	1	0:00:04.979021
5520	4	4	0.00966	0.508	1	0:00:04.982059
5540	5	-1	-0.115	0.409	0	0:00:04.974563
5560	3	5	0.0712	0.557	0	0:00:04.954478
5580	5	3	0.0894	0.571	0	0:00:05.059451
5600	6	-1	-0.0534	0.457	0	0:00:04.969569
5620	3	4	0.0632	0.55	0	0:00:05.004770
5640	2	2	0.544	0.862	1	0:00:05.004528
5660	9	9	0.205	0.659	1	0:00:05.020087
5680	2	3	0.352	0.759	0	0:00:04.995789
5700	3	3	0.291	0.719	1	0:00:04.922066
5720	9	9	1.42	0.998	1	0:00:05.125170
5740	6	6	0.639	0.899	1	0:00:05.097688
5760	2	2	0.351	0.759	1	0:00:04.940382
5780	7	7	1.56	0.999	1	0:00:04.940392
5800	2	2	0.141	0.611	1	0:00:04.973625
5820	5	5	0.343	0.753	1	0:00:04.950235
5840	2	2	0.57	0.873	1	0:00:04.954812
5860	0	0	0.414	0.796	1	0:00:04.943420
5880	0	0	1.39	0.997	1	0:00:04.941099
5900	4	-1	-0.0692	0.445	0	0:00:04.941069
5920	8	8	1.6	0.999	1	0:00:04.938462
5940	7	4	0.337	0.75	0	0:00:04.944886
5960	2	6	0.0813	0.565	0	0:00:04.942040
5980	9	9	1.51	0.999	1	0:00:04.941625
6000	8	8	0.344	0.754	1	0:00:04.942042
6020	6	6	0.737	0.93	1	0:00:04.947072
6040	2	5	0.0118	0.509	0	0:00:05.122609
6060	3	3	0.18	0.641	1	0:00:04.968141
6080	1	1	0.65	0.903	1	0:00:05.147447
6100	1	1	1.03	0.98	1	0:00:04.983494
6120	5	5	0.773	0.939	1	0:00:04.978369
6140	9	9	0.962	0.973	1	0:00:04.980637
6160	2	2	0.163	0.628	1	0:00:04.988070
6180	0	0	0.808	0.947	1	0:00:04.979509
6200	3	3	0.81	0.947	1	0:00:04.998465
6220	2	5	0.36	0.765	0	0:00:04.968100
6240	2	2	0.203	0.658	1	0:00:04.970102
6260	2	-1	-0.241	0.315	0	0:00:04.914751
6280	8	-1	-0.00188	0.498	0	0:00:05.114179
6300	1	1	0.304	0.728	1	0:00:05.013276
6320	0	0	0.912	0.966	1	0:00:05.008289
6340	3	3	0.872	0.959	1	0:00:05.005211
6360	2	2	0.303	0.728	1	0:00:05.015842
6380	3	3	0.177	0.638	1	0:00:05.034651
6400	0	-1	-0.102	0.419	0	0:00:05.001093
6420	7	7	1.6	0.999	1	0:00:04.977679
6440	3	-1	-0.32	0.261	0	0:00:04.912125
6460	3	3	0.283	0.714	1	0:00:04.912440
6480	0	0	0.75	0.933	1	0:00:04.901976
6500	7	-1	-0.284	0.285	0	0:00:04.907150
6520	6	-1	-0.0522	0.458	0	0:00:04.910451
6540	8	8	0.969	0.974	1	0:00:05.027790
6560	6	6	0.0542	0.543	1	0:00:04.990413
6580	1	-1	-0.15	0.382	0	0:00:04.987154
6600	7	7	1.6	0.999	1	0:00:04.974696
6620	7	7	0.76	0.936	1	0:00:04.853149
6640	5	3	0.935	0.969	0	0:00:04.802384
6660	0	0	1.41	0.998	1	0:00:05.130709
6680	3	3	0.302	0.727	1	0:00:04.895627
6700	6	6	0.243	0.686	1	0:00:04.917112
6720	2	2	0.713	0.923	1	0:00:04.915409
6740	2	2	0.382	0.777	1	0:00:04.914463
6760	5	5	1.18	0.991	1	0:00:04.889207
6780	7	7	1.53	0.999	1	0:00:04.890364
6800	6	-1	-0.218	0.331	0	0:00:04.894008
6820	1	1	1.6	0.999	1	0:00:04.966319
6840	9	9	0.879	0.961	1	0:00:04.925513
6860	0	0	0.0996	0.579	1	0:00:04.903280
6880	2	2	0.545	0.862	1	0:00:05.213835
6900	3	-1	-0.208	0.339	0	0:00:04.947160
6920	5	2	0.113	0.59	0	0:00:04.973762
6940	1	1	1.6	0.999	1	0:00:04.968571
6960	9	-1	-0.0308	0.475	0	0:00:04.968680
6980	0	0	0.013	0.51	1	0:00:05.085706
7000	2	0	0.129	0.602	0	0:00:05.049151
7020	7	7	1.56	0.999	1	0:00:05.038503
7040	7	-1	-0.164	0.371	0	0:00:05.040805
7060	8	8	0.78	0.941	1	0:00:05.045405
7080	5	4	0.447	0.814	0	0:00:05.567739
7100	9	5	0.125	0.599	0	0:00:04.987382
7120	7	5	0.364	0.767	0	0:00:05.001544
7140	4	4	0.0123	0.51	1	0:00:04.915539
7160	5	5	1.1	0.986	1	0:00:04.918937
7180	6	6	0.642	0.901	1	0:00:04.922449
7200	4	-1	-0.303	0.272	0	0:00:04.922693
7220	9	9	0.63	0.896	1	0:00:04.920654
7240	0	0	0.0953	0.576	1	0:00:04.926933
7260	1	1	0.487	0.835	1	0:00:04.921838
7280	1	9	0.704	0.92	0	0:00:04.925962
7300	3	4	0.563	0.87	0	0:00:04.917806
7320	8	8	0.464	0.823	1	0:00:04.921757
7340	2	4	0.00138	0.501	0	0:00:04.922102
7360	2	-1	-0.0876	0.43	0	0:00:04.923849
7380	7	7	1.04	0.982	1	0:00:04.925166
7400	3	3	0.808	0.947	1	0:00:04.926973
7420	3	-1	-0.0974	0.423	0	0:00:04.923568
7440	3	3	0.652	0.904	1	0:00:05.259591
7460	5	5	1.18	0.991	1	0:00:04.870760
7480	1	8	0.872	0.959	0	0:00:05.096576
7500	6	6	1.6	0.999	1	0:00:05.131287
7520	4	4	0.247	0.689	1	0:00:04.958847
7540	5	5	1.41	0.998	1	0:00:04.961150
7560	0	0	0.528	0.854	1	0:00:04.948749
7580	8	8	1.05	0.982	1	0:00:04.947047
7600	8	9	0.0538	0.543	0	0:00:05.112839
7620	5	3	0.329	0.744	0	0:00:04.991923
7640	9	8	0.264	0.701	0	0:00:04.936301
7660	7	-1	-0.0712	0.443	0	0:00:04.938905
7680	3	-1	-0.105	0.417	0	0:00:04.941408
7700	6	6	1.01	0.979	1	0:00:04.940326
7720	5	-1	-0.151	0.381	0	0:00:04.943308
7740	4	4	0.114	0.59	1	0:00:04.939115
7760	2	-1	-0.0102	0.492	0	0:00:04.940253
7780	3	8	0.00665	0.505	0	0:00:04.940259
7800	0	0	1.14	0.989	1	0:00:04.927031
7820	5	5	0.666	0.909	1	0:00:04.936505
7840	1	1	1.34	0.996	1	0:00:04.945116
7860	8	8	0.688	0.915	1	0:00:04.940681
7880	0	0	0.0979	0.578	1	0:00:05.030262
7900	0	8	0.27	0.705	0	0:00:05.077934
7920	9	9	0.307	0.73	1	0:00:04.984757
7940	2	-1	-0.175	0.363	0	0:00:04.990252
7960	0	0	0.412	0.795	1	0:00:04.980655
7980	3	3	0.559	0.868	1	0:00:04.987869
8000	9	9	0.953	0.972	1	0:00:04.981389
8020	6	3	0.856	0.957	0	0:00:04.985089
8040	2	2	1.22	0.993	1	0:00:04.986340
8060	6	6	0.859	0.957	1	0:00:04.988881
8080	4	4	0.0594	0.547	1	0:00:04.981875
8100	6	2	0.201	0.657	0	0:00:04.987330
8120	8	9	0.438	0.809	0	0:00:04.984768
8140	5	-1	-0.28	0.288	0	0:00:04.986280
8160	6	6	1.03	0.981	1	0:00:04.986567
8180	4	4	0.31	0.732	1	0:00:04.990091
8200	3	4	0.563	0.87	0	0:00:04.984312
8220	6	-1	-0.0828	0.434	0	0:00:04.985833
8240	7	7	1.49	0.999	1	0:00:04.979982
8260	1	1	1.6	0.999	1	0:00:05.172199
8280	4	-1	-0.0592	0.453	0	0:00:05.092123
8300	5	-1	-0.0127	0.49	0	0:00:05.025076
8320	7	4	0.284	0.715	0	0:00:05.127410
8340	5	3	0.393	0.784	0	0:00:05.107618
8360	7	7	1.49	0.999	1	0:00:05.105636
8380	9	9	1.4	0.997	1	0:00:05.032650
8400	0	-1	-0.116	0.408	0	0:00:05.089140
8420	3	6	0.373	0.772	0	0:00:04.929692
8440	5	-1	-0.0426	0.466	0	0:00:05.106889
8460	8	8	1.56	0.999	1	0:00:05.034934
8480	2	2	0.425	0.802	1	0:00:04.956542
8500	4	4	0.88	0.961	1	0:00:04.854921
8520	8	8	0.679	0.913	1	0:00:04.961432
8540	4	2	0.176	0.638	0	0:00:04.946689
8560	7	7	1.21	0.992	1	0:00:04.950469
8580	3	5	0.32	0.739	0	0:00:04.933256
8600	3	3	0.256	0.696	1	0:00:04.873839
8620	3	4	0.00815	0.507	0	0:00:04.890176
8640	1	1	0.916	0.967	1	0:00:04.905753
8660	7	7	1.12	0.987	1	0:00:04.911573
8680	3	-1	-0.105	0.417	0	0:00:04.903288
8700	3	3	0.809	0.947	1	0:00:04.907926
8720	2	0	1.37	0.997	0	0:00:04.899679
8740	2	2	0.055	0.544	1	0:00:04.905699
8760	8	8	1.6	0.999	1	0:00:04.900445
8780	4	4	0.691	0.917	1	0:00:04.903236
8800	0	0	1.21	0.992	1	0:00:04.901559
8820	2	2	1.6	0.999	1	0:00:04.895020
8840	2	-1	-0.0788	0.437	0	0:00:04.906553
8860	2	2	1.19	0.992	1	0:00:04.904142
8880	1	1	1.03	0.98	1	0:00:04.907306
8900	2	4	0.418	0.798	0	0:00:04.905986
8920	6	6	0.708	0.922	1	0:00:04.906871
8940	6	3	0.666	0.909	0	0:00:04.903020
8960	0	0	1.06	0.983	1	0:00:04.895986
8980	9	9	1.6	0.999	1	0:00:04.901610
9000	8	8	1.6	0.999	1	0:00:04.899115
9020	7	7	0.961	0.973	1	0:00:04.907937
9040	2	5	0.0981	0.578	0	0:00:04.906703
9060	9	9	0.392	0.784	1	0:00:04.902162
9080	3	3	0.107	0.585	1	0:00:04.895644
9100	9	-1	-0.0558	0.456	0	0:00:04.903974
9120	3	-1	-0.0975	0.423	0	0:00:04.903463
9140	7	7	0.252	0.693	1	0:00:04.900989
9160	5	3	0.601	0.885	0	0:00:04.901994
9180	5	5	1.37	0.997	1	0:00:04.902614
9200	8	8	1.44	0.998	1	0:00:04.898042
9220	8	8	1.51	0.999	1	0:00:04.903811
9240	8	8	1.07	0.984	1	0:00:04.908801
9260	5	5	0.712	0.923	1	0:00:04.902300
9280	9	8	0.235	0.681	0	0:00:04.897531
9300	5	-1	-0.173	0.364	0	0:00:04.907658
9320	9	9	1.3	0.995	1	0:00:04.904958
9340	1	1	1.6	0.999	1	0:00:04.896196
9360	5	5	0.183	0.643	1	0:00:04.907704
9380	5	3	0.928	0.968	0	0:00:04.905343
9400	6	6	0.359	0.764	1	0:00:04.906406
9420	5	5	1.22	0.993	1	0:00:04.904288
9440	8	8	1.6	0.999	1	0:00:05.202040
9460	3	7	0.396	0.786	0	0:00:05.013639
9480	2	-1	-0.037	0.471	0	0:00:05.007093
9500	9	9	0.452	0.817	1	0:00:05.009285
9520	1	1	1.02	0.98	1	0:00:05.006461
9540	5	5	0.249	0.691	1	0:00:05.002648
9560	9	7	0.387	0.781	0	0:00:05.009160
9580	1	1	0.24	0.685	1	0:00:05.009868
9600	8	8	0.667	0.909	1	0:00:04.999534
9620	4	4	0.564	0.87	1	0:00:04.835728
9640	5	5	0.464	0.823	1	0:00:04.832489
9660	6	6	1.6	0.999	1	0:00:05.054444
9680	8	8	1.43	0.998	1	0:00:04.951104
9700	0	0	1.2	0.992	1	0:00:04.947809
9720	8	8	0.0158	0.513	1	0:00:04.950056
9740	3	-1	-0.0264	0.479	0	0:00:05.025711
9760	9	-1	-0.1	0.421	0	0:00:04.938465
9780	4	-1	-0.089	0.429	0	0:00:04.926183
9800	1	1	1.6	0.999	1	0:00:04.921345
9820	0	8	0.417	0.798	0	0:00:04.923240
9840	4	-1	-0.00577	0.495	0	0:00:04.927177
9860	0	5	0.436	0.808	0	0:00:04.916057
9880	7	7	0.0571	0.545	1	0:00:04.924762
9900	8	8	0.591	0.882	1	0:00:04.920039
9920	6	6	0.515	0.848	1	0:00:04.928380
9940	4	5	0.543	0.861	0	0:00:04.929095
9960	2	0	1.25	0.994	0	0:00:04.831354
9980	0	0	1.6	0.999	1	0:00:04.837285
