idx	label	predict	radius	pABar	correct	time
6160	2	2	0.217	0.668	1	0:00:04.971524
6180	0	0	0.864	0.958	1	0:00:04.970062
6200	3	3	0.881	0.961	1	0:00:04.960180
6220	2	5	0.376	0.774	0	0:00:05.179882
6240	2	2	0.288	0.717	1	0:00:05.006197
6260	2	-1	-0.127	0.4	0	0:00:04.913563
6280	8	5	0.096	0.576	0	0:00:04.918755
6300	1	1	0.37	0.771	1	0:00:04.916779
6320	0	0	0.872	0.959	1	0:00:04.917963
6340	3	3	0.982	0.975	1	0:00:04.907508
6360	2	2	0.394	0.785	1	0:00:04.911298
6380	3	3	0.24	0.685	1	0:00:04.917166
6400	0	-1	-0.0445	0.465	0	0:00:04.915168
6420	7	7	1.6	0.999	1	0:00:04.915189
6440	3	-1	-0.202	0.343	0	0:00:04.915132
6460	3	3	0.476	0.83	1	0:00:04.914631
6480	0	0	0.819	0.949	1	0:00:04.910965
6500	7	-1	-0.185	0.356	0	0:00:05.109931
6520	6	-1	-0.0527	0.458	0	0:00:05.148516
6540	8	8	1.04	0.981	1	0:00:05.069086
6560	6	6	0.164	0.629	1	0:00:04.972309
6580	1	-1	-0.084	0.433	0	0:00:04.964592
6600	7	7	1.6	0.999	1	0:00:04.960808
6620	7	7	0.975	0.974	1	0:00:04.971066
6640	5	3	1.05	0.982	0	0:00:04.961951
6660	0	0	1.22	0.993	1	0:00:04.963142
6680	3	3	0.389	0.782	1	0:00:04.977039
6700	6	6	0.197	0.653	1	0:00:04.970493
6720	2	2	0.684	0.914	1	0:00:04.972321
6740	2	2	0.417	0.798	1	0:00:04.976535
6760	5	5	1.21	0.992	1	0:00:04.968399
6780	7	7	1.56	0.999	1	0:00:04.967580
6800	6	-1	-0.195	0.348	0	0:00:04.978064
6820	1	1	1.6	0.999	1	0:00:04.863121
6840	9	9	0.778	0.94	1	0:00:05.015552
6860	0	0	0.191	0.649	1	0:00:05.002852
6880	2	2	0.625	0.894	1	0:00:05.037246
6900	3	-1	-0.114	0.41	0	0:00:05.107829
6920	5	2	0.0172	0.514	0	0:00:05.102072
6940	1	1	1.6	0.999	1	0:00:04.939864
6960	9	9	0.021	0.517	1	0:00:04.957565
6980	0	-1	-0.0316	0.475	0	0:00:04.945801
7000	2	0	0.0603	0.548	0	0:00:04.949596
7020	7	7	1.53	0.999	1	0:00:04.949333
7040	7	-1	-0.0241	0.481	0	0:00:04.942305
7060	8	8	0.831	0.952	1	0:00:04.950272
7080	5	4	0.535	0.858	0	0:00:04.937074
7100	9	5	0.138	0.609	0	0:00:04.944691
7120	7	5	0.389	0.782	0	0:00:04.943998
7140	4	4	0.0856	0.568	1	0:00:04.948219
7160	5	5	1.19	0.991	1	0:00:04.949818
7180	6	6	0.67	0.91	1	0:00:04.973384
7200	4	-1	-0.161	0.373	0	0:00:04.989832
7220	9	9	0.815	0.948	1	0:00:04.988918
7240	0	-1	-0.0168	0.487	0	0:00:04.982869
7260	1	1	0.505	0.844	1	0:00:04.984806
7280	1	9	0.609	0.889	0	0:00:04.985633
7300	3	4	0.503	0.843	0	0:00:04.992176
7320	8	8	0.52	0.851	1	0:00:04.934707
7340	2	4	0.089	0.571	0	0:00:04.940396
7360	2	-1	-0.0331	0.474	0	0:00:04.942047
7380	7	7	1.1	0.986	1	0:00:04.941531
7400	3	3	0.865	0.958	1	0:00:04.945941
7420	3	-1	-0.0357	0.472	0	0:00:04.944161
7440	3	3	0.76	0.936	1	0:00:04.944973
7460	5	5	1.29	0.995	1	0:00:04.934308
7480	1	8	0.847	0.955	0	0:00:04.935359
7500	6	6	1.6	0.999	1	0:00:04.940980
7520	4	4	0.31	0.732	1	0:00:04.948671
7540	5	5	1.44	0.998	1	0:00:04.947116
7560	0	0	0.571	0.873	1	0:00:04.943941
7580	8	8	1.26	0.994	1	0:00:04.936989
7600	8	9	0.027	0.522	0	0:00:04.941744
7620	5	3	0.338	0.75	0	0:00:04.953227
7640	9	8	0.214	0.666	0	0:00:04.948906
7660	7	-1	-0.103	0.418	0	0:00:04.950370
7680	3	3	0.01	0.508	1	0:00:04.956321
7700	6	6	1.12	0.987	1	0:00:04.942318
7720	5	-1	-0.159	0.375	0	0:00:04.947519
7740	4	4	0.0855	0.568	1	0:00:04.947087
7760	2	-1	-0.0543	0.457	0	0:00:04.948046
7780	3	-1	-0.0158	0.487	0	0:00:04.948019
7800	0	0	1.07	0.984	1	0:00:04.936410
7820	5	5	0.576	0.875	1	0:00:04.941567
7840	1	1	1.46	0.998	1	0:00:04.947596
7860	8	8	0.657	0.906	1	0:00:04.949229
7880	0	0	0.189	0.647	1	0:00:04.937652
7900	0	8	0.311	0.733	0	0:00:04.944839
7920	9	9	0.343	0.754	1	0:00:04.945224
7940	2	-1	-0.0494	0.461	0	0:00:04.952691
7960	0	0	0.484	0.834	1	0:00:04.939698
7980	3	3	0.542	0.861	1	0:00:04.951269
8000	9	9	1.13	0.988	1	0:00:04.943626
8020	6	3	0.94	0.97	0	0:00:04.951317
8040	2	2	1.39	0.997	1	0:00:04.952416
8060	6	6	0.839	0.953	1	0:00:04.952280
8080	4	4	0.109	0.586	1	0:00:04.942818
8100	6	2	0.0778	0.562	0	0:00:04.950782
8120	8	9	0.53	0.856	0	0:00:04.947382
8140	5	-1	-0.477	0.17	0	0:00:04.947236
8160	6	6	1.22	0.993	1	0:00:04.949354
8180	4	4	0.32	0.739	1	0:00:04.944518
8200	3	4	0.578	0.876	0	0:00:05.161825
8220	6	-1	-0.125	0.401	0	0:00:05.064686
8240	7	7	1.49	0.999	1	0:00:04.915424
8260	1	1	1.6	0.999	1	0:00:04.975247
8280	4	5	0.036	0.529	0	0:00:04.977979
8300	5	2	0.0846	0.567	0	0:00:04.973490
8320	7	4	0.274	0.708	0	0:00:04.978949
8340	5	3	0.363	0.766	0	0:00:04.986296
8360	7	7	1.53	0.999	1	0:00:05.027052
8380	9	9	1.42	0.998	1	0:00:04.859987
8400	0	-1	-0.106	0.416	0	0:00:05.090637
8420	3	6	0.384	0.779	0	0:00:05.069194
8440	5	-1	-0.0079	0.494	0	0:00:05.065499
8460	8	8	1.53	0.999	1	0:00:04.913131
8480	2	2	0.537	0.858	1	0:00:05.038493
8500	4	4	0.995	0.977	1	0:00:05.046464
8520	8	8	0.679	0.913	1	0:00:04.875158
8540	4	2	0.207	0.661	0	0:00:04.878252
8560	7	7	1.2	0.992	1	0:00:04.880913
8580	3	5	0.229	0.677	0	0:00:05.079537
8600	3	3	0.413	0.796	1	0:00:05.098003
8620	3	4	0.0452	0.536	0	0:00:05.073609
8640	1	1	0.872	0.959	1	0:00:05.067322
8660	7	7	1.28	0.995	1	0:00:04.961633
8680	3	-1	-0.115	0.409	0	0:00:04.886953
8700	3	3	0.749	0.933	1	0:00:04.891574
8720	2	0	1.51	0.999	0	0:00:05.149734
8740	2	2	0.185	0.644	1	0:00:05.050541
8760	8	8	1.6	0.999	1	0:00:05.040035
8780	4	4	0.726	0.927	1	0:00:05.051108
8800	0	0	1.36	0.997	1	0:00:04.979777
8820	2	2	1.6	0.999	1	0:00:04.856490
8840	2	-1	-0.00677	0.495	0	0:00:04.880923
8860	2	2	1.18	0.991	1	0:00:04.878588
8880	1	1	1.14	0.989	1	0:00:04.881473
8900	2	4	0.488	0.835	0	0:00:04.885442
8920	6	6	0.776	0.94	1	0:00:05.092802
8940	6	3	0.718	0.925	0	0:00:05.004890
8960	0	0	1.0	0.978	1	0:00:04.996794
8980	9	9	1.6	0.999	1	0:00:05.004802
9000	8	8	1.6	0.999	1	0:00:05.006675
9020	7	7	0.998	0.977	1	0:00:05.048078
9040	2	5	0.184	0.643	0	0:00:05.051214
9060	9	9	0.595	0.883	1	0:00:04.931344
9080	3	3	0.146	0.615	1	0:00:04.923927
9100	9	-1	-0.0461	0.463	0	0:00:04.929106
9120	3	-1	-0.0386	0.469	0	0:00:04.920513
9140	7	7	0.192	0.65	1	0:00:04.932089
9160	5	3	0.51	0.846	0	0:00:04.924573
9180	5	5	1.44	0.998	1	0:00:04.930883
9200	8	8	1.51	0.999	1	0:00:04.919044
9220	8	8	1.53	0.999	1	0:00:04.928901
9240	8	8	1.11	0.987	1	0:00:04.933154
9260	5	5	0.933	0.969	1	0:00:04.931113
9280	9	8	0.269	0.705	0	0:00:04.930506
9300	5	-1	-0.0991	0.421	0	0:00:04.934463
9320	9	9	1.37	0.997	1	0:00:04.928688
9340	1	1	1.6	0.999	1	0:00:04.924779
9360	5	5	0.208	0.661	1	0:00:04.936851
9380	5	3	0.933	0.969	0	0:00:04.936062
9400	6	6	0.377	0.775	1	0:00:04.932595
9420	5	5	1.25	0.994	1	0:00:04.938370
9440	8	8	1.56	0.999	1	0:00:04.926000
9460	3	7	0.499	0.841	0	0:00:04.935586
9480	2	2	0.0372	0.53	1	0:00:04.931565
9500	9	9	0.507	0.845	1	0:00:04.936016
9520	1	1	1.05	0.982	1	0:00:04.931176
9540	5	5	0.326	0.743	1	0:00:04.929946
9560	9	7	0.295	0.722	0	0:00:04.936000
9580	1	1	0.35	0.758	1	0:00:04.933831
9600	8	8	0.782	0.941	1	0:00:04.931751
9620	4	4	0.648	0.902	1	0:00:04.931587
9640	5	5	0.316	0.737	1	0:00:04.940832
9660	6	6	1.6	0.999	1	0:00:04.927442
9680	8	8	1.56	0.999	1	0:00:04.931194
9700	0	0	1.25	0.994	1	0:00:04.930597
9720	8	8	0.058	0.546	1	0:00:04.930249
9740	3	-1	-0.0187	0.485	0	0:00:04.935789
9760	9	3	0.0613	0.549	0	0:00:04.931388
9780	4	-1	-0.0832	0.434	0	0:00:04.932096
9800	1	1	1.6	0.999	1	0:00:04.926930
9820	0	8	0.536	0.858	0	0:00:04.930525
9840	4	-1	-0.0969	0.423	0	0:00:04.938292
9860	0	5	0.362	0.765	0	0:00:04.929816
9880	7	7	0.119	0.594	1	0:00:04.934136
9900	8	8	0.76	0.936	1	0:00:04.927263
9920	6	6	0.553	0.866	1	0:00:04.938883
9940	4	5	0.427	0.803	0	0:00:04.936739
9960	2	0	1.36	0.997	0	0:00:04.928147
9980	0	0	1.6	0.999	1	0:00:04.920887
