idx	label	predict	radius	pABar	correct	time
1760	0	0	1.03	0.98	1	0:00:05.693579
1780	7	7	0.747	0.932	1	0:00:05.611950
1800	4	-1	-0.00652	0.495	0	0:00:05.706894
1820	8	8	0.639	0.899	1	0:00:05.574017
1840	8	4	0.425	0.803	0	0:00:05.327016
1860	8	8	1.25	0.994	1	0:00:05.324919
1880	1	1	0.965	0.973	1	0:00:05.539998
1900	8	8	1.6	0.999	1	0:00:05.748979
1920	2	2	1.6	0.999	1	0:00:05.592200
1940	5	5	0.517	0.849	1	0:00:05.469644
1960	2	5	0.238	0.683	0	0:00:05.466264
1980	9	9	1.6	0.999	1	0:00:05.462404
2000	1	3	0.077	0.561	0	0:00:05.476350
2020	9	9	1.47	0.998	1	0:00:05.368943
2040	0	0	0.921	0.967	1	0:00:05.391699
2060	5	3	0.853	0.956	0	0:00:05.393315
2080	1	9	0.0524	0.542	0	0:00:05.398851
2100	2	2	0.141	0.611	1	0:00:05.394525
2120	4	8	0.491	0.837	0	0:00:05.403231
2140	9	9	1.56	0.999	1	0:00:05.398757
2160	0	0	0.451	0.816	1	0:00:05.385711
2180	4	3	0.0132	0.511	0	0:00:05.396581
2200	0	2	0.197	0.653	0	0:00:05.396530
2220	1	1	1.56	0.999	1	0:00:05.395092
2240	9	8	0.576	0.875	0	0:00:05.404077
2260	4	4	1.53	0.999	1	0:00:05.406857
2280	4	3	0.0746	0.559	0	0:00:05.630410
2300	3	3	1.29	0.995	1	0:00:05.761992
2320	5	2	1.44	0.998	0	0:00:05.819995
2340	7	7	1.6	0.999	1	0:00:05.616910
2360	7	5	0.747	0.932	0	0:00:05.594345
2380	8	8	1.53	0.999	1	0:00:05.565207
2400	0	0	1.38	0.997	1	0:00:05.557911
2420	8	5	0.375	0.774	0	0:00:05.457441
2440	7	7	0.836	0.953	1	0:00:05.323996
2460	9	3	0.504	0.843	0	0:00:05.326788
2480	8	8	1.6	0.999	1	0:00:05.315892
2500	4	4	0.74	0.931	1	0:00:05.488142
2520	1	1	0.7	0.919	1	0:00:05.516866
2540	2	3	0.882	0.961	0	0:00:05.325393
2560	7	4	0.0974	0.577	0	0:00:05.731256
2580	6	6	0.348	0.757	1	0:00:05.687293
2600	8	8	1.6	0.999	1	0:00:05.713066
2620	1	1	0.736	0.929	1	0:00:05.586850
2640	7	7	1.6	0.999	1	0:00:05.573058
2660	3	2	0.593	0.882	0	0:00:05.421812
2680	0	0	1.6	0.999	1	0:00:05.295542
2700	9	9	0.231	0.678	1	0:00:05.305197
2720	3	3	1.28	0.995	1	0:00:05.313805
2740	1	1	0.732	0.929	1	0:00:05.577590
2760	2	2	1.6	0.999	1	0:00:05.426535
2780	7	7	1.6	0.999	1	0:00:05.443663
2800	4	-1	-0.0663	0.447	0	0:00:05.445308
2820	6	6	0.705	0.921	1	0:00:05.439553
2840	3	3	1.6	0.999	1	0:00:05.457251
2860	5	-1	-0.157	0.377	0	0:00:05.454262
2880	4	4	1.6	0.999	1	0:00:05.445347
2900	3	-1	-0.144	0.386	0	0:00:05.452808
2920	2	3	0.244	0.687	0	0:00:05.440175
2940	3	0	1.6	0.999	0	0:00:05.434618
2960	9	9	0.417	0.798	1	0:00:05.445754
2980	8	8	1.09	0.986	1	0:00:05.449160
3000	5	5	1.6	0.999	1	0:00:05.444392
3020	1	1	1.6	0.999	1	0:00:05.448572
3040	7	7	1.6	0.999	1	0:00:05.444395
3060	7	-1	-0.0893	0.429	0	0:00:05.445702
3080	1	1	0.716	0.924	1	0:00:05.448313
3100	0	0	0.971	0.974	1	0:00:05.424993
3120	4	2	0.586	0.879	0	0:00:05.435921
3140	8	8	1.6	0.999	1	0:00:05.412479
3160	6	2	0.384	0.779	0	0:00:05.438029
3180	3	3	1.29	0.995	1	0:00:05.449772
3200	5	7	0.363	0.766	0	0:00:05.444187
3220	3	3	0.783	0.941	1	0:00:05.444715
3240	4	3	0.164	0.628	0	0:00:05.441518
3260	7	7	1.6	0.999	1	0:00:05.431117
3280	3	5	0.156	0.623	0	0:00:05.420638
3300	4	4	0.419	0.799	1	0:00:05.438280
3320	2	7	1.19	0.991	0	0:00:05.438133
3340	6	6	0.679	0.913	1	0:00:05.433432
3360	4	-1	-0.016	0.487	0	0:00:05.438532
3380	8	8	1.6	0.999	1	0:00:05.642194
3400	6	4	0.749	0.933	0	0:00:05.435210
3420	5	3	1.6	0.999	0	0:00:05.561342
3440	2	3	1.6	0.999	0	0:00:05.440095
3460	1	1	1.34	0.996	1	0:00:05.447017
3480	2	2	1.6	0.999	1	0:00:05.439592
3500	1	1	1.09	0.985	1	0:00:06.061881
3520	1	1	1.6	0.999	1	0:00:05.410281
3540	6	6	1.42	0.998	1	0:00:05.396785
3560	1	8	0.194	0.651	0	0:00:05.389576
3580	4	4	0.00777	0.506	1	0:00:05.395011
3600	4	2	1.53	0.999	0	0:00:05.726705
3620	0	6	0.467	0.825	0	0:00:05.458285
3640	6	2	0.887	0.962	0	0:00:05.462555
3660	0	0	0.616	0.891	1	0:00:05.448957
3680	0	-1	-0.236	0.319	0	0:00:05.469329
3700	3	3	1.6	0.999	1	0:00:05.461625
3720	2	2	1.6	0.999	1	0:00:05.457564
3740	0	0	1.17	0.99	1	0:00:05.567059
3760	7	7	1.28	0.995	1	0:00:05.590458
3780	4	4	0.426	0.803	1	0:00:05.558062
3800	9	9	0.755	0.935	1	0:00:05.434523
3820	0	2	0.402	0.79	0	0:00:05.319301
3840	6	3	0.722	0.926	0	0:00:05.805264
3860	7	7	1.6	0.999	1	0:00:05.389226
3880	6	-1	-0.11	0.413	0	0:00:05.397728
3900	3	6	1.13	0.988	0	0:00:05.397287
3920	7	5	0.39	0.782	0	0:00:05.399211
3940	6	3	0.424	0.802	0	0:00:05.411035
3960	2	2	1.6	0.999	1	0:00:05.399588
3980	9	7	0.218	0.669	0	0:00:05.663256
4000	8	0	0.362	0.766	0	0:00:06.064507
4020	8	8	1.6	0.999	1	0:00:05.724795
4040	0	0	1.6	0.999	1	0:00:05.476696
4060	6	3	0.627	0.895	0	0:00:05.362081
4080	1	1	0.967	0.973	1	0:00:05.869670
4100	7	7	1.6	0.999	1	0:00:05.715360
4120	4	4	0.319	0.738	1	0:00:05.688582
4140	5	5	1.06	0.983	1	0:00:05.862427
4160	5	-1	-0.236	0.319	0	0:00:05.409455
4180	0	8	1.04	0.982	0	0:00:05.402511
4200	4	2	0.866	0.958	0	0:00:05.404829
4220	4	0	1.6	0.999	0	0:00:05.390856
4240	7	0	0.298	0.725	0	0:00:05.409311
4260	8	8	1.6	0.999	1	0:00:05.400665
4280	8	-1	-0.179	0.36	0	0:00:05.409724
4300	8	8	1.6	0.999	1	0:00:05.925472
4320	1	8	0.653	0.904	0	0:00:05.982277
4340	0	0	1.51	0.999	1	0:00:05.536563
4360	6	5	0.511	0.846	0	0:00:05.526249
4380	9	8	1.04	0.981	0	0:00:05.533914
4400	3	4	0.391	0.783	0	0:00:05.510735
4420	5	5	0.495	0.839	1	0:00:05.509135
4440	2	2	1.05	0.982	1	0:00:05.506353
4460	9	8	0.348	0.757	0	0:00:05.513503
4480	9	-1	-0.0239	0.481	0	0:00:05.515137
4500	3	5	1.24	0.994	0	0:00:05.519734
4520	3	5	0.045	0.536	0	0:00:05.509118
4540	9	3	0.261	0.699	0	0:00:05.535339
4560	1	1	1.49	0.999	1	0:00:05.372729
4580	6	6	0.0907	0.572	1	0:00:05.600425
4600	4	3	1.11	0.987	0	0:00:06.048004
4620	7	3	1.07	0.984	0	0:00:05.547873
4640	2	2	1.6	0.999	1	0:00:05.669838
4660	7	7	0.567	0.872	1	0:00:05.657284
4680	9	-1	-0.101	0.42	0	0:00:05.649056
4700	6	5	0.223	0.672	0	0:00:05.648171
4720	8	8	1.35	0.997	1	0:00:05.643154
4740	5	3	1.13	0.988	0	0:00:05.645806
4760	3	3	0.268	0.704	1	0:00:05.439867
4780	0	0	0.862	0.958	1	0:00:05.450064
4800	9	9	1.6	0.999	1	0:00:05.449140
4820	3	3	1.26	0.994	1	0:00:05.461112
4840	0	0	1.6	0.999	1	0:00:05.442247
4860	5	5	1.6	0.999	1	0:00:05.452450
4880	0	2	0.412	0.795	0	0:00:05.448935
4900	3	3	0.399	0.787	1	0:00:05.451376
4920	7	7	1.6	0.999	1	0:00:05.451868
4940	6	2	0.0885	0.57	0	0:00:05.453400
4960	4	3	1.19	0.992	0	0:00:05.453419
4980	1	9	0.474	0.829	0	0:00:05.449649
5000	7	7	1.6	0.999	1	0:00:05.457543
5020	8	8	1.6	0.999	1	0:00:05.447706
5040	3	1	0.138	0.609	0	0:00:05.457028
5060	6	3	0.506	0.844	0	0:00:05.458115
5080	7	7	1.49	0.999	1	0:00:05.456200
5100	3	3	1.6	0.999	1	0:00:05.449823
5120	9	9	0.546	0.863	1	0:00:05.453568
5140	8	8	1.6	0.999	1	0:00:05.441571
5160	0	0	0.0455	0.536	1	0:00:05.442281
5180	9	-1	-0.083	0.434	0	0:00:05.682493
5200	3	3	1.6	0.999	1	0:00:05.991999
5220	0	0	0.721	0.925	1	0:00:05.466937
5240	1	1	0.119	0.594	1	0:00:05.479328
5260	0	0	1.6	0.999	1	0:00:05.480334
5280	0	8	0.312	0.734	0	0:00:05.481354
5300	9	9	0.14	0.61	1	0:00:05.484013
5320	7	7	1.53	0.999	1	0:00:05.482033
5340	3	4	1.51	0.999	0	0:00:05.480661
5360	9	-1	-0.148	0.384	0	0:00:05.487894
5380	1	1	0.804	0.946	1	0:00:05.478879
5400	9	9	1.6	0.999	1	0:00:05.475912
5420	6	6	1.26	0.994	1	0:00:05.488906
5440	9	9	1.6	0.999	1	0:00:05.476937
5460	0	0	1.6	0.999	1	0:00:05.481725
5480	1	1	0.359	0.763	1	0:00:05.488200
5500	8	8	1.35	0.997	1	0:00:05.479789
5520	4	-1	-0.015	0.488	0	0:00:05.485284
5540	5	-1	-0.0218	0.483	0	0:00:05.483794
5560	3	3	0.28	0.712	1	0:00:05.484026
5580	5	3	1.51	0.999	0	0:00:05.461159
5600	6	3	0.669	0.91	0	0:00:05.462462
5620	3	6	1.41	0.998	0	0:00:05.817815
5640	2	2	1.35	0.996	1	0:00:06.168494
5660	9	9	0.635	0.898	1	0:00:06.166842
5680	2	3	1.11	0.987	0	0:00:05.956490
5700	3	5	0.242	0.685	0	0:00:05.837809
5720	9	9	1.56	0.999	1	0:00:05.833082
5740	6	6	0.926	0.968	1	0:00:05.909585
5760	2	2	0.638	0.899	1	0:00:05.534130
5780	7	7	1.6	0.999	1	0:00:05.472259
5800	2	2	0.543	0.861	1	0:00:05.478623
5820	5	5	0.0328	0.526	1	0:00:05.650955
5840	2	2	0.461	0.822	1	0:00:06.187578
5860	0	0	0.125	0.599	1	0:00:05.604077
5880	0	0	1.21	0.992	1	0:00:05.969204
5900	4	-1	-0.155	0.378	0	0:00:05.999847
5920	8	8	1.6	0.999	1	0:00:05.379491
5940	7	4	1.08	0.985	0	0:00:05.391768
5960	2	6	0.545	0.862	0	0:00:05.392746
5980	9	9	1.56	0.999	1	0:00:06.016422
6000	8	8	0.912	0.966	1	0:00:05.824002
6020	6	6	0.699	0.919	1	0:00:05.770182
6040	2	7	0.303	0.728	0	0:00:05.406916
6060	3	4	0.114	0.59	0	0:00:05.395097
6080	1	1	1.49	0.999	1	0:00:05.405393
6100	1	1	1.56	0.999	1	0:00:06.137435
6120	5	5	1.51	0.999	1	0:00:05.403614
6140	9	9	1.6	0.999	1	0:00:05.394250
6160	2	2	0.625	0.894	1	0:00:05.510827
6180	0	0	0.917	0.967	1	0:00:05.890432
6200	3	3	1.41	0.998	1	0:00:05.704518
6220	2	5	0.0382	0.53	0	0:00:05.926559
6240	2	2	1.34	0.996	1	0:00:05.701040
6260	2	6	0.545	0.862	0	0:00:05.695189
6280	8	5	0.559	0.868	0	0:00:05.683144
6300	1	1	0.411	0.795	1	0:00:05.689932
6320	0	0	0.823	0.95	1	0:00:05.681808
6340	3	3	1.6	0.999	1	0:00:05.570928
6360	2	2	0.899	0.964	1	0:00:05.623212
6380	3	3	1.11	0.987	1	0:00:05.387841
6400	0	0	1.29	0.995	1	0:00:05.386178
6420	7	7	1.6	0.999	1	0:00:05.392835
6440	3	3	0.646	0.902	1	0:00:05.617867
6460	3	3	1.6	0.999	1	0:00:06.027170
6480	0	0	1.56	0.999	1	0:00:05.953879
6500	7	-1	-0.0397	0.468	0	0:00:05.624446
6520	6	4	0.134	0.605	0	0:00:05.685290
6540	8	8	1.6	0.999	1	0:00:05.677589
6560	6	6	1.22	0.993	1	0:00:05.689353
6580	1	7	0.206	0.66	0	0:00:05.680475
6600	7	7	1.6	0.999	1	0:00:05.683768
6620	7	7	1.6	0.999	1	0:00:05.677773
6640	5	3	1.6	0.999	0	0:00:05.673304
6660	0	0	0.663	0.908	1	0:00:05.676013
6680	3	3	0.747	0.932	1	0:00:05.482379
6700	6	6	0.0728	0.558	1	0:00:05.485616
6720	2	2	0.539	0.859	1	0:00:05.481948
6740	2	2	0.936	0.969	1	0:00:05.487991
6760	5	5	1.53	0.999	1	0:00:05.489860
6780	7	7	1.56	0.999	1	0:00:05.489920
6800	6	2	0.928	0.968	0	0:00:05.484558
6820	1	1	1.6	0.999	1	0:00:05.473929
6840	9	1	0.288	0.718	0	0:00:05.490957
6860	0	0	1.47	0.998	1	0:00:05.477216
6880	2	2	0.835	0.953	1	0:00:05.482995
6900	3	5	0.477	0.83	0	0:00:05.490325
6920	5	4	0.172	0.634	0	0:00:05.483065
6940	1	1	1.6	0.999	1	0:00:05.481909
6960	9	9	0.174	0.636	1	0:00:05.487387
6980	0	8	0.581	0.877	0	0:00:05.489073
7000	2	8	0.142	0.612	0	0:00:05.486531
7020	7	7	1.6	0.999	1	0:00:05.487406
7040	7	8	0.929	0.968	0	0:00:05.487710
7060	8	8	1.12	0.988	1	0:00:05.484228
7080	5	4	1.07	0.984	0	0:00:05.483062
7100	9	3	1.56	0.999	0	0:00:05.632707
7120	7	5	0.748	0.933	0	0:00:06.185756
7140	4	3	1.0	0.977	0	0:00:05.634517
7160	5	5	1.6	0.999	1	0:00:05.613292
7180	6	6	0.396	0.786	1	0:00:05.616467
7200	4	2	0.286	0.716	0	0:00:05.606602
7220	9	9	1.6	0.999	1	0:00:05.606730
7240	0	8	1.21	0.992	0	0:00:05.964720
7260	1	1	0.184	0.644	1	0:00:05.386302
7280	1	-1	-0.014	0.489	0	0:00:05.396853
7300	3	5	0.114	0.59	0	0:00:05.574689
7320	8	8	0.589	0.881	1	0:00:05.400095
7340	2	4	0.945	0.971	0	0:00:05.453648
7360	2	-1	-0.00564	0.495	0	0:00:06.107443
7380	7	7	0.886	0.962	1	0:00:06.008841
7400	3	3	1.37	0.997	1	0:00:05.611516
7420	3	4	0.142	0.612	0	0:00:05.810717
7440	3	3	1.6	0.999	1	0:00:05.845176
7460	5	5	1.6	0.999	1	0:00:05.612535
7480	1	8	0.382	0.777	0	0:00:05.469456
7500	6	6	1.6	0.999	1	0:00:05.452941
7520	4	4	0.754	0.934	1	0:00:05.466514
7540	5	5	1.6	0.999	1	0:00:05.466304
7560	0	0	0.555	0.866	1	0:00:05.466639
7580	8	8	1.6	0.999	1	0:00:05.465242
7600	8	2	0.121	0.595	0	0:00:06.127703
7620	5	3	0.397	0.787	0	0:00:05.832648
7640	9	-1	-0.144	0.387	0	0:00:05.966488
7660	7	4	0.3	0.726	0	0:00:05.738054
7680	3	3	1.56	0.999	1	0:00:05.533422
7700	6	3	0.19	0.648	0	0:00:05.530272
7720	5	2	0.208	0.661	0	0:00:05.534916
7740	4	4	0.0643	0.551	1	0:00:05.532326
7760	2	-1	-0.0958	0.424	0	0:00:05.539617
7780	3	9	0.457	0.82	0	0:00:05.529316
7800	0	8	0.237	0.682	0	0:00:05.506086
7820	5	3	0.594	0.883	0	0:00:05.521220
7840	1	1	1.56	0.999	1	0:00:05.521460
7860	8	2	0.0178	0.514	0	0:00:05.519455
7880	0	0	0.22	0.67	1	0:00:05.510560
7900	0	8	0.329	0.745	0	0:00:06.116256
7920	9	9	0.402	0.789	1	0:00:05.692408
7940	2	6	0.139	0.609	0	0:00:05.582542
7960	0	0	0.648	0.902	1	0:00:05.468559
7980	3	3	0.705	0.921	1	0:00:05.468329
8000	9	9	1.46	0.998	1	0:00:05.469804
8020	6	3	1.6	0.999	0	0:00:05.471709
8040	2	2	1.56	0.999	1	0:00:05.474142
8060	6	6	0.84	0.954	1	0:00:05.478409
8080	4	4	0.866	0.958	1	0:00:05.472687
8100	6	6	0.206	0.66	1	0:00:05.480018
8120	8	9	1.1	0.986	0	0:00:05.475760
8140	5	4	0.338	0.751	0	0:00:05.471148
8160	6	6	1.6	0.999	1	0:00:05.461324
8180	4	4	0.321	0.74	1	0:00:05.471097
8200	3	4	0.625	0.894	0	0:00:05.471480
8220	6	5	0.485	0.834	0	0:00:05.477332
8240	7	7	1.6	0.999	1	0:00:05.474901
8260	1	1	1.6	0.999	1	0:00:05.472696
8280	4	5	0.963	0.973	0	0:00:05.472737
8300	5	2	0.624	0.894	0	0:00:05.478186
8320	7	3	1.6	0.999	0	0:00:05.465655
8340	5	3	0.181	0.642	0	0:00:05.473117
8360	7	7	1.6	0.999	1	0:00:05.467198
8380	9	9	0.431	0.805	1	0:00:05.481650
8400	0	-1	-0.0079	0.494	0	0:00:05.472197
8420	3	6	0.258	0.697	0	0:00:05.475097
8440	5	3	0.222	0.672	0	0:00:05.475024
8460	8	8	1.6	0.999	1	0:00:05.465206
8480	2	2	0.474	0.829	1	0:00:05.475538
8500	4	4	1.42	0.998	1	0:00:05.467300
8520	8	8	1.08	0.984	1	0:00:05.473390
8540	4	2	0.121	0.596	0	0:00:05.474487
8560	7	7	1.46	0.998	1	0:00:05.725285
8580	3	3	0.423	0.801	1	0:00:05.822902
8600	3	3	1.56	0.999	1	0:00:05.708797
8620	3	-1	-0.116	0.408	0	0:00:05.318532
8640	1	1	0.0365	0.529	1	0:00:05.320823
8660	7	7	1.6	0.999	1	0:00:05.354616
8680	3	2	0.111	0.588	0	0:00:05.944322
8700	3	3	1.25	0.994	1	0:00:05.656384
8720	2	0	1.49	0.999	0	0:00:05.357394
8740	2	2	0.893	0.963	1	0:00:05.364517
8760	8	8	0.896	0.963	1	0:00:05.436873
8780	4	4	0.92	0.967	1	0:00:05.953695
8800	0	0	1.6	0.999	1	0:00:05.543805
8820	2	2	1.6	0.999	1	0:00:05.406984
8840	2	2	0.648	0.903	1	0:00:05.412266
8860	2	2	1.05	0.982	1	0:00:05.413277
8880	1	1	1.6	0.999	1	0:00:05.404690
8900	2	4	0.89	0.963	0	0:00:05.414980
8920	6	6	1.56	0.999	1	0:00:05.417878
8940	6	3	1.01	0.978	0	0:00:05.425341
8960	0	0	0.533	0.857	1	0:00:05.410223
8980	9	9	1.6	0.999	1	0:00:05.419226
9000	8	8	1.6	0.999	1	0:00:05.430129
9020	7	7	1.4	0.997	1	0:00:05.427584
9040	2	5	1.31	0.996	0	0:00:05.965145
9060	9	9	1.25	0.994	1	0:00:05.608651
9080	3	2	0.0265	0.521	0	0:00:05.874551
9100	9	-1	-0.0854	0.432	0	0:00:05.633873
9120	3	3	0.0642	0.551	1	0:00:05.624568
9140	7	2	0.192	0.65	0	0:00:05.554019
9160	5	5	0.843	0.954	1	0:00:05.485977
9180	5	5	1.6	0.999	1	0:00:05.448929
9200	8	8	1.6	0.999	1	0:00:05.429944
9220	8	8	1.6	0.999	1	0:00:05.799366
9240	8	8	1.6	0.999	1	0:00:05.655565
9260	5	5	1.6	0.999	1	0:00:05.377726
9280	9	2	0.0566	0.545	0	0:00:05.423947
9300	5	2	0.318	0.737	0	0:00:05.442995
9320	9	9	1.6	0.999	1	0:00:05.428350
9340	1	1	1.6	0.999	1	0:00:05.357219
9360	5	5	0.58	0.877	1	0:00:05.396817
9380	5	3	1.28	0.995	0	0:00:05.398795
9400	6	-1	-0.136	0.393	0	0:00:05.398652
9420	5	5	1.04	0.982	1	0:00:05.402477
9440	8	8	1.6	0.999	1	0:00:05.534821
9460	3	7	0.296	0.723	0	0:00:06.015952
9480	2	2	0.607	0.888	1	0:00:05.579474
9500	9	9	0.561	0.869	1	0:00:05.597239
9520	1	1	0.39	0.782	1	0:00:05.583169
9540	5	5	0.511	0.847	1	0:00:05.573828
9560	9	5	0.64	0.9	0	0:00:05.659796
9580	1	1	1.38	0.997	1	0:00:05.428457
9600	8	8	1.6	0.999	1	0:00:05.417802
9620	4	4	1.21	0.992	1	0:00:05.423746
9640	5	2	0.656	0.905	0	0:00:05.439429
9660	6	6	1.6	0.999	1	0:00:05.436541
9680	8	8	1.6	0.999	1	0:00:05.423499
9700	0	0	0.673	0.911	1	0:00:05.424993
9720	8	8	0.414	0.796	1	0:00:05.430937
9740	3	6	0.168	0.632	0	0:00:05.434220
9760	9	3	0.939	0.97	0	0:00:05.431611
9780	4	6	0.69	0.916	0	0:00:05.427501
9800	1	1	1.6	0.999	1	0:00:05.426033
9820	0	8	1.46	0.998	0	0:00:05.434067
9840	4	3	1.49	0.999	0	0:00:05.440118
9860	0	2	0.908	0.965	0	0:00:05.444806
9880	7	3	0.357	0.762	0	0:00:05.989075
9900	8	8	1.6	0.999	1	0:00:05.964246
9920	6	6	1.18	0.991	1	0:00:05.735224
9940	4	4	0.179	0.64	1	0:00:05.893889
9960	2	0	1.6	0.999	0	0:00:05.391468
9980	0	0	1.6	0.999	1	0:00:05.389589
