idx	label	predict	radius	pABar	correct	time
1860	8	3	0.237	0.682	0	0:00:05.063319
1880	1	8	0.491	0.837	0	0:00:05.242186
1900	8	8	1.6	0.999	1	0:00:05.277375
1920	2	2	1.32	0.996	1	0:00:05.246666
1940	5	-1	-0.253	0.306	0	0:00:05.299747
1960	2	5	0.974	0.974	0	0:00:05.293379
1980	9	9	1.51	0.999	1	0:00:05.347904
2000	1	6	0.297	0.724	0	0:00:05.287211
2020	9	9	1.41	0.998	1	0:00:05.260720
2040	0	0	1.53	0.999	1	0:00:05.318987
2060	5	5	0.217	0.668	1	0:00:05.188127
2080	1	9	0.189	0.647	0	0:00:05.302414
2100	2	2	1.29	0.995	1	0:00:05.401709
2120	4	8	1.33	0.996	0	0:00:05.351207
2140	9	9	0.916	0.967	1	0:00:05.189856
2160	0	8	0.421	0.8	0	0:00:05.354912
2180	4	4	1.6	0.999	1	0:00:05.271718
2200	0	0	0.198	0.654	1	0:00:05.402284
2220	1	1	1.3	0.995	1	0:00:05.249194
2240	9	8	0.603	0.886	0	0:00:05.249655
2260	4	4	0.607	0.887	1	0:00:05.179765
2280	4	8	1.33	0.996	0	0:00:05.313067
2300	3	-1	-0.241	0.315	0	0:00:05.304107
2320	5	-1	-0.232	0.321	0	0:00:05.306146
2340	7	7	1.6	0.999	1	0:00:05.272612
2360	7	7	0.237	0.682	1	0:00:05.057833
2380	8	8	1.56	0.999	1	0:00:05.289111
2400	0	0	1.6	0.999	1	0:00:05.272182
2420	8	5	0.186	0.645	0	0:00:05.225708
2440	7	7	0.193	0.65	1	0:00:05.258352
2460	9	-1	-0.0556	0.456	0	0:00:05.276694
2480	8	8	0.928	0.968	1	0:00:05.300244
2500	4	4	0.39	0.782	1	0:00:05.300829
2520	1	-1	-0.0909	0.428	0	0:00:05.300506
2540	2	3	0.093	0.574	0	0:00:05.175690
2560	7	7	0.234	0.68	1	0:00:05.268266
2580	6	-1	-0.0578	0.454	0	0:00:05.286517
2600	8	8	1.46	0.998	1	0:00:05.211521
2620	1	0	0.456	0.819	0	0:00:05.085884
2640	7	7	0.0574	0.546	1	0:00:05.444670
2660	3	2	0.182	0.642	0	0:00:05.273918
2680	0	0	1.6	0.999	1	0:00:05.306465
2700	9	-1	-0.0621	0.451	0	0:00:05.322188
2720	3	3	0.677	0.912	1	0:00:05.310266
2740	1	7	0.718	0.925	0	0:00:05.319042
2760	2	2	1.47	0.998	1	0:00:05.286869
2780	7	7	1.18	0.991	1	0:00:05.318577
2800	4	-1	-0.201	0.344	0	0:00:05.317275
2820	6	6	0.0867	0.569	1	0:00:05.287845
2840	3	3	1.6	0.999	1	0:00:05.292564
2860	5	5	0.22	0.67	1	0:00:05.262768
2880	4	4	1.38	0.997	1	0:00:05.236566
2900	3	3	0.258	0.697	1	0:00:05.239175
2920	2	3	0.992	0.976	0	0:00:05.235172
2940	3	0	0.518	0.85	0	0:00:05.243444
2960	9	-1	-0.0741	0.441	0	0:00:05.258072
2980	8	8	1.6	0.999	1	0:00:05.292147
3000	5	5	0.73	0.928	1	0:00:05.295711
3020	1	1	0.115	0.591	1	0:00:05.298836
3040	7	7	1.6	0.999	1	0:00:05.296424
3060	7	7	1.26	0.994	1	0:00:05.252005
3080	1	-1	-0.162	0.373	0	0:00:05.342368
3100	0	0	1.26	0.994	1	0:00:05.201091
3120	4	2	0.604	0.887	0	0:00:05.264071
3140	8	8	1.27	0.994	1	0:00:05.245288
3160	6	2	0.0797	0.563	0	0:00:05.138830
3180	3	3	0.356	0.762	1	0:00:05.356980
3200	5	7	0.298	0.725	0	0:00:05.337822
3220	3	3	0.574	0.875	1	0:00:05.311973
3240	4	0	0.0773	0.561	0	0:00:05.306551
3260	7	7	0.276	0.709	1	0:00:05.299736
3280	3	5	1.28	0.995	0	0:00:05.300215
3300	4	-1	-0.289	0.282	0	0:00:05.728902
3320	2	7	0.506	0.844	0	0:00:05.308872
3340	6	2	0.159	0.625	0	0:00:05.300810
3360	4	-1	-0.146	0.385	0	0:00:05.265686
3380	8	8	1.6	0.999	1	0:00:05.186415
3400	6	4	0.134	0.605	0	0:00:05.416244
3420	5	5	0.161	0.626	1	0:00:05.381967
3440	2	3	1.33	0.996	0	0:00:05.205746
3460	1	1	0.68	0.913	1	0:00:05.150058
3480	2	2	1.6	0.999	1	0:00:05.151110
3500	1	1	0.178	0.639	1	0:00:05.158454
3520	1	1	1.6	0.999	1	0:00:05.145928
3540	6	3	0.205	0.659	0	0:00:05.161681
3560	1	-1	-0.0404	0.468	0	0:00:05.277860
3580	4	4	0.294	0.722	1	0:00:05.461349
3600	4	2	1.51	0.999	0	0:00:05.396386
3620	0	-1	-0.174	0.364	0	0:00:05.311648
3640	6	6	0.0259	0.521	1	0:00:05.302602
3660	0	0	1.15	0.99	1	0:00:05.312799
3680	0	0	0.682	0.914	1	0:00:05.379680
3700	3	3	0.234	0.68	1	0:00:05.308260
3720	2	2	1.6	0.999	1	0:00:05.361756
3740	0	0	1.1	0.986	1	0:00:05.293563
3760	7	7	0.487	0.835	1	0:00:05.302137
3780	4	2	0.308	0.731	0	0:00:05.388973
3800	9	9	0.113	0.59	1	0:00:05.253574
3820	0	0	0.251	0.692	1	0:00:05.246830
3840	6	3	0.983	0.975	0	0:00:05.251070
3860	7	7	1.6	0.999	1	0:00:05.245680
3880	6	3	0.314	0.735	0	0:00:05.244297
3900	3	6	1.23	0.993	0	0:00:05.246605
3920	7	7	0.801	0.945	1	0:00:05.415036
3940	6	-1	-0.0576	0.454	0	0:00:05.270385
3960	2	2	0.37	0.77	1	0:00:05.338822
3980	9	-1	-0.0897	0.429	0	0:00:05.217313
4000	8	0	0.633	0.897	0	0:00:05.140559
4020	8	8	0.28	0.712	1	0:00:05.137509
4040	0	0	1.6	0.999	1	0:00:05.289790
4060	6	3	0.00991	0.508	0	0:00:05.206084
4080	1	8	0.193	0.65	0	0:00:05.187813
4100	7	7	1.6	0.999	1	0:00:05.184925
4120	4	4	1.6	0.999	1	0:00:05.181574
4140	5	3	0.606	0.887	0	0:00:05.192821
4160	5	2	0.221	0.671	0	0:00:05.344369
4180	0	8	0.713	0.923	0	0:00:05.434598
4200	4	2	0.476	0.829	0	0:00:05.247389
4220	4	0	1.6	0.999	0	0:00:05.447921
4240	7	0	0.664	0.908	0	0:00:05.298152
4260	8	8	1.56	0.999	1	0:00:05.365878
4280	8	0	0.344	0.754	0	0:00:05.359653
4300	8	8	1.47	0.998	1	0:00:05.256774
4320	1	-1	-0.00288	0.498	0	0:00:05.290028
4340	0	0	1.25	0.994	1	0:00:05.340815
4360	6	6	0.384	0.779	1	0:00:05.278132
4380	9	9	0.726	0.927	1	0:00:05.397089
4400	3	8	0.0542	0.543	0	0:00:05.286900
4420	5	5	0.182	0.642	1	0:00:05.286904
4440	2	2	0.88	0.961	1	0:00:05.201115
4460	9	9	0.514	0.848	1	0:00:05.196671
4480	9	9	0.479	0.831	1	0:00:05.207561
4500	3	3	0.33	0.745	1	0:00:05.201391
4520	3	6	0.346	0.756	0	0:00:05.209437
4540	9	9	1.02	0.979	1	0:00:05.208570
4560	1	1	0.375	0.773	1	0:00:05.205847
4580	6	4	0.905	0.965	0	0:00:05.211256
4600	4	4	0.681	0.913	1	0:00:05.212250
4620	7	3	0.641	0.9	0	0:00:05.208524
4640	2	3	0.161	0.626	0	0:00:05.206218
4660	7	-1	-0.249	0.309	0	0:00:05.335754
4680	9	1	0.192	0.65	0	0:00:05.372709
4700	6	5	0.391	0.783	0	0:00:05.241043
4720	8	0	0.0494	0.539	0	0:00:05.234332
4740	5	3	0.687	0.915	0	0:00:05.241677
4760	3	2	0.104	0.582	0	0:00:05.234814
4780	0	0	0.686	0.915	1	0:00:05.225633
4800	9	9	1.6	0.999	1	0:00:05.231946
4820	3	3	1.6	0.999	1	0:00:05.231929
4840	0	0	1.6	0.999	1	0:00:05.229583
4860	5	5	0.103	0.582	1	0:00:05.239081
4880	0	-1	-0.0411	0.467	0	0:00:05.245433
4900	3	6	0.185	0.645	0	0:00:05.249911
4920	7	7	1.32	0.996	1	0:00:05.246814
4940	6	4	0.382	0.778	0	0:00:05.246729
4960	4	3	0.0633	0.55	0	0:00:05.250516
4980	1	0	0.0704	0.556	0	0:00:05.452953
5000	7	7	1.6	0.999	1	0:00:05.393585
5020	8	8	1.47	0.998	1	0:00:05.173832
5040	3	3	0.28	0.712	1	0:00:05.431706
5060	6	-1	-0.395	0.215	0	0:00:05.310913
5080	7	7	1.51	0.999	1	0:00:05.309318
5100	3	3	1.21	0.992	1	0:00:05.314267
5120	9	9	0.469	0.826	1	0:00:05.304833
5140	8	8	0.93	0.969	1	0:00:05.241998
5160	0	0	1.35	0.997	1	0:00:05.157221
5180	9	-1	-0.0246	0.48	0	0:00:05.163951
5200	3	3	0.488	0.835	1	0:00:05.169633
5220	0	0	0.779	0.94	1	0:00:05.157867
5240	1	9	0.127	0.6	0	0:00:05.173075
5260	0	0	1.51	0.999	1	0:00:05.165903
5280	0	-1	-0.0727	0.442	0	0:00:05.169448
5300	9	9	0.371	0.771	1	0:00:05.398883
5320	7	7	1.16	0.99	1	0:00:05.519636
5340	3	4	0.593	0.882	0	0:00:05.328494
5360	9	9	0.48	0.832	1	0:00:05.387852
5380	1	9	1.6	0.999	0	0:00:05.301615
5400	9	9	0.613	0.89	1	0:00:05.294611
5420	6	6	0.752	0.934	1	0:00:05.300834
5440	9	9	1.6	0.999	1	0:00:05.286890
5460	0	0	1.6	0.999	1	0:00:05.301734
5480	1	1	0.322	0.74	1	0:00:05.301255
5500	8	8	0.988	0.976	1	0:00:05.302422
5520	4	3	0.261	0.699	0	0:00:05.305836
5540	5	5	0.493	0.838	1	0:00:05.297840
5560	3	5	0.382	0.778	0	0:00:05.305583
5580	5	3	0.448	0.815	0	0:00:05.448834
5600	6	-1	-0.25	0.309	0	0:00:05.347880
5620	3	2	1.41	0.998	0	0:00:05.352508
5640	2	2	0.935	0.969	1	0:00:05.315177
5660	9	8	0.0464	0.537	0	0:00:05.408873
5680	2	3	0.222	0.671	0	0:00:05.377188
5700	3	3	1.06	0.983	1	0:00:05.412167
5720	9	9	1.16	0.99	1	0:00:05.259778
5740	6	-1	-0.0293	0.477	0	0:00:05.321683
5760	2	0	0.207	0.66	0	0:00:05.322966
5780	7	7	1.49	0.999	1	0:00:05.324062
5800	2	2	0.509	0.845	1	0:00:05.326641
5820	5	5	0.785	0.942	1	0:00:05.331705
5840	2	2	0.311	0.733	1	0:00:05.327104
5860	0	0	0.574	0.875	1	0:00:05.285298
5880	0	0	1.6	0.999	1	0:00:05.314739
5900	4	-1	-0.0305	0.476	0	0:00:05.320817
5920	8	8	1.6	0.999	1	0:00:05.319346
5940	7	4	0.31	0.732	0	0:00:05.329473
5960	2	3	0.0712	0.557	0	0:00:05.319578
5980	9	9	1.03	0.981	1	0:00:05.317767
6000	8	8	0.679	0.913	1	0:00:05.314410
6020	6	6	0.361	0.765	1	0:00:05.316132
6040	2	5	0.321	0.74	0	0:00:05.324389
6060	3	-1	-0.0431	0.466	0	0:00:05.308626
6080	1	1	0.941	0.97	1	0:00:05.315275
6100	1	1	0.429	0.804	1	0:00:05.320439
6120	5	5	0.0122	0.51	1	0:00:05.318978
6140	9	9	0.573	0.874	1	0:00:05.326083
6160	2	5	0.275	0.709	0	0:00:05.341036
6180	0	0	0.424	0.802	1	0:00:05.309897
6200	3	3	0.698	0.919	1	0:00:05.309519
6220	2	5	0.958	0.972	0	0:00:05.317123
6240	2	-1	-0.0846	0.433	0	0:00:05.307979
6260	2	8	0.125	0.599	0	0:00:05.337210
6280	8	5	0.0291	0.523	0	0:00:05.258609
6300	1	-1	-0.214	0.334	0	0:00:05.320637
6320	0	0	1.51	0.999	1	0:00:05.317115
6340	3	3	0.838	0.953	1	0:00:05.308712
6360	2	2	0.366	0.768	1	0:00:05.309211
6380	3	3	0.544	0.862	1	0:00:05.316970
6400	0	8	0.452	0.817	0	0:00:05.308793
6420	7	7	1.6	0.999	1	0:00:05.301280
6440	3	-1	-0.198	0.346	0	0:00:05.308461
6460	3	3	0.248	0.69	1	0:00:05.316149
6480	0	0	0.79	0.943	1	0:00:05.308123
6500	7	-1	-0.302	0.273	0	0:00:05.243226
6520	6	4	0.301	0.727	0	0:00:05.227752
6540	8	8	1.13	0.988	1	0:00:05.223334
6560	6	4	0.301	0.727	0	0:00:05.231367
6580	1	8	0.349	0.757	0	0:00:05.228786
6600	7	7	1.6	0.999	1	0:00:05.228101
6620	7	7	0.0205	0.516	1	0:00:05.237325
6640	5	3	1.43	0.998	0	0:00:05.222098
6660	0	0	1.4	0.997	1	0:00:05.220506
6680	3	3	0.155	0.621	1	0:00:05.240537
6700	6	6	0.0277	0.522	1	0:00:05.234462
6720	2	2	1.56	0.999	1	0:00:05.222202
6740	2	2	0.62	0.893	1	0:00:05.241373
6760	5	5	1.34	0.996	1	0:00:05.232116
6780	7	7	1.51	0.999	1	0:00:05.239060
6800	6	2	0.431	0.806	0	0:00:05.244138
6820	1	1	1.6	0.999	1	0:00:05.225960
6840	9	9	0.68	0.913	1	0:00:05.381831
6860	0	2	0.264	0.701	0	0:00:05.576004
6880	2	2	0.345	0.755	1	0:00:05.437649
6900	3	-1	-0.063	0.45	0	0:00:05.447592
6920	5	2	0.955	0.972	0	0:00:05.439089
6940	1	1	1.6	0.999	1	0:00:05.441900
6960	9	-1	-0.131	0.397	0	0:00:05.394755
6980	0	0	0.267	0.703	1	0:00:05.368575
7000	2	8	0.441	0.811	0	0:00:05.318659
7020	7	7	1.6	0.999	1	0:00:05.319082
7040	7	0	0.367	0.769	0	0:00:05.321450
7060	8	8	1.11	0.987	1	0:00:05.326649
7080	5	-1	-0.22	0.33	0	0:00:05.312201
7100	9	3	0.179	0.64	0	0:00:05.322786
7120	7	5	0.459	0.821	0	0:00:05.322484
7140	4	4	0.229	0.677	1	0:00:05.315464
7160	5	5	0.819	0.949	1	0:00:05.318295
7180	6	6	0.0343	0.527	1	0:00:05.324075
7200	4	3	0.555	0.867	0	0:00:05.310724
7220	9	8	0.122	0.597	0	0:00:05.313388
7240	0	8	0.183	0.643	0	0:00:05.315809
7260	1	1	0.118	0.593	1	0:00:05.311834
7280	1	9	0.516	0.849	0	0:00:05.312120
7300	3	4	1.17	0.99	0	0:00:05.312949
7320	8	8	0.299	0.725	1	0:00:05.311310
7340	2	0	0.534	0.857	0	0:00:05.306846
7360	2	3	0.0218	0.517	0	0:00:05.332644
7380	7	7	0.789	0.943	1	0:00:05.314776
7400	3	3	0.75	0.933	1	0:00:05.458705
7420	3	2	0.369	0.77	0	0:00:05.339808
7440	3	3	0.697	0.918	1	0:00:05.372575
7460	5	5	0.469	0.826	1	0:00:05.292582
7480	1	3	0.314	0.735	0	0:00:05.337252
7500	6	6	1.6	0.999	1	0:00:05.346349
7520	4	2	0.0543	0.543	0	0:00:05.260292
7540	5	5	1.56	0.999	1	0:00:05.306156
7560	0	0	0.355	0.761	1	0:00:05.305400
7580	8	8	0.676	0.912	1	0:00:05.304763
7600	8	-1	-0.00953	0.492	0	0:00:05.303543
7620	5	3	0.868	0.959	0	0:00:05.301954
7640	9	8	1.15	0.989	0	0:00:05.311465
7660	7	-1	-0.204	0.342	0	0:00:05.304940
7680	3	3	0.0531	0.542	1	0:00:05.313513
7700	6	6	0.000376	0.5	1	0:00:05.316685
7720	5	-1	-0.0723	0.442	0	0:00:05.316051
7740	4	-1	-0.0102	0.492	0	0:00:05.308814
7760	2	2	0.377	0.775	1	0:00:05.307862
7780	3	-1	-0.197	0.347	0	0:00:05.304394
7800	0	0	1.6	0.999	1	0:00:05.294150
7820	5	5	0.546	0.863	1	0:00:05.306578
7840	1	1	0.87	0.959	1	0:00:05.311623
7860	8	8	1.35	0.996	1	0:00:05.313398
7880	0	2	0.0745	0.559	0	0:00:05.306739
7900	0	8	0.664	0.908	0	0:00:05.310866
7920	9	8	0.189	0.648	0	0:00:05.307129
7940	2	2	0.144	0.614	1	0:00:05.312821
7960	0	0	0.538	0.859	1	0:00:05.615722
7980	3	3	0.825	0.951	1	0:00:05.367601
8000	9	9	0.211	0.663	1	0:00:05.368313
8020	6	3	0.523	0.852	0	0:00:05.375082
8040	2	2	1.21	0.992	1	0:00:05.371131
8060	6	6	0.772	0.939	1	0:00:05.374521
8080	4	4	0.254	0.694	1	0:00:05.369926
8100	6	2	0.0349	0.528	0	0:00:05.376441
8120	8	8	0.0642	0.551	1	0:00:05.365112
8140	5	5	0.322	0.74	1	0:00:05.370894
8160	6	6	0.459	0.821	1	0:00:05.367072
8180	4	4	0.412	0.795	1	0:00:05.368045
8200	3	4	0.0512	0.541	0	0:00:05.361419
8220	6	3	0.161	0.626	0	0:00:05.573976
8240	7	7	1.26	0.994	1	0:00:05.422669
8260	1	1	1.6	0.999	1	0:00:05.342544
8280	4	3	0.646	0.902	0	0:00:05.351226
8300	5	-1	-0.192	0.35	0	0:00:05.548394
8320	7	4	0.509	0.846	0	0:00:05.262052
8340	5	3	0.557	0.867	0	0:00:05.264395
8360	7	7	1.6	0.999	1	0:00:05.261786
8380	9	9	1.31	0.996	1	0:00:05.273785
8400	0	8	0.257	0.696	0	0:00:05.264022
8420	3	6	0.0168	0.513	0	0:00:05.273076
8440	5	3	0.0158	0.513	0	0:00:05.270405
8460	8	8	1.6	0.999	1	0:00:05.660486
8480	2	-1	-0.118	0.407	0	0:00:05.601552
8500	4	4	0.445	0.813	1	0:00:05.610486
8520	8	8	1.56	0.999	1	0:00:05.422060
8540	4	2	0.823	0.95	0	0:00:05.292985
8560	7	7	1.28	0.995	1	0:00:05.297341
8580	3	5	0.508	0.845	0	0:00:05.292346
8600	3	6	0.529	0.855	0	0:00:05.294112
8620	3	-1	-0.0385	0.469	0	0:00:05.297560
8640	1	1	0.333	0.747	1	0:00:05.293556
8660	7	7	1.08	0.985	1	0:00:05.297823
8680	3	8	0.119	0.594	0	0:00:05.631584
8700	3	3	1.53	0.999	1	0:00:05.388413
8720	2	0	1.6	0.999	0	0:00:05.375907
8740	2	5	0.833	0.952	0	0:00:05.386969
8760	8	8	1.6	0.999	1	0:00:05.383567
8780	4	-1	-0.109	0.414	0	0:00:05.387230
8800	0	0	0.144	0.614	1	0:00:05.279459
8820	2	2	1.24	0.993	1	0:00:05.314718
8840	2	5	0.756	0.935	0	0:00:05.320808
8860	2	2	1.2	0.992	1	0:00:05.314892
8880	1	1	1.11	0.987	1	0:00:05.328302
8900	2	2	0.0628	0.55	1	0:00:05.323930
8920	6	-1	-0.00965	0.492	0	0:00:05.318325
8940	6	3	0.874	0.96	0	0:00:05.323900
8960	0	0	1.38	0.997	1	0:00:05.304562
8980	9	9	1.19	0.991	1	0:00:05.313771
9000	8	8	1.6	0.999	1	0:00:05.307135
9020	7	7	1.19	0.991	1	0:00:05.313434
9040	2	-1	-0.0169	0.487	0	0:00:05.323655
9060	9	3	1.05	0.982	0	0:00:05.316616
9080	3	0	0.172	0.635	0	0:00:05.310033
9100	9	5	0.128	0.601	0	0:00:05.325936
9120	3	-1	-0.09	0.429	0	0:00:05.318642
9140	7	7	0.201	0.656	1	0:00:05.317986
9160	5	3	1.39	0.997	0	0:00:05.305086
9180	5	5	1.08	0.984	1	0:00:05.328387
9200	8	8	1.6	0.999	1	0:00:05.313831
9220	8	8	1.43	0.998	1	0:00:05.347225
9240	8	8	1.56	0.999	1	0:00:05.342241
9260	5	5	0.583	0.878	1	0:00:05.340613
9280	9	8	0.46	0.821	0	0:00:05.336354
9300	5	-1	-0.00928	0.493	0	0:00:05.347268
9320	9	9	1.46	0.998	1	0:00:05.345972
9340	1	1	1.6	0.999	1	0:00:05.330819
9360	5	5	0.48	0.832	1	0:00:05.342646
9380	5	3	1.56	0.999	0	0:00:05.336713
9400	6	-1	-0.0439	0.465	0	0:00:05.340877
9420	5	5	1.4	0.997	1	0:00:05.343581
9440	8	8	1.6	0.999	1	0:00:05.348819
9460	3	3	0.274	0.708	1	0:00:05.372047
9480	2	4	0.263	0.701	0	0:00:05.188244
9500	9	5	0.0896	0.571	0	0:00:05.728102
9520	1	1	1.39	0.997	1	0:00:05.507724
9540	5	5	0.384	0.779	1	0:00:05.381160
9560	9	7	0.14	0.61	0	0:00:05.376461
9580	1	8	0.732	0.929	0	0:00:05.323889
9600	8	8	1.03	0.98	1	0:00:05.270380
9620	4	4	0.658	0.906	1	0:00:05.306323
9640	5	5	0.778	0.94	1	0:00:05.317748
9660	6	6	1.6	0.999	1	0:00:05.319713
9680	8	8	1.35	0.996	1	0:00:05.313666
9700	0	0	0.915	0.966	1	0:00:05.313685
9720	8	8	0.319	0.738	1	0:00:05.318170
9740	3	3	0.44	0.811	1	0:00:05.310076
9760	9	-1	-0.12	0.405	0	0:00:05.318417
9780	4	4	0.138	0.609	1	0:00:05.322186
9800	1	1	1.6	0.999	1	0:00:05.310349
9820	0	8	0.118	0.593	0	0:00:05.320054
9840	4	4	0.0401	0.532	1	0:00:05.322313
9860	0	5	0.306	0.73	0	0:00:05.313088
9880	7	-1	-0.0272	0.478	0	0:00:05.315245
9900	8	8	0.635	0.898	1	0:00:05.306875
9920	6	-1	-0.22	0.33	0	0:00:05.557916
9940	4	5	1.15	0.989	0	0:00:05.448068
9960	2	0	0.926	0.968	0	0:00:05.434866
9980	0	0	1.6	0.999	1	0:00:05.406997
